,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2
0,452.0,374.0,443.0,637.0,452.0,452.0,452.0,452.0,511.0,511.0,511.0,511.0,511.0,504.0,504.0,504.0,504.0,615.0,615.0,615.0,615.0,514.0,514.0,512.0,449.0,449.0,449.0,449.0,526.0,526.0,526.0,526.0,526.0,542.0,542.0,542.0,542.0,431.0,431.0,431.0,431.0,374.0,374.0,515.0,443.0,443.0,443.0,443.0,573.0,573.0,573.0,573.0,573.0,563.0,563.0,563.0,563.0,632.0,632.0,632.0,632.0,626.0,626.0,514.0,374.0,626.0,529.4,478.0444444444444,496.5111111111111,220.0,460.0,287.0,637.0,542.0,632.0
0,504.0,225.0,563.0,511.0,511.0,511.0,511.0,511.0,504.0,504.0,504.0,504.0,615.0,615.0,615.0,615.0,514.0,514.0,514.0,514.0,514.0,558.0,558.0,526.0,526.0,526.0,526.0,526.0,542.0,542.0,542.0,542.0,431.0,431.0,431.0,431.0,374.0,374.0,374.0,374.0,374.0,225.0,225.0,573.0,573.0,573.0,573.0,573.0,563.0,563.0,563.0,563.0,632.0,632.0,632.0,632.0,626.0,626.0,626.0,626.0,626.0,578.0,578.0,558.0,225.0,578.0,534.0666666666667,447.02222222222224,521.4,220.0,473.0,287.0,615.0,542.0,632.0
0,351.0,225.0,477.0,511.0,504.0,504.0,504.0,504.0,615.0,615.0,615.0,615.0,514.0,514.0,514.0,514.0,514.0,558.0,558.0,558.0,558.0,351.0,351.0,526.0,542.0,542.0,542.0,542.0,431.0,431.0,431.0,431.0,374.0,374.0,374.0,374.0,374.0,225.0,225.0,225.0,225.0,510.0,510.0,573.0,563.0,563.0,563.0,563.0,632.0,632.0,632.0,632.0,626.0,626.0,626.0,626.0,626.0,578.0,578.0,578.0,578.0,477.0,477.0,351.0,510.0,477.0,528.0222222222222,427.9555555555556,531.4444444444445,286.0,317.0,264.0,615.0,542.0,632.0
0,351.0,225.0,477.0,504.0,615.0,615.0,615.0,615.0,514.0,514.0,514.0,514.0,514.0,558.0,558.0,558.0,558.0,351.0,351.0,351.0,351.0,608.0,608.0,542.0,431.0,431.0,431.0,431.0,374.0,374.0,374.0,374.0,374.0,225.0,225.0,225.0,225.0,510.0,510.0,510.0,510.0,686.0,686.0,563.0,632.0,632.0,632.0,632.0,626.0,626.0,626.0,626.0,626.0,578.0,578.0,578.0,578.0,477.0,477.0,477.0,477.0,629.0,629.0,608.0,686.0,629.0,519.5777777777778,442.0444444444444,542.7333333333333,286.0,461.0,264.0,615.0,686.0,632.0
0,351.0,225.0,477.0,615.0,615.0,514.0,514.0,514.0,514.0,514.0,558.0,558.0,558.0,558.0,351.0,351.0,351.0,351.0,608.0,608.0,608.0,536.0,536.0,431.0,431.0,374.0,374.0,374.0,374.0,374.0,225.0,225.0,225.0,225.0,510.0,510.0,510.0,510.0,686.0,686.0,686.0,675.0,675.0,632.0,632.0,626.0,626.0,626.0,626.0,626.0,578.0,578.0,578.0,578.0,477.0,477.0,477.0,477.0,629.0,629.0,629.0,734.0,734.0,536.0,675.0,734.0,522.3777777777777,458.9111111111111,562.8,286.0,461.0,291.0,615.0,686.0,734.0
0,351.0,225.0,477.0,514.0,514.0,514.0,558.0,558.0,558.0,558.0,351.0,351.0,351.0,351.0,608.0,608.0,608.0,536.0,536.0,536.0,536.0,498.0,498.0,374.0,374.0,374.0,225.0,225.0,225.0,225.0,510.0,510.0,510.0,510.0,686.0,686.0,686.0,675.0,675.0,675.0,675.0,569.0,569.0,626.0,626.0,626.0,578.0,578.0,578.0,578.0,477.0,477.0,477.0,477.0,629.0,629.0,629.0,734.0,734.0,734.0,734.0,567.0,567.0,498.0,569.0,567.0,523.2222222222222,478.84444444444443,576.9777777777778,286.0,461.0,291.0,608.0,686.0,734.0
0,351.0,225.0,415.0,558.0,558.0,558.0,351.0,351.0,351.0,351.0,608.0,608.0,608.0,536.0,536.0,536.0,536.0,498.0,498.0,498.0,498.0,494.0,494.0,225.0,225.0,225.0,510.0,510.0,510.0,510.0,686.0,686.0,686.0,675.0,675.0,675.0,675.0,569.0,569.0,569.0,541.0,541.0,541.0,578.0,578.0,578.0,477.0,477.0,477.0,477.0,629.0,629.0,629.0,734.0,734.0,734.0,734.0,567.0,567.0,567.0,415.0,415.0,415.0,494.0,541.0,415.0,517.0444444444445,494.84444444444443,571.5111111111111,286.0,461.0,319.0,608.0,686.0,734.0
0,351.0,509.0,415.0,351.0,351.0,351.0,608.0,608.0,608.0,536.0,536.0,536.0,536.0,498.0,498.0,498.0,498.0,494.0,494.0,494.0,494.0,508.0,508.0,510.0,510.0,510.0,686.0,686.0,686.0,675.0,675.0,675.0,675.0,569.0,569.0,569.0,569.0,541.0,541.0,541.0,541.0,509.0,509.0,477.0,477.0,477.0,629.0,629.0,629.0,734.0,734.0,734.0,734.0,567.0,567.0,567.0,567.0,415.0,415.0,415.0,415.0,489.0,489.0,508.0,509.0,489.0,513.1777777777778,498.8,569.1111111111111,264.0,461.0,319.0,608.0,686.0,734.0
0,494.0,509.0,386.0,608.0,608.0,536.0,536.0,536.0,536.0,498.0,498.0,498.0,498.0,494.0,494.0,494.0,494.0,508.0,508.0,508.0,508.0,521.0,521.0,686.0,686.0,675.0,675.0,675.0,675.0,569.0,569.0,569.0,569.0,541.0,541.0,541.0,541.0,509.0,509.0,509.0,509.0,625.0,625.0,629.0,629.0,734.0,734.0,734.0,734.0,567.0,567.0,567.0,567.0,415.0,415.0,415.0,415.0,489.0,489.0,489.0,489.0,386.0,386.0,521.0,625.0,386.0,516.1111111111111,505.8666666666667,562.8444444444444,264.0,461.0,348.0,608.0,686.0,734.0
0,494.0,509.0,386.0,536.0,536.0,498.0,498.0,498.0,498.0,494.0,494.0,494.0,494.0,508.0,508.0,508.0,508.0,521.0,521.0,521.0,521.0,620.0,620.0,675.0,675.0,569.0,569.0,569.0,569.0,541.0,541.0,541.0,541.0,509.0,509.0,509.0,509.0,625.0,625.0,625.0,625.0,617.0,617.0,734.0,734.0,567.0,567.0,567.0,567.0,415.0,415.0,415.0,415.0,489.0,489.0,489.0,489.0,386.0,386.0,386.0,386.0,556.0,556.0,620.0,617.0,556.0,521.5555555555555,513.9555555555555,554.0,269.0,461.0,348.0,620.0,675.0,734.0
0,483.0,509.0,386.0,498.0,498.0,494.0,494.0,494.0,494.0,508.0,508.0,508.0,508.0,521.0,521.0,521.0,521.0,620.0,620.0,620.0,620.0,483.0,483.0,569.0,569.0,541.0,541.0,541.0,541.0,509.0,509.0,509.0,509.0,625.0,625.0,625.0,625.0,617.0,617.0,617.0,617.0,691.0,691.0,567.0,567.0,415.0,415.0,415.0,415.0,489.0,489.0,489.0,489.0,386.0,386.0,386.0,386.0,556.0,556.0,556.0,556.0,579.0,579.0,483.0,691.0,579.0,523.3111111111111,526.3777777777777,552.8666666666667,269.0,466.0,348.0,620.0,691.0,579.0
0,483.0,509.0,386.0,494.0,494.0,508.0,508.0,508.0,508.0,521.0,521.0,521.0,521.0,620.0,620.0,620.0,620.0,483.0,483.0,483.0,483.0,545.0,545.0,541.0,541.0,509.0,509.0,509.0,509.0,625.0,625.0,625.0,625.0,617.0,617.0,617.0,617.0,691.0,691.0,691.0,691.0,580.0,580.0,415.0,415.0,489.0,489.0,489.0,489.0,386.0,386.0,386.0,386.0,556.0,556.0,556.0,556.0,579.0,579.0,579.0,579.0,562.0,562.0,545.0,580.0,562.0,516.5777777777778,545.8222222222222,547.5333333333333,269.0,466.0,348.0,620.0,691.0,579.0
0,467.0,501.0,231.0,508.0,508.0,508.0,521.0,521.0,521.0,521.0,620.0,620.0,620.0,620.0,483.0,483.0,483.0,483.0,545.0,545.0,545.0,545.0,467.0,509.0,509.0,509.0,625.0,625.0,625.0,625.0,617.0,617.0,617.0,617.0,691.0,691.0,691.0,691.0,580.0,580.0,580.0,580.0,501.0,489.0,489.0,489.0,386.0,386.0,386.0,386.0,556.0,556.0,556.0,556.0,579.0,579.0,579.0,579.0,562.0,562.0,562.0,562.0,231.0,467.0,501.0,231.0,516.9111111111112,557.8,535.9111111111112,269.0,466.0,503.0,620.0,691.0,579.0
0,388.0,501.0,231.0,521.0,521.0,620.0,620.0,620.0,620.0,483.0,483.0,483.0,483.0,545.0,545.0,545.0,545.0,467.0,467.0,467.0,467.0,388.0,388.0,625.0,625.0,617.0,617.0,617.0,617.0,691.0,691.0,691.0,691.0,580.0,580.0,580.0,580.0,501.0,501.0,501.0,501.0,705.0,705.0,386.0,386.0,556.0,556.0,556.0,556.0,579.0,579.0,579.0,579.0,562.0,562.0,562.0,562.0,231.0,231.0,231.0,231.0,564.0,564.0,388.0,705.0,564.0,504.26666666666665,594.2222222222222,511.0888888888889,269.0,204.0,503.0,620.0,705.0,579.0
0,388.0,501.0,231.0,620.0,620.0,483.0,483.0,483.0,483.0,545.0,545.0,545.0,545.0,467.0,467.0,467.0,467.0,388.0,388.0,388.0,388.0,450.0,450.0,617.0,617.0,691.0,691.0,691.0,691.0,580.0,580.0,580.0,580.0,501.0,501.0,501.0,501.0,705.0,705.0,705.0,705.0,553.0,553.0,556.0,556.0,579.0,579.0,579.0,579.0,562.0,562.0,562.0,562.0,231.0,231.0,231.0,231.0,564.0,564.0,564.0,564.0,665.0,665.0,450.0,553.0,665.0,510.31111111111113,604.8,523.3111111111111,232.0,204.0,503.0,620.0,705.0,665.0
0,388.0,481.0,231.0,483.0,483.0,483.0,545.0,545.0,545.0,545.0,467.0,467.0,467.0,467.0,388.0,388.0,388.0,388.0,450.0,450.0,450.0,450.0,479.0,691.0,691.0,691.0,580.0,580.0,580.0,580.0,501.0,501.0,501.0,501.0,705.0,705.0,705.0,705.0,553.0,553.0,553.0,553.0,481.0,579.0,579.0,579.0,562.0,562.0,562.0,562.0,231.0,231.0,231.0,231.0,564.0,564.0,564.0,564.0,665.0,665.0,665.0,665.0,771.0,479.0,481.0,771.0,500.4222222222222,594.3333333333334,528.0666666666667,232.0,224.0,540.0,545.0,705.0,771.0
0,388.0,481.0,231.0,545.0,545.0,467.0,467.0,467.0,467.0,388.0,388.0,388.0,388.0,450.0,450.0,450.0,450.0,479.0,479.0,479.0,479.0,535.0,535.0,580.0,580.0,501.0,501.0,501.0,501.0,705.0,705.0,705.0,705.0,553.0,553.0,553.0,553.0,481.0,481.0,481.0,481.0,495.0,495.0,562.0,562.0,231.0,231.0,231.0,231.0,564.0,564.0,564.0,564.0,665.0,665.0,665.0,665.0,771.0,771.0,771.0,771.0,665.0,665.0,535.0,495.0,665.0,497.4222222222222,575.7555555555556,531.1777777777778,232.0,224.0,540.0,545.0,705.0,771.0
0,388.0,282.0,231.0,467.0,467.0,388.0,388.0,388.0,388.0,450.0,450.0,450.0,450.0,479.0,479.0,479.0,479.0,535.0,535.0,535.0,535.0,510.0,510.0,501.0,501.0,705.0,705.0,705.0,705.0,553.0,553.0,553.0,553.0,481.0,481.0,481.0,481.0,495.0,495.0,495.0,495.0,282.0,282.0,231.0,231.0,564.0,564.0,564.0,564.0,665.0,665.0,665.0,665.0,771.0,771.0,771.0,771.0,665.0,665.0,665.0,665.0,690.0,690.0,510.0,282.0,690.0,499.68888888888887,560.3333333333334,544.3777777777777,232.0,423.0,540.0,535.0,705.0,771.0
0,388.0,282.0,482.0,388.0,388.0,450.0,450.0,450.0,450.0,479.0,479.0,479.0,479.0,535.0,535.0,535.0,535.0,510.0,510.0,510.0,510.0,448.0,448.0,705.0,705.0,553.0,553.0,553.0,553.0,481.0,481.0,481.0,481.0,495.0,495.0,495.0,495.0,282.0,282.0,282.0,282.0,500.0,500.0,564.0,564.0,665.0,665.0,665.0,665.0,771.0,771.0,771.0,771.0,665.0,665.0,665.0,665.0,690.0,690.0,690.0,690.0,482.0,482.0,448.0,500.0,482.0,498.0444444444444,547.7111111111111,557.9333333333333,232.0,423.0,540.0,535.0,705.0,771.0
0,448.0,282.0,334.0,450.0,450.0,450.0,479.0,479.0,479.0,479.0,535.0,535.0,535.0,535.0,510.0,510.0,510.0,510.0,448.0,448.0,448.0,494.0,494.0,553.0,553.0,553.0,481.0,481.0,481.0,481.0,495.0,495.0,495.0,495.0,282.0,282.0,282.0,282.0,500.0,500.0,500.0,448.0,448.0,665.0,665.0,665.0,771.0,771.0,771.0,771.0,665.0,665.0,665.0,665.0,690.0,690.0,690.0,690.0,482.0,482.0,482.0,334.0,334.0,494.0,448.0,334.0,496.0888888888889,544.8,550.8888888888889,232.0,423.0,540.0,535.0,553.0,771.0
0,448.0,282.0,334.0,479.0,479.0,479.0,535.0,535.0,535.0,535.0,510.0,510.0,510.0,510.0,448.0,448.0,448.0,494.0,494.0,494.0,494.0,530.0,530.0,481.0,481.0,481.0,495.0,495.0,495.0,495.0,282.0,282.0,282.0,282.0,500.0,500.0,500.0,448.0,448.0,448.0,448.0,378.0,378.0,771.0,771.0,771.0,665.0,665.0,665.0,665.0,690.0,690.0,690.0,690.0,482.0,482.0,482.0,334.0,334.0,334.0,334.0,613.0,613.0,530.0,378.0,613.0,495.2888888888889,525.9555555555555,558.6666666666666,232.0,423.0,540.0,535.0,500.0,771.0
0,384.0,282.0,334.0,535.0,535.0,535.0,510.0,510.0,510.0,510.0,448.0,448.0,448.0,494.0,494.0,494.0,494.0,530.0,530.0,530.0,530.0,384.0,384.0,495.0,495.0,495.0,282.0,282.0,282.0,282.0,500.0,500.0,500.0,448.0,448.0,448.0,448.0,378.0,378.0,378.0,378.0,555.0,555.0,665.0,665.0,665.0,690.0,690.0,690.0,690.0,482.0,482.0,482.0,334.0,334.0,334.0,334.0,613.0,613.0,613.0,613.0,553.0,553.0,384.0,555.0,553.0,480.8,512.5777777777778,561.0666666666667,161.0,423.0,540.0,535.0,555.0,690.0
0,384.0,282.0,334.0,510.0,510.0,510.0,510.0,448.0,448.0,448.0,494.0,494.0,494.0,494.0,530.0,530.0,530.0,530.0,384.0,384.0,384.0,502.0,502.0,282.0,282.0,282.0,282.0,500.0,500.0,500.0,448.0,448.0,448.0,448.0,378.0,378.0,378.0,378.0,555.0,555.0,555.0,519.0,519.0,690.0,690.0,690.0,690.0,482.0,482.0,482.0,334.0,334.0,334.0,334.0,613.0,613.0,613.0,613.0,553.0,553.0,553.0,547.0,547.0,502.0,519.0,547.0,479.44444444444446,501.9111111111111,559.0666666666667,161.0,423.0,540.0,530.0,555.0,690.0
0,384.0,378.0,334.0,448.0,448.0,448.0,494.0,494.0,494.0,494.0,530.0,530.0,530.0,530.0,384.0,384.0,384.0,502.0,502.0,502.0,502.0,469.0,469.0,500.0,500.0,500.0,448.0,448.0,448.0,448.0,378.0,378.0,378.0,378.0,555.0,555.0,555.0,519.0,519.0,519.0,519.0,487.0,487.0,482.0,482.0,482.0,334.0,334.0,334.0,334.0,613.0,613.0,613.0,613.0,553.0,553.0,553.0,547.0,547.0,547.0,547.0,470.0,470.0,469.0,487.0,470.0,475.53333333333336,492.6,553.9333333333333,161.0,423.0,540.0,530.0,555.0,613.0
0,384.0,378.0,334.0,494.0,494.0,494.0,530.0,530.0,530.0,530.0,384.0,384.0,384.0,502.0,502.0,502.0,502.0,469.0,469.0,469.0,469.0,527.0,527.0,448.0,448.0,448.0,378.0,378.0,378.0,378.0,555.0,555.0,555.0,519.0,519.0,519.0,519.0,487.0,487.0,487.0,487.0,665.0,665.0,334.0,334.0,334.0,613.0,613.0,613.0,613.0,553.0,553.0,553.0,547.0,547.0,547.0,547.0,470.0,470.0,470.0,470.0,360.0,360.0,527.0,665.0,360.0,476.55555555555554,497.5111111111111,562.9333333333333,151.0,423.0,540.0,530.0,665.0,613.0
0,384.0,362.0,360.0,530.0,530.0,530.0,530.0,384.0,384.0,384.0,502.0,502.0,502.0,502.0,469.0,469.0,469.0,469.0,527.0,527.0,527.0,527.0,595.0,378.0,378.0,378.0,378.0,555.0,555.0,555.0,519.0,519.0,519.0,519.0,487.0,487.0,487.0,487.0,665.0,665.0,665.0,665.0,362.0,613.0,613.0,613.0,613.0,553.0,553.0,553.0,547.0,547.0,547.0,547.0,470.0,470.0,470.0,470.0,360.0,360.0,360.0,360.0,467.0,595.0,362.0,467.0,485.5777777777778,492.64444444444445,559.1111111111111,211.0,423.0,437.0,595.0,665.0,613.0
0,384.0,362.0,360.0,384.0,384.0,384.0,502.0,502.0,502.0,502.0,469.0,469.0,469.0,469.0,527.0,527.0,527.0,527.0,595.0,595.0,595.0,496.0,496.0,555.0,555.0,555.0,519.0,519.0,519.0,519.0,487.0,487.0,487.0,487.0,665.0,665.0,665.0,665.0,362.0,362.0,362.0,583.0,583.0,553.0,553.0,553.0,547.0,547.0,547.0,547.0,470.0,470.0,470.0,470.0,360.0,360.0,360.0,360.0,467.0,467.0,467.0,459.0,459.0,496.0,583.0,459.0,496.8222222222222,478.73333333333335,545.6444444444444,211.0,383.0,437.0,595.0,665.0,553.0
0,469.0,362.0,360.0,502.0,502.0,469.0,469.0,469.0,469.0,527.0,527.0,527.0,527.0,595.0,595.0,595.0,496.0,496.0,496.0,496.0,479.0,479.0,479.0,519.0,519.0,487.0,487.0,487.0,487.0,665.0,665.0,665.0,665.0,362.0,362.0,362.0,583.0,583.0,583.0,583.0,629.0,629.0,629.0,547.0,547.0,470.0,470.0,470.0,470.0,360.0,360.0,360.0,360.0,467.0,467.0,467.0,459.0,459.0,459.0,459.0,449.0,449.0,449.0,479.0,629.0,449.0,498.8666666666667,489.93333333333334,515.0222222222222,211.0,383.0,437.0,595.0,665.0,547.0
0,399.0,362.0,360.0,469.0,469.0,527.0,527.0,527.0,527.0,595.0,595.0,595.0,496.0,496.0,496.0,496.0,479.0,479.0,479.0,479.0,479.0,399.0,399.0,487.0,487.0,665.0,665.0,665.0,665.0,362.0,362.0,362.0,583.0,583.0,583.0,583.0,629.0,629.0,629.0,629.0,629.0,487.0,487.0,470.0,470.0,360.0,360.0,360.0,360.0,467.0,467.0,467.0,459.0,459.0,459.0,459.0,449.0,449.0,449.0,449.0,449.0,377.0,377.0,399.0,487.0,377.0,491.5777777777778,495.84444444444443,490.26666666666665,211.0,383.0,356.0,595.0,665.0,470.0
0,399.0,362.0,360.0,527.0,527.0,595.0,595.0,595.0,496.0,496.0,496.0,496.0,479.0,479.0,479.0,479.0,479.0,399.0,399.0,399.0,399.0,505.0,505.0,665.0,665.0,362.0,362.0,362.0,583.0,583.0,583.0,583.0,629.0,629.0,629.0,629.0,629.0,487.0,487.0,487.0,487.0,550.0,550.0,360.0,360.0,467.0,467.0,467.0,459.0,459.0,459.0,459.0,449.0,449.0,449.0,449.0,449.0,377.0,377.0,377.0,377.0,539.0,539.0,505.0,550.0,539.0,485.8666666666667,512.1333333333333,470.2,211.0,383.0,356.0,595.0,665.0,539.0
0,399.0,362.0,377.0,595.0,496.0,496.0,496.0,496.0,479.0,479.0,479.0,479.0,479.0,399.0,399.0,399.0,399.0,505.0,505.0,505.0,505.0,554.0,554.0,362.0,583.0,583.0,583.0,583.0,629.0,629.0,629.0,629.0,629.0,487.0,487.0,487.0,487.0,550.0,550.0,550.0,550.0,530.0,530.0,467.0,459.0,459.0,459.0,459.0,449.0,449.0,449.0,449.0,449.0,377.0,377.0,377.0,377.0,539.0,539.0,539.0,539.0,520.0,520.0,554.0,530.0,520.0,491.73333333333335,520.5333333333333,469.8,211.0,303.0,279.0,595.0,629.0,539.0
0,399.0,362.0,377.0,496.0,479.0,479.0,479.0,479.0,479.0,399.0,399.0,399.0,399.0,505.0,505.0,505.0,505.0,554.0,554.0,554.0,554.0,604.0,604.0,583.0,629.0,629.0,629.0,629.0,629.0,487.0,487.0,487.0,487.0,550.0,550.0,550.0,550.0,530.0,530.0,530.0,530.0,362.0,362.0,459.0,449.0,449.0,449.0,449.0,449.0,377.0,377.0,377.0,377.0,539.0,539.0,539.0,539.0,520.0,520.0,520.0,520.0,471.0,471.0,604.0,362.0,471.0,499.2888888888889,520.3555555555556,484.15555555555557,220.0,303.0,253.0,604.0,629.0,539.0
0,399.0,362.0,377.0,479.0,479.0,399.0,399.0,399.0,399.0,505.0,505.0,505.0,505.0,554.0,554.0,554.0,554.0,604.0,604.0,604.0,604.0,552.0,552.0,629.0,629.0,487.0,487.0,487.0,487.0,550.0,550.0,550.0,550.0,530.0,530.0,530.0,530.0,362.0,362.0,362.0,362.0,522.0,522.0,449.0,449.0,377.0,377.0,377.0,377.0,539.0,539.0,539.0,539.0,520.0,520.0,520.0,520.0,471.0,471.0,471.0,471.0,652.0,652.0,552.0,522.0,652.0,503.55555555555554,526.0444444444445,479.5777777777778,220.0,303.0,292.0,604.0,629.0,652.0
0,399.0,362.0,377.0,399.0,399.0,399.0,505.0,505.0,505.0,505.0,554.0,554.0,554.0,554.0,604.0,604.0,604.0,604.0,552.0,552.0,552.0,590.0,590.0,487.0,487.0,487.0,550.0,550.0,550.0,550.0,530.0,530.0,530.0,530.0,362.0,362.0,362.0,362.0,522.0,522.0,522.0,623.0,623.0,377.0,377.0,377.0,539.0,539.0,539.0,539.0,520.0,520.0,520.0,520.0,471.0,471.0,471.0,471.0,652.0,652.0,652.0,575.0,575.0,590.0,623.0,575.0,516.4444444444445,528.3333333333334,482.75555555555553,205.0,303.0,292.0,604.0,623.0,652.0
0,491.0,362.0,471.0,505.0,505.0,505.0,554.0,554.0,554.0,554.0,604.0,604.0,604.0,604.0,552.0,552.0,552.0,590.0,590.0,590.0,590.0,491.0,491.0,550.0,550.0,550.0,530.0,530.0,530.0,530.0,362.0,362.0,362.0,362.0,522.0,522.0,522.0,623.0,623.0,623.0,623.0,422.0,422.0,539.0,539.0,539.0,520.0,520.0,520.0,520.0,471.0,471.0,471.0,471.0,652.0,652.0,652.0,575.0,575.0,575.0,575.0,650.0,650.0,491.0,422.0,650.0,519.8666666666667,528.6444444444444,488.5777777777778,205.0,303.0,292.0,604.0,623.0,652.0
0,491.0,362.0,471.0,554.0,554.0,604.0,604.0,604.0,604.0,552.0,552.0,552.0,590.0,590.0,590.0,590.0,491.0,491.0,491.0,491.0,491.0,564.0,564.0,530.0,530.0,362.0,362.0,362.0,362.0,522.0,522.0,522.0,623.0,623.0,623.0,623.0,422.0,422.0,422.0,422.0,422.0,503.0,503.0,520.0,520.0,471.0,471.0,471.0,471.0,652.0,652.0,652.0,575.0,575.0,575.0,575.0,650.0,650.0,650.0,650.0,650.0,658.0,658.0,564.0,503.0,658.0,524.2666666666667,521.0666666666667,511.3777777777778,205.0,303.0,298.0,604.0,623.0,658.0
0,423.0,362.0,471.0,604.0,604.0,552.0,552.0,552.0,590.0,590.0,590.0,590.0,491.0,491.0,491.0,491.0,491.0,564.0,564.0,564.0,423.0,423.0,423.0,362.0,362.0,522.0,522.0,522.0,623.0,623.0,623.0,623.0,422.0,422.0,422.0,422.0,422.0,503.0,503.0,503.0,518.0,518.0,518.0,471.0,471.0,652.0,652.0,652.0,575.0,575.0,575.0,575.0,650.0,650.0,650.0,650.0,650.0,658.0,658.0,658.0,679.0,679.0,679.0,423.0,518.0,679.0,519.7777777777778,514.0666666666667,536.4222222222222,205.0,267.0,302.0,604.0,623.0,679.0
0,423.0,422.0,575.0,590.0,590.0,590.0,590.0,491.0,491.0,491.0,491.0,491.0,564.0,564.0,564.0,564.0,423.0,423.0,423.0,423.0,423.0,451.0,451.0,623.0,623.0,623.0,623.0,422.0,422.0,422.0,422.0,422.0,503.0,503.0,503.0,503.0,518.0,518.0,518.0,518.0,518.0,668.0,668.0,575.0,575.0,575.0,575.0,650.0,650.0,650.0,650.0,650.0,658.0,658.0,658.0,658.0,679.0,679.0,679.0,679.0,679.0,642.0,642.0,451.0,668.0,642.0,508.5111111111111,523.3333333333334,558.8666666666667,205.0,306.0,302.0,590.0,668.0,679.0
0,423.0,422.0,500.0,590.0,491.0,491.0,491.0,491.0,491.0,564.0,564.0,564.0,564.0,423.0,423.0,423.0,423.0,423.0,451.0,451.0,451.0,451.0,462.0,623.0,422.0,422.0,422.0,422.0,422.0,503.0,503.0,503.0,503.0,518.0,518.0,518.0,518.0,518.0,668.0,668.0,668.0,668.0,501.0,575.0,650.0,650.0,650.0,650.0,650.0,658.0,658.0,658.0,658.0,679.0,679.0,679.0,679.0,679.0,642.0,642.0,642.0,642.0,500.0,462.0,501.0,500.0,506.5111111111111,523.2444444444444,568.3555555555556,205.0,306.0,302.0,590.0,668.0,679.0
0,423.0,403.0,431.0,491.0,491.0,564.0,564.0,564.0,564.0,423.0,423.0,423.0,423.0,423.0,451.0,451.0,451.0,451.0,462.0,462.0,462.0,665.0,665.0,422.0,422.0,503.0,503.0,503.0,503.0,518.0,518.0,518.0,518.0,518.0,668.0,668.0,668.0,668.0,501.0,501.0,501.0,403.0,403.0,650.0,650.0,658.0,658.0,658.0,658.0,679.0,679.0,679.0,679.0,679.0,642.0,642.0,642.0,642.0,500.0,500.0,500.0,431.0,431.0,665.0,403.0,431.0,515.8,510.6666666666667,571.4222222222222,266.0,306.0,302.0,665.0,668.0,679.0
0,423.0,288.0,431.0,564.0,564.0,423.0,423.0,423.0,423.0,423.0,451.0,451.0,451.0,451.0,462.0,462.0,462.0,665.0,665.0,665.0,665.0,490.0,490.0,503.0,503.0,518.0,518.0,518.0,518.0,518.0,668.0,668.0,668.0,668.0,501.0,501.0,501.0,403.0,403.0,403.0,403.0,288.0,288.0,658.0,658.0,679.0,679.0,679.0,679.0,679.0,642.0,642.0,642.0,642.0,500.0,500.0,500.0,431.0,431.0,431.0,431.0,579.0,579.0,490.0,288.0,579.0,529.3111111111111,496.68888888888887,579.2,242.0,380.0,248.0,665.0,668.0,679.0
0,423.0,288.0,425.0,423.0,423.0,423.0,451.0,451.0,451.0,451.0,462.0,462.0,462.0,665.0,665.0,665.0,665.0,490.0,490.0,490.0,490.0,526.0,526.0,518.0,518.0,518.0,668.0,668.0,668.0,668.0,501.0,501.0,501.0,403.0,403.0,403.0,403.0,288.0,288.0,288.0,288.0,478.0,478.0,679.0,679.0,679.0,642.0,642.0,642.0,642.0,500.0,500.0,500.0,431.0,431.0,431.0,431.0,579.0,579.0,579.0,579.0,425.0,425.0,526.0,478.0,425.0,528.4888888888889,482.2888888888889,576.3333333333334,242.0,380.0,254.0,665.0,668.0,679.0
