,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2,emg_max_0,emg_max_1,emg_max_2
0,505.0,507.0,507.0,507.0,507.0,507.0,500.0,500.0,500.0,500.0,506.0,506.0,506.0,506.0,488.0,488.0,488.0,488.0,488.0,502.0,488.0,509.0,509.0,509.0,509.0,509.0,494.0,494.0,494.0,494.0,465.0,465.0,465.0,465.0,500.0,500.0,500.0,500.0,500.0,462.0,507.0,488.0,488.0,488.0,488.0,488.0,457.0,457.0,457.0,457.0,466.0,466.0,466.0,466.0,485.0,485.0,485.0,485.0,485.0,495.0,32.0,80.0,127.0,502.0,462.0,495.0,508.44444444444446,508.68888888888887,523.2222222222222,488.0,462.0,457.0,507.0,509.0,507.0
0,507.0,500.0,500.0,500.0,500.0,506.0,506.0,506.0,506.0,488.0,488.0,488.0,488.0,488.0,502.0,502.0,502.0,502.0,502.0,502.0,509.0,494.0,494.0,494.0,494.0,465.0,465.0,465.0,465.0,500.0,500.0,500.0,500.0,500.0,462.0,462.0,462.0,462.0,462.0,462.0,488.0,457.0,457.0,457.0,457.0,466.0,466.0,466.0,466.0,485.0,485.0,485.0,485.0,485.0,495.0,495.0,495.0,495.0,495.0,495.0,32.0,78.0,127.0,502.0,462.0,495.0,506.44444444444446,500.1111111111111,515.3777777777777,488.0,462.0,457.0,507.0,509.0,495.0
0,506.0,506.0,506.0,488.0,488.0,488.0,488.0,488.0,502.0,502.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,465.0,465.0,465.0,500.0,500.0,500.0,500.0,500.0,462.0,462.0,462.0,462.0,462.0,462.0,481.0,481.0,481.0,481.0,481.0,481.0,466.0,466.0,466.0,485.0,485.0,485.0,485.0,485.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,29.0,78.0,121.0,498.0,481.0,495.0,503.8666666666667,493.84444444444443,503.5111111111111,488.0,462.0,466.0,506.0,500.0,495.0
0,488.0,488.0,488.0,488.0,502.0,502.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,490.0,500.0,500.0,500.0,500.0,462.0,462.0,462.0,462.0,462.0,462.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,491.0,485.0,485.0,485.0,485.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,482.0,26.0,51.0,94.0,490.0,491.0,482.0,502.0,488.8222222222222,495.84444444444443,488.0,462.0,482.0,502.0,500.0,495.0
0,502.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,490.0,490.0,490.0,490.0,490.0,490.0,462.0,462.0,462.0,462.0,462.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,491.0,491.0,491.0,491.0,491.0,491.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,482.0,482.0,482.0,482.0,482.0,482.0,21.0,47.0,74.0,490.0,491.0,482.0,499.44444444444446,486.6222222222222,488.6222222222222,490.0,462.0,482.0,502.0,491.0,495.0
0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,521.0,521.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,526.0,526.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,558.0,558.0,33.0,64.0,101.0,521.0,526.0,558.0,498.8888888888889,487.5777777777778,487.6222222222222,490.0,481.0,482.0,521.0,526.0,558.0
0,498.0,498.0,498.0,498.0,498.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,521.0,521.0,521.0,521.0,521.0,515.0,481.0,481.0,481.0,481.0,481.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,526.0,526.0,526.0,526.0,526.0,525.0,495.0,495.0,495.0,495.0,495.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,558.0,558.0,558.0,558.0,558.0,554.0,33.0,64.0,101.0,515.0,525.0,554.0,500.0444444444444,489.53333333333336,493.3333333333333,490.0,481.0,482.0,521.0,526.0,558.0
0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,521.0,521.0,521.0,521.0,521.0,515.0,515.0,515.0,515.0,512.0,512.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,526.0,526.0,526.0,526.0,526.0,525.0,525.0,525.0,525.0,506.0,506.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,558.0,558.0,558.0,558.0,558.0,554.0,554.0,554.0,554.0,543.0,543.0,33.0,64.0,101.0,512.0,506.0,543.0,501.3333333333333,491.8888888888889,502.4888888888889,490.0,491.0,482.0,521.0,526.0,558.0
0,490.0,490.0,490.0,490.0,521.0,521.0,521.0,521.0,521.0,515.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,512.0,506.0,491.0,491.0,491.0,491.0,526.0,526.0,526.0,526.0,526.0,525.0,525.0,525.0,525.0,525.0,506.0,506.0,506.0,506.0,506.0,512.0,482.0,482.0,482.0,482.0,558.0,558.0,558.0,558.0,558.0,554.0,554.0,554.0,554.0,554.0,543.0,543.0,543.0,543.0,543.0,534.0,33.0,64.0,76.0,506.0,512.0,534.0,502.0,495.93333333333334,511.0444444444444,490.0,491.0,482.0,521.0,526.0,558.0
0,521.0,521.0,521.0,521.0,521.0,515.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,512.0,506.0,506.0,506.0,506.0,498.0,526.0,526.0,526.0,526.0,526.0,525.0,525.0,525.0,525.0,525.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,501.0,558.0,558.0,558.0,558.0,558.0,554.0,554.0,554.0,554.0,554.0,543.0,543.0,543.0,543.0,543.0,534.0,534.0,534.0,534.0,528.0,33.0,64.0,76.0,498.0,501.0,528.0,503.4222222222222,496.75555555555553,515.2666666666667,498.0,501.0,528.0,521.0,526.0,558.0
0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,512.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,498.0,495.0,495.0,525.0,525.0,525.0,525.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,501.0,501.0,501.0,501.0,501.0,502.0,502.0,554.0,554.0,554.0,554.0,543.0,543.0,543.0,543.0,543.0,534.0,534.0,534.0,534.0,528.0,528.0,528.0,528.0,528.0,508.0,508.0,31.0,64.0,76.0,495.0,502.0,508.0,503.06666666666666,501.15555555555557,519.0,495.0,501.0,508.0,515.0,525.0,554.0
0,512.0,512.0,512.0,512.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,498.0,495.0,495.0,495.0,495.0,495.0,486.0,486.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,501.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,502.0,502.0,506.0,506.0,543.0,543.0,543.0,543.0,534.0,534.0,534.0,534.0,528.0,528.0,528.0,528.0,528.0,508.0,508.0,508.0,508.0,508.0,493.0,493.0,35.0,45.0,76.0,486.0,506.0,493.0,502.24444444444447,504.0888888888889,519.7777777777778,486.0,501.0,493.0,512.0,512.0,543.0
0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,498.0,495.0,495.0,495.0,495.0,495.0,486.0,486.0,486.0,486.0,490.0,490.0,512.0,512.0,512.0,512.0,501.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,506.0,491.0,491.0,534.0,534.0,534.0,534.0,528.0,528.0,528.0,528.0,528.0,508.0,508.0,508.0,508.0,508.0,493.0,493.0,493.0,493.0,482.0,482.0,35.0,45.0,76.0,490.0,491.0,482.0,501.26666666666665,505.97777777777776,519.3555555555556,486.0,491.0,482.0,506.0,512.0,534.0
0,498.0,498.0,498.0,495.0,495.0,495.0,495.0,495.0,486.0,486.0,486.0,486.0,486.0,490.0,490.0,490.0,490.0,490.0,482.0,482.0,501.0,501.0,501.0,502.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,506.0,506.0,491.0,491.0,491.0,491.0,491.0,541.0,541.0,528.0,528.0,528.0,508.0,508.0,508.0,508.0,508.0,493.0,493.0,493.0,493.0,493.0,482.0,482.0,482.0,482.0,482.0,475.0,475.0,39.0,50.0,83.0,482.0,541.0,475.0,500.73333333333335,508.4222222222222,518.7555555555556,482.0,491.0,475.0,498.0,541.0,528.0
0,495.0,495.0,495.0,495.0,486.0,486.0,486.0,486.0,486.0,490.0,490.0,490.0,490.0,490.0,482.0,482.0,482.0,482.0,488.0,488.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,506.0,506.0,491.0,491.0,491.0,491.0,491.0,541.0,541.0,541.0,541.0,529.0,529.0,508.0,508.0,508.0,508.0,493.0,493.0,493.0,493.0,493.0,482.0,482.0,482.0,482.0,482.0,475.0,475.0,475.0,475.0,470.0,470.0,39.0,50.0,88.0,488.0,529.0,470.0,500.2888888888889,512.3333333333334,517.9111111111112,482.0,491.0,470.0,495.0,541.0,508.0
0,486.0,486.0,486.0,486.0,486.0,490.0,490.0,490.0,490.0,490.0,482.0,482.0,482.0,482.0,488.0,488.0,488.0,488.0,496.0,496.0,506.0,506.0,506.0,506.0,506.0,491.0,491.0,491.0,491.0,491.0,541.0,541.0,541.0,541.0,529.0,529.0,529.0,529.0,508.0,508.0,493.0,493.0,493.0,493.0,493.0,482.0,482.0,482.0,482.0,482.0,475.0,475.0,475.0,475.0,470.0,470.0,470.0,470.0,465.0,465.0,39.0,50.0,93.0,496.0,508.0,465.0,497.7111111111111,511.6666666666667,509.8666666666667,482.0,491.0,465.0,496.0,541.0,493.0
0,486.0,490.0,490.0,490.0,490.0,490.0,482.0,482.0,482.0,482.0,488.0,488.0,488.0,488.0,496.0,496.0,496.0,496.0,495.0,495.0,506.0,491.0,491.0,491.0,491.0,491.0,541.0,541.0,541.0,541.0,529.0,529.0,529.0,529.0,508.0,508.0,508.0,508.0,490.0,490.0,493.0,482.0,482.0,482.0,482.0,482.0,475.0,475.0,475.0,475.0,470.0,470.0,470.0,470.0,465.0,465.0,465.0,465.0,467.0,467.0,33.0,51.0,89.0,495.0,490.0,467.0,495.84444444444443,509.3333333333333,501.9555555555556,482.0,490.0,465.0,496.0,541.0,493.0
0,490.0,490.0,482.0,482.0,482.0,482.0,488.0,488.0,488.0,488.0,496.0,496.0,496.0,496.0,495.0,495.0,495.0,495.0,503.0,503.0,491.0,491.0,541.0,541.0,541.0,541.0,529.0,529.0,529.0,529.0,508.0,508.0,508.0,508.0,490.0,490.0,490.0,490.0,506.0,506.0,482.0,482.0,475.0,475.0,475.0,475.0,470.0,470.0,470.0,470.0,465.0,465.0,465.0,465.0,467.0,467.0,467.0,467.0,469.0,469.0,30.0,51.0,78.0,503.0,506.0,469.0,494.55555555555554,507.77777777777777,494.8,482.0,490.0,465.0,503.0,541.0,482.0
0,482.0,482.0,488.0,488.0,488.0,488.0,496.0,496.0,496.0,496.0,495.0,495.0,495.0,495.0,503.0,503.0,503.0,503.0,516.0,516.0,541.0,541.0,529.0,529.0,529.0,529.0,508.0,508.0,508.0,508.0,490.0,490.0,490.0,490.0,506.0,506.0,506.0,506.0,512.0,512.0,475.0,475.0,470.0,470.0,470.0,470.0,465.0,465.0,465.0,465.0,467.0,467.0,467.0,467.0,469.0,469.0,469.0,469.0,464.0,464.0,34.0,51.0,70.0,516.0,512.0,464.0,494.46666666666664,507.9111111111111,488.2,482.0,490.0,464.0,516.0,541.0,475.0
0,488.0,488.0,496.0,496.0,496.0,496.0,495.0,495.0,495.0,495.0,503.0,503.0,503.0,503.0,516.0,516.0,516.0,516.0,509.0,509.0,529.0,529.0,508.0,508.0,508.0,508.0,490.0,490.0,490.0,490.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,522.0,522.0,470.0,470.0,465.0,465.0,465.0,465.0,467.0,467.0,467.0,467.0,469.0,469.0,469.0,469.0,464.0,464.0,464.0,464.0,471.0,471.0,34.0,51.0,64.0,509.0,522.0,471.0,495.22222222222223,508.6,482.4222222222222,488.0,490.0,464.0,516.0,529.0,471.0
0,496.0,496.0,495.0,495.0,495.0,495.0,503.0,503.0,503.0,503.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,516.0,516.0,508.0,508.0,490.0,490.0,490.0,490.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,522.0,522.0,522.0,522.0,521.0,521.0,465.0,465.0,467.0,467.0,467.0,467.0,469.0,469.0,469.0,469.0,464.0,464.0,464.0,464.0,471.0,471.0,471.0,471.0,487.0,487.0,34.0,51.0,44.0,516.0,521.0,487.0,496.5111111111111,510.4222222222222,478.06666666666666,495.0,490.0,464.0,516.0,522.0,487.0
0,495.0,495.0,503.0,503.0,503.0,503.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,516.0,523.0,490.0,490.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,522.0,522.0,522.0,522.0,521.0,521.0,521.0,521.0,521.0,528.0,467.0,467.0,469.0,469.0,469.0,469.0,464.0,464.0,464.0,464.0,471.0,471.0,471.0,471.0,487.0,487.0,487.0,487.0,487.0,503.0,41.0,51.0,44.0,523.0,528.0,503.0,498.53333333333336,512.2666666666667,476.55555555555554,495.0,490.0,464.0,523.0,528.0,503.0
0,503.0,503.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,516.0,523.0,523.0,523.0,523.0,523.0,525.0,506.0,506.0,512.0,512.0,512.0,522.0,522.0,522.0,522.0,521.0,521.0,521.0,521.0,521.0,528.0,528.0,528.0,528.0,528.0,535.0,469.0,469.0,464.0,464.0,464.0,471.0,471.0,471.0,471.0,487.0,487.0,487.0,487.0,487.0,503.0,503.0,503.0,503.0,503.0,520.0,41.0,51.0,39.0,523.0,528.0,503.0,501.6222222222222,514.3111111111111,477.1111111111111,503.0,506.0,464.0,523.0,528.0,503.0
0,516.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,516.0,523.0,523.0,523.0,523.0,523.0,525.0,525.0,525.0,525.0,523.0,512.0,522.0,522.0,522.0,522.0,521.0,521.0,521.0,521.0,521.0,528.0,528.0,528.0,528.0,528.0,535.0,535.0,535.0,535.0,556.0,464.0,471.0,471.0,471.0,471.0,487.0,487.0,487.0,487.0,487.0,503.0,503.0,503.0,503.0,503.0,520.0,520.0,520.0,520.0,541.0,43.0,66.0,77.0,523.0,556.0,541.0,505.64444444444445,519.0,481.31111111111113,509.0,512.0,464.0,525.0,556.0,541.0
0,516.0,516.0,516.0,516.0,516.0,523.0,523.0,523.0,523.0,523.0,525.0,525.0,525.0,525.0,523.0,523.0,523.0,523.0,523.0,526.0,521.0,521.0,521.0,521.0,521.0,528.0,528.0,528.0,528.0,528.0,535.0,535.0,535.0,535.0,556.0,556.0,556.0,556.0,556.0,556.0,487.0,487.0,487.0,487.0,487.0,503.0,503.0,503.0,503.0,503.0,520.0,520.0,520.0,520.0,541.0,541.0,541.0,541.0,541.0,559.0,44.0,66.0,95.0,526.0,556.0,559.0,509.9111111111111,522.8888888888889,488.73333333333335,516.0,521.0,487.0,526.0,556.0,559.0
0,523.0,523.0,523.0,523.0,525.0,525.0,525.0,525.0,523.0,523.0,523.0,523.0,523.0,526.0,526.0,526.0,526.0,526.0,516.0,516.0,528.0,528.0,528.0,528.0,535.0,535.0,535.0,535.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,566.0,566.0,503.0,503.0,503.0,503.0,520.0,520.0,520.0,520.0,541.0,541.0,541.0,541.0,541.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,31.0,76.0,95.0,516.0,566.0,559.0,514.4888888888889,527.1333333333333,500.6,516.0,528.0,503.0,526.0,566.0,559.0
0,525.0,525.0,525.0,525.0,523.0,523.0,523.0,523.0,523.0,526.0,526.0,526.0,526.0,526.0,516.0,516.0,516.0,516.0,522.0,522.0,535.0,535.0,535.0,535.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,566.0,566.0,566.0,566.0,510.0,510.0,520.0,520.0,520.0,520.0,541.0,541.0,541.0,541.0,541.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,555.0,555.0,31.0,76.0,95.0,522.0,510.0,555.0,516.4222222222222,531.4444444444445,508.8222222222222,516.0,510.0,520.0,526.0,566.0,559.0
0,523.0,523.0,523.0,523.0,526.0,526.0,526.0,526.0,526.0,516.0,516.0,516.0,516.0,516.0,522.0,522.0,522.0,522.0,525.0,525.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,566.0,566.0,566.0,566.0,566.0,510.0,510.0,510.0,510.0,475.0,475.0,541.0,541.0,541.0,541.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,555.0,555.0,555.0,555.0,561.0,561.0,23.0,91.0,97.0,525.0,475.0,561.0,519.2,531.4,518.7777777777778,516.0,475.0,541.0,526.0,566.0,561.0
0,526.0,526.0,526.0,526.0,526.0,516.0,516.0,516.0,516.0,516.0,522.0,522.0,522.0,522.0,525.0,525.0,525.0,525.0,513.0,513.0,556.0,556.0,556.0,556.0,556.0,566.0,566.0,566.0,566.0,566.0,510.0,510.0,510.0,510.0,475.0,475.0,475.0,475.0,486.0,486.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,555.0,555.0,555.0,555.0,561.0,561.0,561.0,561.0,565.0,565.0,17.0,91.0,101.0,513.0,486.0,565.0,520.0444444444445,528.8666666666667,527.3555555555556,513.0,475.0,555.0,526.0,566.0,565.0
0,526.0,526.0,516.0,516.0,516.0,516.0,516.0,522.0,522.0,522.0,522.0,525.0,525.0,525.0,525.0,513.0,513.0,513.0,508.0,508.0,556.0,556.0,566.0,566.0,566.0,566.0,566.0,510.0,510.0,510.0,510.0,475.0,475.0,475.0,475.0,486.0,486.0,486.0,501.0,501.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,555.0,555.0,555.0,555.0,561.0,561.0,561.0,561.0,565.0,565.0,565.0,553.0,553.0,18.0,91.0,94.0,508.0,501.0,553.0,519.7777777777778,527.5777777777778,533.4,508.0,475.0,553.0,526.0,566.0,565.0
0,516.0,516.0,516.0,516.0,522.0,522.0,522.0,522.0,525.0,525.0,525.0,525.0,513.0,513.0,513.0,508.0,508.0,508.0,502.0,502.0,566.0,566.0,566.0,566.0,510.0,510.0,510.0,510.0,475.0,475.0,475.0,475.0,486.0,486.0,486.0,501.0,501.0,501.0,504.0,504.0,559.0,559.0,559.0,559.0,555.0,555.0,555.0,555.0,561.0,561.0,561.0,561.0,565.0,565.0,553.0,553.0,553.0,553.0,535.0,535.0,24.0,91.0,78.0,502.0,504.0,535.0,519.5777777777778,526.2444444444444,538.4666666666667,502.0,475.0,535.0,525.0,566.0,565.0
0,522.0,522.0,522.0,525.0,525.0,525.0,525.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,502.0,502.0,510.0,510.0,510.0,475.0,475.0,475.0,475.0,486.0,486.0,486.0,501.0,501.0,501.0,501.0,504.0,504.0,504.0,504.0,488.0,488.0,555.0,555.0,555.0,561.0,561.0,561.0,561.0,565.0,565.0,565.0,553.0,553.0,553.0,553.0,535.0,535.0,535.0,535.0,513.0,513.0,24.0,91.0,62.0,502.0,488.0,513.0,518.0222222222222,523.6444444444444,542.8222222222222,502.0,475.0,513.0,525.0,510.0,565.0
0,525.0,525.0,525.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,491.0,491.0,475.0,475.0,475.0,486.0,486.0,486.0,501.0,501.0,501.0,501.0,504.0,504.0,504.0,504.0,488.0,488.0,488.0,488.0,486.0,486.0,561.0,561.0,561.0,565.0,565.0,565.0,553.0,553.0,553.0,553.0,535.0,535.0,535.0,535.0,513.0,513.0,513.0,513.0,506.0,506.0,35.0,91.0,62.0,491.0,486.0,506.0,515.6666666666666,520.0,543.4,491.0,475.0,506.0,525.0,504.0,565.0
0,513.0,513.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,491.0,491.0,491.0,491.0,492.0,492.0,486.0,486.0,501.0,501.0,501.0,501.0,504.0,504.0,504.0,504.0,488.0,488.0,488.0,488.0,486.0,486.0,486.0,486.0,490.0,490.0,565.0,565.0,553.0,553.0,553.0,553.0,535.0,535.0,535.0,535.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,506.0,494.0,494.0,35.0,91.0,71.0,492.0,490.0,494.0,512.7333333333333,515.9777777777778,542.0,491.0,486.0,494.0,513.0,504.0,565.0
0,508.0,508.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,491.0,491.0,491.0,491.0,492.0,492.0,492.0,492.0,484.0,484.0,501.0,501.0,504.0,504.0,504.0,504.0,488.0,488.0,488.0,488.0,486.0,486.0,486.0,486.0,490.0,490.0,490.0,490.0,492.0,492.0,553.0,553.0,535.0,535.0,535.0,535.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,506.0,494.0,494.0,494.0,494.0,492.0,492.0,42.0,91.0,73.0,484.0,492.0,492.0,509.5777777777778,510.6666666666667,538.2,484.0,486.0,492.0,508.0,504.0,553.0
0,502.0,502.0,502.0,502.0,502.0,502.0,491.0,491.0,491.0,491.0,492.0,492.0,492.0,492.0,484.0,484.0,484.0,484.0,486.0,486.0,504.0,504.0,488.0,488.0,488.0,488.0,486.0,486.0,486.0,486.0,490.0,490.0,490.0,490.0,492.0,492.0,492.0,492.0,496.0,496.0,535.0,535.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,506.0,494.0,494.0,494.0,494.0,492.0,492.0,492.0,492.0,490.0,490.0,42.0,91.0,75.0,486.0,496.0,490.0,506.06666666666666,505.15555555555557,532.9555555555555,484.0,486.0,490.0,502.0,504.0,535.0
0,502.0,502.0,491.0,491.0,491.0,491.0,492.0,492.0,492.0,492.0,484.0,484.0,484.0,484.0,486.0,486.0,486.0,486.0,490.0,490.0,488.0,488.0,486.0,486.0,486.0,486.0,490.0,490.0,490.0,490.0,492.0,492.0,492.0,492.0,496.0,496.0,496.0,496.0,462.0,462.0,513.0,513.0,506.0,506.0,506.0,506.0,494.0,494.0,494.0,494.0,492.0,492.0,492.0,492.0,490.0,490.0,490.0,490.0,476.0,476.0,41.0,104.0,89.0,490.0,462.0,476.0,502.9111111111111,498.0888888888889,526.2,484.0,462.0,476.0,502.0,496.0,513.0
0,491.0,492.0,492.0,492.0,492.0,484.0,484.0,484.0,484.0,486.0,486.0,486.0,486.0,490.0,490.0,490.0,490.0,490.0,491.0,491.0,486.0,490.0,490.0,490.0,490.0,492.0,492.0,492.0,492.0,496.0,496.0,496.0,496.0,462.0,462.0,462.0,462.0,462.0,477.0,477.0,506.0,494.0,494.0,494.0,494.0,492.0,492.0,492.0,492.0,490.0,490.0,490.0,490.0,476.0,476.0,476.0,476.0,476.0,486.0,486.0,41.0,48.0,89.0,491.0,477.0,486.0,499.93333333333334,488.44444444444446,517.5111111111111,484.0,462.0,476.0,492.0,496.0,506.0
0,492.0,484.0,484.0,484.0,484.0,486.0,486.0,486.0,486.0,490.0,490.0,490.0,490.0,490.0,491.0,491.0,491.0,491.0,498.0,498.0,490.0,492.0,492.0,492.0,492.0,496.0,496.0,496.0,496.0,462.0,462.0,462.0,462.0,462.0,477.0,477.0,477.0,477.0,487.0,487.0,494.0,492.0,492.0,492.0,492.0,490.0,490.0,490.0,490.0,476.0,476.0,476.0,476.0,476.0,486.0,486.0,486.0,486.0,473.0,473.0,41.0,42.0,92.0,498.0,487.0,473.0,497.4222222222222,486.73333333333335,510.6666666666667,484.0,462.0,473.0,498.0,496.0,494.0
0,484.0,484.0,486.0,486.0,486.0,486.0,490.0,490.0,490.0,490.0,490.0,491.0,491.0,491.0,491.0,498.0,498.0,498.0,498.0,505.0,492.0,492.0,496.0,496.0,496.0,496.0,462.0,462.0,462.0,462.0,462.0,477.0,477.0,477.0,477.0,487.0,487.0,487.0,487.0,492.0,492.0,492.0,490.0,490.0,490.0,490.0,476.0,476.0,476.0,476.0,476.0,486.0,486.0,486.0,486.0,473.0,473.0,473.0,473.0,471.0,29.0,42.0,94.0,505.0,492.0,471.0,495.77777777777777,487.64444444444445,504.75555555555553,484.0,462.0,471.0,505.0,496.0,492.0
0,486.0,486.0,486.0,490.0,490.0,490.0,490.0,490.0,491.0,491.0,491.0,491.0,498.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,496.0,496.0,496.0,462.0,462.0,462.0,462.0,462.0,477.0,477.0,477.0,477.0,487.0,487.0,487.0,487.0,492.0,492.0,492.0,492.0,490.0,490.0,490.0,476.0,476.0,476.0,476.0,476.0,486.0,486.0,486.0,486.0,473.0,473.0,473.0,473.0,471.0,471.0,471.0,471.0,24.0,42.0,82.0,505.0,492.0,471.0,495.24444444444447,488.0444444444444,498.4888888888889,486.0,462.0,471.0,505.0,496.0,490.0
0,490.0,490.0,491.0,491.0,491.0,491.0,498.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,517.0,517.0,462.0,462.0,477.0,477.0,477.0,477.0,487.0,487.0,487.0,487.0,492.0,492.0,492.0,492.0,482.0,482.0,482.0,482.0,484.0,484.0,476.0,476.0,486.0,486.0,486.0,486.0,473.0,473.0,473.0,473.0,471.0,471.0,471.0,471.0,468.0,468.0,468.0,468.0,469.0,469.0,33.0,42.0,67.0,517.0,484.0,469.0,496.0,485.46666666666664,488.0,490.0,462.0,468.0,517.0,492.0,486.0
