,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2
0,507.0,485.0,452.0,506.4222222222222,486.5777777777778,513.2666666666667,509.0,485.0,534.0,506.0,509.0,509.0,509.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,467.0,467.0,467.0,467.0,471.0,471.0,471.0,471.0,478.0,478.0,478.0,478.0,481.0,481.0,481.0,485.0,485.0,485.0,485.0,485.0,534.0,523.0,523.0,523.0,510.0,510.0,510.0,510.0,522.0,522.0,522.0,522.0,492.0,492.0,492.0,452.0,452.0,452.0,452.0,452.0,16.0,57.0,122.0,500.0,467.0,452.0
0,506.0,502.0,414.0,505.75555555555553,485.1111111111111,502.73333333333335,509.0,502.0,523.0,509.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,467.0,471.0,471.0,471.0,471.0,478.0,478.0,478.0,478.0,481.0,481.0,481.0,485.0,485.0,485.0,485.0,485.0,502.0,502.0,502.0,523.0,510.0,510.0,510.0,510.0,522.0,522.0,522.0,522.0,492.0,492.0,492.0,452.0,452.0,452.0,452.0,452.0,414.0,414.0,414.0,16.0,57.0,158.0,500.0,467.0,414.0
0,502.0,525.0,488.0,505.0444444444444,484.8888888888889,493.84444444444443,507.0,525.0,522.0,500.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,503.0,503.0,502.0,502.0,471.0,478.0,478.0,478.0,478.0,481.0,481.0,481.0,485.0,485.0,485.0,485.0,485.0,502.0,502.0,502.0,507.0,507.0,525.0,525.0,510.0,522.0,522.0,522.0,522.0,492.0,492.0,492.0,452.0,452.0,452.0,452.0,452.0,414.0,414.0,414.0,429.0,429.0,488.0,488.0,9.0,58.0,131.0,500.0,471.0,414.0
0,512.0,530.0,537.0,505.24444444444447,486.22222222222223,493.73333333333335,512.0,530.0,537.0,504.0,504.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,503.0,503.0,502.0,502.0,502.0,512.0,512.0,478.0,478.0,481.0,481.0,481.0,485.0,485.0,485.0,485.0,485.0,502.0,502.0,502.0,507.0,507.0,525.0,525.0,525.0,530.0,530.0,522.0,522.0,492.0,492.0,492.0,452.0,452.0,452.0,452.0,452.0,414.0,414.0,414.0,429.0,429.0,488.0,488.0,488.0,537.0,537.0,12.0,63.0,131.0,502.0,478.0,414.0
0,517.0,540.0,560.0,505.5777777777778,489.0,499.35555555555555,517.0,540.0,560.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,503.0,503.0,502.0,502.0,502.0,512.0,512.0,512.0,517.0,517.0,481.0,481.0,485.0,485.0,485.0,485.0,485.0,502.0,502.0,502.0,507.0,507.0,525.0,525.0,525.0,530.0,530.0,530.0,540.0,540.0,492.0,492.0,452.0,452.0,452.0,452.0,452.0,414.0,414.0,414.0,429.0,429.0,488.0,488.0,488.0,537.0,537.0,537.0,560.0,560.0,17.0,73.0,146.0,502.0,481.0,414.0
0,511.0,548.0,506.0,506.0888888888889,493.06666666666666,502.97777777777776,517.0,548.0,560.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,503.0,503.0,502.0,502.0,502.0,512.0,512.0,512.0,517.0,517.0,517.0,511.0,511.0,485.0,485.0,485.0,485.0,502.0,502.0,502.0,507.0,507.0,525.0,525.0,525.0,530.0,530.0,530.0,540.0,540.0,540.0,548.0,548.0,452.0,452.0,452.0,452.0,414.0,414.0,414.0,429.0,429.0,488.0,488.0,488.0,537.0,537.0,537.0,560.0,560.0,560.0,506.0,506.0,17.0,81.0,146.0,502.0,485.0,414.0
0,510.0,552.0,469.0,506.3777777777778,497.9555555555556,500.3333333333333,517.0,552.0,560.0,507.0,506.0,506.0,506.0,503.0,503.0,502.0,502.0,502.0,512.0,512.0,512.0,517.0,517.0,517.0,511.0,511.0,511.0,510.0,510.0,485.0,502.0,502.0,502.0,507.0,507.0,525.0,525.0,525.0,530.0,530.0,530.0,540.0,540.0,540.0,548.0,548.0,548.0,552.0,552.0,452.0,414.0,414.0,414.0,429.0,429.0,488.0,488.0,488.0,537.0,537.0,537.0,560.0,560.0,560.0,506.0,506.0,506.0,469.0,469.0,17.0,85.0,146.0,502.0,485.0,414.0
0,505.0,549.0,534.0,506.93333333333334,503.0888888888889,496.7111111111111,517.0,552.0,560.0,506.0,503.0,503.0,502.0,502.0,502.0,512.0,512.0,512.0,517.0,517.0,517.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,505.0,502.0,507.0,507.0,525.0,525.0,525.0,530.0,530.0,530.0,540.0,540.0,540.0,548.0,548.0,548.0,552.0,552.0,552.0,552.0,549.0,414.0,429.0,429.0,488.0,488.0,488.0,537.0,537.0,537.0,560.0,560.0,560.0,506.0,506.0,506.0,469.0,469.0,469.0,469.0,534.0,17.0,85.0,146.0,502.0,502.0,414.0
0,518.0,548.0,573.0,507.15555555555557,508.53333333333336,497.5777777777778,518.0,552.0,573.0,502.0,502.0,502.0,512.0,512.0,512.0,517.0,517.0,517.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,518.0,525.0,525.0,525.0,530.0,530.0,530.0,540.0,540.0,540.0,548.0,548.0,548.0,552.0,552.0,552.0,552.0,549.0,549.0,549.0,548.0,488.0,488.0,488.0,537.0,537.0,537.0,560.0,560.0,560.0,506.0,506.0,506.0,469.0,469.0,469.0,469.0,534.0,534.0,534.0,573.0,18.0,85.0,159.0,502.0,525.0,469.0
0,507.0,534.0,544.0,507.3333333333333,513.3111111111111,499.3777777777778,518.0,552.0,573.0,512.0,512.0,512.0,517.0,517.0,517.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,518.0,518.0,507.0,507.0,530.0,530.0,530.0,540.0,540.0,540.0,548.0,548.0,548.0,552.0,552.0,552.0,552.0,549.0,549.0,549.0,548.0,548.0,534.0,534.0,537.0,537.0,537.0,560.0,560.0,560.0,506.0,506.0,506.0,469.0,469.0,469.0,469.0,534.0,534.0,534.0,573.0,573.0,544.0,544.0,18.0,85.0,159.0,505.0,530.0,469.0
0,505.0,525.0,501.0,507.6666666666667,518.6,500.2,518.0,552.0,573.0,517.0,517.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,518.0,518.0,507.0,507.0,507.0,507.0,505.0,505.0,540.0,540.0,548.0,548.0,548.0,552.0,552.0,552.0,552.0,549.0,549.0,549.0,548.0,548.0,534.0,534.0,534.0,534.0,525.0,525.0,560.0,560.0,506.0,506.0,506.0,469.0,469.0,469.0,469.0,534.0,534.0,534.0,573.0,573.0,544.0,544.0,544.0,544.0,501.0,501.0,18.0,81.0,159.0,505.0,525.0,469.0
0,519.0,514.0,486.0,508.1333333333333,521.6444444444444,498.73333333333335,519.0,552.0,573.0,511.0,511.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,518.0,518.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,519.0,548.0,548.0,552.0,552.0,552.0,552.0,549.0,549.0,549.0,548.0,548.0,534.0,534.0,534.0,534.0,525.0,525.0,525.0,525.0,514.0,506.0,506.0,469.0,469.0,469.0,469.0,534.0,534.0,534.0,573.0,573.0,544.0,544.0,544.0,544.0,501.0,501.0,501.0,501.0,486.0,17.0,74.0,159.0,505.0,514.0,469.0
0,508.0,505.0,496.0,508.6222222222222,523.5777777777778,497.44444444444446,519.0,552.0,573.0,510.0,510.0,510.0,505.0,505.0,505.0,518.0,518.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,519.0,519.0,508.0,508.0,552.0,552.0,552.0,549.0,549.0,549.0,548.0,548.0,534.0,534.0,534.0,534.0,525.0,525.0,525.0,525.0,514.0,514.0,505.0,505.0,469.0,469.0,469.0,534.0,534.0,534.0,573.0,573.0,544.0,544.0,544.0,544.0,501.0,501.0,501.0,501.0,486.0,486.0,496.0,496.0,17.0,71.0,159.0,505.0,505.0,469.0
0,511.0,493.0,517.0,508.84444444444443,524.8222222222222,499.06666666666666,519.0,549.0,573.0,505.0,505.0,505.0,518.0,518.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,519.0,519.0,508.0,508.0,508.0,508.0,511.0,549.0,549.0,549.0,548.0,548.0,534.0,534.0,534.0,534.0,525.0,525.0,525.0,525.0,514.0,514.0,505.0,505.0,505.0,493.0,493.0,534.0,534.0,534.0,573.0,573.0,544.0,544.0,544.0,544.0,501.0,501.0,501.0,501.0,486.0,486.0,496.0,496.0,496.0,517.0,517.0,17.0,67.0,159.0,505.0,493.0,486.0
0,511.0,482.0,546.0,509.31111111111113,524.8444444444444,508.4222222222222,519.0,534.0,546.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,519.0,519.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,534.0,534.0,534.0,534.0,525.0,525.0,525.0,525.0,514.0,514.0,505.0,505.0,505.0,505.0,493.0,493.0,493.0,493.0,482.0,482.0,544.0,544.0,544.0,544.0,501.0,501.0,501.0,501.0,486.0,486.0,496.0,496.0,496.0,496.0,517.0,517.0,517.0,517.0,546.0,546.0,17.0,70.0,159.0,505.0,482.0,486.0
0,516.0,471.0,521.0,509.93333333333334,522.9111111111112,515.7777777777778,519.0,534.0,546.0,507.0,505.0,505.0,505.0,505.0,519.0,519.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,516.0,516.0,534.0,525.0,525.0,525.0,525.0,514.0,514.0,505.0,505.0,505.0,505.0,493.0,493.0,493.0,493.0,482.0,482.0,482.0,471.0,471.0,544.0,501.0,501.0,501.0,501.0,486.0,486.0,496.0,496.0,496.0,496.0,517.0,517.0,517.0,517.0,546.0,546.0,546.0,521.0,521.0,17.0,81.0,144.0,505.0,471.0,486.0
0,516.0,471.0,521.0,510.55555555555554,519.5555555555555,517.4666666666667,519.0,525.0,546.0,505.0,505.0,519.0,519.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,503.0,525.0,525.0,514.0,514.0,505.0,505.0,505.0,505.0,493.0,493.0,493.0,493.0,482.0,482.0,482.0,471.0,471.0,471.0,471.0,464.0,501.0,501.0,486.0,486.0,496.0,496.0,496.0,496.0,517.0,517.0,517.0,517.0,546.0,546.0,546.0,521.0,521.0,521.0,521.0,439.0,17.0,81.0,134.0,503.0,464.0,439.0
0,505.0,467.0,444.0,510.26666666666665,515.4,512.2444444444444,519.0,514.0,546.0,519.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,503.0,503.0,505.0,505.0,514.0,505.0,505.0,505.0,505.0,493.0,493.0,493.0,493.0,482.0,482.0,482.0,471.0,471.0,471.0,471.0,464.0,464.0,467.0,467.0,486.0,496.0,496.0,496.0,496.0,517.0,517.0,517.0,517.0,546.0,546.0,546.0,521.0,521.0,521.0,521.0,439.0,439.0,444.0,444.0,16.0,88.0,134.0,503.0,464.0,439.0
0,504.0,468.0,514.0,509.8222222222222,512.4,509.15555555555557,516.0,505.0,546.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,503.0,503.0,505.0,505.0,505.0,504.0,505.0,505.0,505.0,493.0,493.0,493.0,493.0,482.0,482.0,482.0,471.0,471.0,471.0,471.0,464.0,464.0,467.0,467.0,467.0,468.0,496.0,496.0,496.0,517.0,517.0,517.0,517.0,546.0,546.0,546.0,521.0,521.0,521.0,521.0,439.0,439.0,444.0,444.0,514.0,514.0,16.0,88.0,134.0,503.0,464.0,439.0
0,504.0,468.0,514.0,509.0888888888889,507.4222222222222,507.2888888888889,516.0,493.0,546.0,511.0,511.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,503.0,503.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,507.0,493.0,493.0,493.0,482.0,482.0,482.0,471.0,471.0,471.0,471.0,464.0,464.0,467.0,467.0,467.0,468.0,468.0,468.0,468.0,470.0,517.0,517.0,517.0,546.0,546.0,546.0,521.0,521.0,521.0,521.0,439.0,439.0,444.0,444.0,444.0,514.0,514.0,514.0,514.0,525.0,16.0,88.0,134.0,503.0,464.0,439.0
0,507.0,470.0,525.0,508.84444444444443,502.1333333333333,509.3777777777778,516.0,493.0,546.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,503.0,503.0,505.0,505.0,505.0,504.0,504.0,504.0,507.0,507.0,507.0,500.0,493.0,482.0,482.0,482.0,471.0,471.0,471.0,471.0,464.0,464.0,467.0,467.0,467.0,468.0,468.0,468.0,470.0,470.0,470.0,478.0,517.0,546.0,546.0,546.0,521.0,521.0,521.0,521.0,439.0,439.0,444.0,444.0,444.0,514.0,514.0,514.0,525.0,525.0,525.0,515.0,16.0,88.0,134.0,503.0,464.0,439.0
0,505.0,485.0,511.0,508.2888888888889,495.93333333333334,511.84444444444443,516.0,485.0,525.0,516.0,516.0,516.0,516.0,503.0,503.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,500.0,500.0,505.0,505.0,471.0,471.0,471.0,471.0,464.0,464.0,467.0,467.0,467.0,468.0,468.0,468.0,468.0,470.0,470.0,470.0,478.0,478.0,485.0,485.0,521.0,521.0,521.0,521.0,439.0,439.0,444.0,444.0,444.0,514.0,514.0,514.0,514.0,525.0,525.0,525.0,515.0,515.0,511.0,511.0,19.0,85.0,134.0,500.0,464.0,439.0
0,506.0,492.0,490.0,507.75555555555553,490.6,507.1333333333333,507.0,492.0,525.0,503.0,503.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,500.0,500.0,505.0,505.0,505.0,505.0,506.0,506.0,464.0,464.0,467.0,467.0,467.0,468.0,468.0,468.0,468.0,470.0,470.0,470.0,478.0,478.0,485.0,485.0,485.0,485.0,492.0,492.0,439.0,439.0,444.0,444.0,444.0,514.0,514.0,514.0,514.0,525.0,525.0,525.0,515.0,515.0,511.0,511.0,511.0,511.0,490.0,490.0,19.0,70.0,107.0,500.0,464.0,439.0
0,513.0,505.0,488.0,508.0,488.3777777777778,503.44444444444446,513.0,505.0,525.0,505.0,505.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,500.0,500.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,513.0,513.0,467.0,467.0,468.0,468.0,468.0,468.0,470.0,470.0,470.0,478.0,478.0,485.0,485.0,485.0,485.0,492.0,492.0,492.0,505.0,505.0,444.0,444.0,514.0,514.0,514.0,514.0,525.0,525.0,525.0,515.0,515.0,511.0,511.0,511.0,511.0,490.0,490.0,490.0,488.0,488.0,19.0,70.0,107.0,500.0,467.0,444.0
0,510.0,518.0,507.0,508.7111111111111,486.53333333333336,501.8888888888889,513.0,518.0,525.0,504.0,507.0,507.0,507.0,500.0,500.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,468.0,470.0,470.0,470.0,478.0,478.0,485.0,485.0,485.0,485.0,492.0,492.0,492.0,505.0,505.0,505.0,505.0,505.0,518.0,518.0,514.0,525.0,525.0,525.0,515.0,515.0,511.0,511.0,511.0,511.0,490.0,490.0,490.0,488.0,488.0,488.0,488.0,488.0,507.0,507.0,19.0,54.0,107.0,500.0,468.0,488.0
0,514.0,527.0,538.0,508.53333333333336,487.4,504.44444444444446,514.0,527.0,538.0,507.0,500.0,500.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,514.0,514.0,470.0,478.0,478.0,485.0,485.0,485.0,485.0,492.0,492.0,492.0,505.0,505.0,505.0,505.0,505.0,518.0,518.0,518.0,527.0,527.0,525.0,515.0,515.0,511.0,511.0,511.0,511.0,490.0,490.0,490.0,488.0,488.0,488.0,488.0,488.0,507.0,507.0,507.0,538.0,538.0,16.0,63.0,107.0,500.0,470.0,488.0
0,524.0,534.0,503.0,509.15555555555557,489.02222222222224,506.46666666666664,524.0,534.0,538.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,524.0,485.0,485.0,485.0,485.0,492.0,492.0,492.0,505.0,505.0,505.0,505.0,505.0,518.0,518.0,518.0,527.0,527.0,527.0,527.0,534.0,511.0,511.0,511.0,511.0,490.0,490.0,490.0,488.0,488.0,488.0,488.0,488.0,507.0,507.0,507.0,538.0,538.0,538.0,538.0,503.0,24.0,70.0,107.0,505.0,485.0,488.0
0,517.0,538.0,464.0,510.0,492.84444444444443,503.4888888888889,524.0,538.0,538.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,524.0,524.0,524.0,517.0,517.0,492.0,492.0,492.0,505.0,505.0,505.0,505.0,505.0,518.0,518.0,518.0,527.0,527.0,527.0,527.0,534.0,534.0,534.0,538.0,538.0,490.0,490.0,490.0,488.0,488.0,488.0,488.0,488.0,507.0,507.0,507.0,538.0,538.0,538.0,538.0,503.0,503.0,503.0,464.0,464.0,24.0,74.0,107.0,506.0,492.0,464.0
0,510.0,548.0,457.0,510.0888888888889,497.02222222222224,497.7111111111111,524.0,548.0,538.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,524.0,524.0,524.0,517.0,517.0,517.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,518.0,518.0,518.0,527.0,527.0,527.0,527.0,534.0,534.0,534.0,538.0,538.0,538.0,548.0,548.0,488.0,488.0,488.0,488.0,488.0,507.0,507.0,507.0,538.0,538.0,538.0,538.0,503.0,503.0,503.0,464.0,464.0,464.0,457.0,457.0,24.0,84.0,99.0,510.0,505.0,457.0
0,514.0,552.0,491.0,509.64444444444445,503.9555555555556,492.77777777777777,524.0,552.0,538.0,513.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,524.0,524.0,524.0,517.0,517.0,517.0,510.0,510.0,510.0,510.0,510.0,514.0,505.0,518.0,518.0,518.0,527.0,527.0,527.0,527.0,534.0,534.0,534.0,538.0,538.0,538.0,548.0,548.0,548.0,548.0,548.0,552.0,488.0,507.0,507.0,507.0,538.0,538.0,538.0,538.0,503.0,503.0,503.0,464.0,464.0,464.0,457.0,457.0,457.0,457.0,457.0,491.0,24.0,88.0,99.0,510.0,505.0,457.0
0,508.0,548.0,550.0,510.06666666666666,509.5777777777778,498.75555555555553,524.0,552.0,550.0,510.0,514.0,514.0,514.0,514.0,524.0,524.0,524.0,517.0,517.0,517.0,510.0,510.0,510.0,510.0,510.0,514.0,514.0,508.0,508.0,518.0,527.0,527.0,527.0,527.0,534.0,534.0,534.0,538.0,538.0,538.0,548.0,548.0,548.0,548.0,548.0,552.0,552.0,548.0,548.0,507.0,538.0,538.0,538.0,538.0,503.0,503.0,503.0,464.0,464.0,464.0,457.0,457.0,457.0,457.0,457.0,491.0,491.0,550.0,550.0,24.0,85.0,106.0,508.0,518.0,457.0
0,520.0,540.0,580.0,510.9111111111111,516.3777777777777,506.4,524.0,552.0,580.0,514.0,524.0,524.0,524.0,517.0,517.0,517.0,510.0,510.0,510.0,510.0,510.0,514.0,514.0,508.0,508.0,508.0,508.0,520.0,520.0,527.0,534.0,534.0,534.0,538.0,538.0,538.0,548.0,548.0,548.0,548.0,548.0,552.0,552.0,548.0,548.0,548.0,548.0,540.0,540.0,538.0,503.0,503.0,503.0,464.0,464.0,464.0,457.0,457.0,457.0,457.0,457.0,491.0,491.0,550.0,550.0,550.0,550.0,580.0,580.0,24.0,84.0,123.0,508.0,527.0,457.0
0,509.0,533.0,571.0,511.7111111111111,522.3777777777777,511.3777777777778,520.0,552.0,580.0,517.0,517.0,517.0,510.0,510.0,510.0,510.0,510.0,514.0,514.0,508.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,509.0,509.0,538.0,538.0,538.0,548.0,548.0,548.0,548.0,548.0,552.0,552.0,548.0,548.0,548.0,548.0,540.0,540.0,540.0,540.0,533.0,533.0,464.0,464.0,464.0,457.0,457.0,457.0,457.0,457.0,491.0,491.0,550.0,550.0,550.0,550.0,580.0,580.0,580.0,580.0,571.0,571.0,24.0,82.0,123.0,508.0,533.0,457.0
0,506.0,521.0,535.0,512.1111111111111,526.7555555555556,514.6222222222223,520.0,552.0,580.0,510.0,510.0,510.0,510.0,514.0,514.0,508.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,509.0,509.0,509.0,509.0,506.0,506.0,548.0,548.0,548.0,548.0,552.0,552.0,548.0,548.0,548.0,548.0,540.0,540.0,540.0,540.0,533.0,533.0,533.0,533.0,521.0,521.0,457.0,457.0,457.0,457.0,491.0,491.0,550.0,550.0,550.0,550.0,580.0,580.0,580.0,580.0,571.0,571.0,571.0,571.0,535.0,535.0,19.0,67.0,123.0,506.0,521.0,457.0
0,506.0,521.0,535.0,512.1555555555556,528.3555555555556,515.6888888888889,520.0,552.0,580.0,510.0,510.0,514.0,514.0,508.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,548.0,548.0,552.0,552.0,548.0,548.0,548.0,548.0,540.0,540.0,540.0,540.0,533.0,533.0,533.0,533.0,521.0,521.0,521.0,521.0,457.0,457.0,491.0,491.0,550.0,550.0,550.0,550.0,580.0,580.0,580.0,580.0,571.0,571.0,571.0,571.0,535.0,535.0,535.0,535.0,19.0,67.0,123.0,506.0,521.0,457.0
0,505.0,498.0,524.0,512.1777777777778,529.6222222222223,519.3777777777777,520.0,548.0,580.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,505.0,505.0,548.0,548.0,548.0,540.0,540.0,540.0,540.0,533.0,533.0,533.0,533.0,521.0,521.0,521.0,521.0,509.0,509.0,509.0,498.0,498.0,550.0,550.0,550.0,580.0,580.0,580.0,580.0,571.0,571.0,571.0,571.0,535.0,535.0,535.0,535.0,529.0,529.0,529.0,524.0,524.0,19.0,54.0,123.0,505.0,498.0,524.0
0,508.0,489.0,497.0,511.8888888888889,529.1111111111111,520.3777777777777,520.0,548.0,580.0,508.0,520.0,520.0,520.0,520.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,505.0,505.0,505.0,508.0,548.0,540.0,540.0,540.0,540.0,533.0,533.0,533.0,533.0,521.0,521.0,521.0,521.0,509.0,509.0,509.0,498.0,498.0,498.0,489.0,550.0,580.0,580.0,580.0,580.0,571.0,571.0,571.0,571.0,535.0,535.0,535.0,535.0,529.0,529.0,529.0,524.0,524.0,524.0,497.0,19.0,63.0,123.0,505.0,489.0,497.0
0,506.0,478.0,473.0,511.4888888888889,526.6222222222223,519.2666666666667,520.0,540.0,580.0,520.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,505.0,505.0,505.0,508.0,508.0,508.0,506.0,506.0,540.0,533.0,533.0,533.0,533.0,521.0,521.0,521.0,521.0,509.0,509.0,509.0,498.0,498.0,498.0,489.0,489.0,489.0,478.0,478.0,580.0,571.0,571.0,571.0,571.0,535.0,535.0,535.0,535.0,529.0,529.0,529.0,524.0,524.0,524.0,497.0,497.0,497.0,473.0,473.0,19.0,74.0,123.0,505.0,478.0,473.0
0,506.0,478.0,473.0,511.22222222222223,524.6444444444444,517.0666666666667,509.0,533.0,571.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,505.0,505.0,505.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,533.0,533.0,533.0,521.0,521.0,521.0,521.0,509.0,509.0,509.0,498.0,498.0,498.0,489.0,489.0,489.0,478.0,478.0,478.0,478.0,571.0,571.0,571.0,535.0,535.0,535.0,535.0,529.0,529.0,529.0,524.0,524.0,524.0,497.0,497.0,497.0,473.0,473.0,473.0,473.0,19.0,74.0,123.0,505.0,478.0,473.0
0,511.0,479.0,529.0,510.8,521.4,513.9777777777778,511.0,521.0,535.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,505.0,505.0,505.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,511.0,521.0,521.0,521.0,521.0,509.0,509.0,509.0,498.0,498.0,498.0,489.0,489.0,489.0,478.0,478.0,478.0,478.0,478.0,478.0,479.0,535.0,535.0,535.0,535.0,529.0,529.0,529.0,524.0,524.0,524.0,497.0,497.0,497.0,473.0,473.0,473.0,473.0,473.0,473.0,529.0,19.0,74.0,123.0,505.0,478.0,473.0
0,511.0,479.0,529.0,509.8,516.4222222222222,517.1555555555556,511.0,509.0,529.0,509.0,509.0,509.0,505.0,505.0,505.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,498.0,498.0,498.0,489.0,489.0,489.0,478.0,478.0,478.0,478.0,478.0,478.0,479.0,479.0,479.0,479.0,479.0,529.0,529.0,529.0,524.0,524.0,524.0,497.0,497.0,497.0,473.0,473.0,473.0,473.0,473.0,473.0,529.0,529.0,529.0,529.0,529.0,15.0,74.0,123.0,505.0,478.0,473.0
0,513.0,470.0,531.0,509.75555555555553,509.93333333333334,523.4222222222222,513.0,498.0,531.0,505.0,505.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,498.0,498.0,489.0,489.0,489.0,478.0,478.0,478.0,478.0,478.0,478.0,479.0,479.0,479.0,479.0,479.0,470.0,470.0,470.0,470.0,524.0,524.0,497.0,497.0,497.0,473.0,473.0,473.0,473.0,473.0,473.0,529.0,529.0,529.0,529.0,529.0,531.0,531.0,531.0,531.0,15.0,82.0,123.0,505.0,470.0,473.0
