,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_max_0,emg_max_1,emg_max_2,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,507.1333333333333,505.1333333333333,501.96666666666664,506.0,506.0,501.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,511.0,510.0,504.0,500,500,500,8.0,14.0,4.0
0,512.4666666666667,506.3333333333333,504.46666666666664,511.0,498.0,501.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,515.0,510.0,514.0,500,500,500,4.0,12.0,13.0
0,513.7666666666667,506.26666666666665,513.5666666666667,510.0,502.0,514.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,515.0,508.0,514.0,500,500,500,5.0,10.0,13.0
0,511.1666666666667,503.1333333333333,513.8,505.0,488.0,511.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,488.0,488.0,488.0,488.0,488.0,488.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,511.0,510.0,502.0,514.0,500,500,500,10.0,20.0,3.0
0,504.5,488.46666666666664,512.1,503.0,488.0,511.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,505.0,488.0,514.0,500,500,500,7.0,14.0,3.0
0,502.43333333333334,478.3333333333333,509.56666666666666,501.0,468.0,507.0,504.0,504.0,504.0,504.0,504.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,468.0,468.0,468.0,468.0,468.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,490.0,490.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,497.0,497.0,504.0,483.0,510.0,500,500,500,3.0,20.0,7.0
0,501.8,491.5,498.3666666666667,501.0,490.0,494.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,504.0,500.0,497.0,500,500,500,3.0,17.0,16.0
0,507.26666666666665,499.53333333333336,497.73333333333335,504.0,499.0,494.0,504.0,504.0,504.0,504.0,504.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,514.0,514.0,500.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,523.0,523.0,494.0,494.0,494.0,494.0,494.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,509.0,509.0,511.0,500.0,502.0,500,500,500,7.0,1.0,8.0
0,512.6333333333333,516.2333333333333,506.3666666666667,511.0,499.0,502.0,511.0,511.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,513.0,513.0,513.0,513.0,513.0,499.0,499.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,540.0,540.0,540.0,540.0,540.0,502.0,502.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,510.0,514.0,540.0,510.0,500,500,500,3.0,41.0,8.0
0,511.8333333333333,543.4333333333333,509.1666666666667,510.0,540.0,508.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,540.0,540.0,540.0,540.0,540.0,540.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,510.0,510.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,513.0,550.0,510.0,500,500,500,4.0,27.0,2.0
0,504.6666666666667,545.6666666666666,503.8333333333333,491.0,535.0,489.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,498.0,498.0,498.0,498.0,498.0,498.0,491.0,491.0,491.0,491.0,491.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,540.0,540.0,540.0,540.0,540.0,540.0,535.0,535.0,535.0,535.0,535.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,501.0,501.0,501.0,501.0,501.0,501.0,489.0,489.0,489.0,489.0,489.0,510.0,550.0,508.0,500,500,500,19.0,15.0,19.0
0,491.3,532.7,491.26666666666665,488.0,514.0,489.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,488.0,488.0,488.0,488.0,488.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,514.0,514.0,514.0,514.0,514.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,497.0,497.0,497.0,497.0,497.0,491.0,535.0,497.0,500,500,500,10.0,26.0,12.0
0,490.3,523.4333333333333,494.73333333333335,488.0,514.0,489.0,491.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,497.0,497.0,497.0,497.0,535.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,527.0,527.0,527.0,527.0,489.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,502.0,502.0,502.0,502.0,502.0,497.0,535.0,502.0,500,500,500,9.0,21.0,13.0
0,497.2,520.0,501.6666666666667,497.0,494.0,502.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,512.0,512.0,512.0,512.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,494.0,494.0,494.0,494.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,507.0,507.0,507.0,507.0,512.0,527.0,507.0,500,500,500,24.0,33.0,10.0
0,510.6666666666667,503.53333333333336,506.6666666666667,512.0,494.0,507.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,525.0,505.0,512.0,500,500,500,28.0,33.0,10.0
0,525.2333333333333,502.6666666666667,513.8666666666667,525.0,495.0,512.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,526.0,505.0,520.0,500,500,500,1.0,10.0,8.0
0,520.8,493.23333333333335,515.6666666666666,513.0,487.0,507.0,526.0,526.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,520.0,520.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,526.0,495.0,520.0,500,500,500,13.0,8.0,13.0
0,510.43333333333334,498.0,508.8333333333333,506.0,487.0,507.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,513.0,517.0,512.0,500,500,500,7.0,30.0,5.0
0,507.6333333333333,524.0,510.6,506.0,517.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,517.0,517.0,517.0,517.0,517.0,517.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,513.0,537.0,512.0,500,500,500,7.0,20.0,5.0
0,512.0,528.5,506.5,511.0,520.0,506.0,513.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,537.0,537.0,537.0,537.0,537.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,537.0,507.0,500,500,500,2.0,17.0,1.0
0,517.0,532.2666666666667,506.06666666666666,511.0,520.0,504.0,511.0,511.0,511.0,511.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,536.0,536.0,536.0,536.0,536.0,536.0,520.0,520.0,520.0,520.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,552.0,552.0,552.0,552.0,552.0,552.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,504.0,504.0,536.0,552.0,507.0,500,500,500,25.0,32.0,3.0
0,534.2333333333333,549.0666666666667,504.76666666666665,535.0,520.0,504.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,535.0,535.0,535.0,535.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,520.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,511.0,511.0,511.0,511.0,536.0,552.0,511.0,500,500,500,17.0,32.0,7.0
0,532.6,521.3666666666667,513.1,524.0,503.0,511.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,535.0,520.0,525.0,500,500,500,12.0,49.0,21.0
0,519.6,495.6666666666667,526.4666666666667,512.0,483.0,525.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,524.0,503.0,529.0,500,500,500,12.0,20.0,4.0
0,490.5,498.0,529.0,481.0,498.0,525.0,497.0,497.0,497.0,497.0,497.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,498.0,498.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,534.0,534.0,534.0,534.0,534.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,497.0,501.0,534.0,500,500,500,31.0,18.0,9.0
0,468.0,547.9,514.4333333333333,455.0,539.0,513.0,475.0,475.0,475.0,475.0,475.0,475.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,477.0,477.0,477.0,477.0,477.0,539.0,539.0,539.0,539.0,539.0,539.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,554.0,554.0,554.0,554.0,554.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,523.0,523.0,523.0,523.0,523.0,477.0,564.0,523.0,500,500,500,26.0,63.0,12.0
0,472.1,556.6666666666666,520.2666666666667,477.0,554.0,513.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,506.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,513.0,506.0,554.0,523.0,500,500,500,51.0,10.0,10.0
0,490.76666666666665,552.8333333333334,517.2666666666667,477.0,519.0,481.0,477.0,477.0,477.0,477.0,477.0,477.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,519.0,523.0,523.0,523.0,523.0,523.0,523.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,481.0,513.0,554.0,523.0,500,500,500,36.0,35.0,42.0
0,510.8666666666667,523.0666666666667,486.06666666666666,513.0,481.0,453.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,514.0,519.0,481.0,500,500,500,8.0,73.0,60.0
0,514.2,483.3,456.8,514.0,481.0,453.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,504.0,504.0,504.0,504.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,491.0,491.0,491.0,491.0,516.0,504.0,491.0,500,500,500,2.0,23.0,38.0
0,514.7333333333333,494.1333333333333,474.8666666666667,511.0,481.0,453.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,511.0,511.0,481.0,481.0,481.0,481.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,517.0,517.0,453.0,453.0,453.0,453.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,515.0,515.0,516.0,517.0,515.0,500,500,500,5.0,36.0,62.0
0,510.1666666666667,511.93333333333334,516.9,506.0,499.0,515.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,511.0,517.0,530.0,500,500,500,10.0,18.0,39.0
0,508.06666666666666,504.2,526.2,506.0,499.0,524.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,514.0,514.0,514.0,514.0,514.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,511.0,511.0,511.0,511.0,511.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,524.0,524.0,524.0,524.0,524.0,514.0,511.0,530.0,500,500,500,8.0,18.0,15.0
0,514.1333333333333,517.4666666666667,518.8666666666667,514.0,511.0,513.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,560.0,560.0,560.0,560.0,560.0,560.0,524.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,516.0,560.0,524.0,500,500,500,2.0,49.0,11.0
0,520.3333333333334,548.3,517.3333333333334,516.0,533.0,513.0,516.0,516.0,516.0,516.0,516.0,516.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,560.0,560.0,560.0,560.0,560.0,560.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,513.0,513.0,513.0,513.0,513.0,513.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,526.0,560.0,523.0,500,500,500,10.0,27.0,10.0
0,530.7333333333333,515.6,521.5,531.0,503.0,517.0,533.0,533.0,533.0,533.0,533.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,521.0,521.0,521.0,521.0,521.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,526.0,526.0,526.0,526.0,526.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,533.0,521.0,526.0,500,500,500,7.0,30.0,9.0
0,525.4333333333333,496.76666666666665,514.1333333333333,512.0,479.0,511.0,531.0,531.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,503.0,503.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,517.0,517.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,531.0,503.0,517.0,500,500,500,19.0,24.0,6.0
0,508.06666666666666,494.8666666666667,513.5666666666667,505.0,494.0,509.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,507.0,510.0,516.0,500,500,500,7.0,31.0,7.0
0,506.2,494.93333333333334,504.5,505.0,486.0,500.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,514.0,514.0,514.0,514.0,494.0,494.0,494.0,494.0,494.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,523.0,523.0,523.0,523.0,509.0,509.0,509.0,509.0,509.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,514.0,523.0,509.0,500,500,500,9.0,37.0,9.0
0,513.4,518.1333333333333,501.73333333333335,514.0,523.0,500.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,542.0,542.0,542.0,542.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,513.0,513.0,513.0,513.0,523.0,542.0,513.0,500,500,500,18.0,56.0,13.0
0,521.6333333333333,540.3333333333334,511.46666666666664,521.0,542.0,512.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,523.0,543.0,513.0,500,500,500,9.0,20.0,13.0
0,518.4,532.6,509.4,515.0,519.0,506.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,521.0,543.0,512.0,500,500,500,6.0,24.0,6.0
0,505.1,524.6,503.9,491.0,510.0,500.0,515.0,515.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,491.0,491.0,491.0,491.0,491.0,519.0,519.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,510.0,510.0,510.0,510.0,510.0,506.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,500.0,500.0,500.0,500.0,500.0,515.0,532.0,506.0,500,500,500,24.0,22.0,6.0
