,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2,emg_0,emg_1,emg_2,emg_max_0,emg_max_1,emg_max_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.2,507.8,516.2,507.0,508.0,507.0,507.0,508.0,507.0,507.0,508.0,519.0,1.0,1.0,20.0
0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,507.0,493.0,493.0,493.0,493.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,506.56666666666666,507.26666666666665,495.3333333333333,506.0,506.0,473.0,506.0,506.0,473.0,507.0,508.0,507.0,1.0,2.0,46.0
0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,502.0,493.0,493.0,493.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,469.0,506.3333333333333,506.8,487.0,506.0,506.0,473.0,506.0,506.0,473.0,506.0,507.0,493.0,1.0,2.0,34.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,507.6,501.7,468.4,507.0,497.0,463.0,510.0,497.0,463.0,510.0,502.0,469.0,4.0,9.0,10.0
0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,496.0,496.0,496.0,496.0,496.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,501.0,463.0,463.0,463.0,463.0,463.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,485.0,510.26666666666665,499.53333333333336,468.1333333333333,510.0,496.0,463.0,510.0,503.0,474.0,511.0,503.0,474.0,1.0,7.0,11.0
0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,503.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,474.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,511.56666666666666,504.1333333333333,484.8666666666667,510.0,501.0,474.0,513.0,509.0,498.0,513.0,509.0,498.0,3.0,8.0,24.0
0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,512.5333333333333,508.73333333333335,497.53333333333336,511.0,509.0,498.0,511.0,519.0,514.0,513.0,519.0,514.0,2.0,18.0,29.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,522.0,522.0,522.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,529.0,529.0,529.0,511.7,516.3,510.7,511.0,519.0,514.0,512.0,522.0,529.0,512.0,522.0,529.0,2.0,13.0,31.0
0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,519.0,519.0,519.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,514.0,514.0,514.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,511.53333333333336,520.6,522.5,511.0,519.0,514.0,512.0,522.0,529.0,512.0,522.0,529.0,1.0,3.0,15.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,497.0,497.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,485.0,485.0,512.0,522.0,529.0,512.0,522.0,529.0,512.0,522.0,529.0,512.0,522.0,529.0,0.0,0.0,0.0
0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,522.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,493.0,493.0,493.0,529.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,484.0,484.0,484.0,511.3333333333333,506.03333333333336,501.1,510.0,493.0,484.0,510.0,493.0,484.0,512.0,522.0,529.0,2.0,29.0,45.0
0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,497.0,497.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,485.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,510.8333333333333,493.93333333333334,484.43333333333334,510.0,489.0,484.0,512.0,489.0,484.0,512.0,497.0,485.0,2.0,8.0,1.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,511.73333333333335,490.93333333333334,485.0,512.0,489.0,484.0,512.0,496.0,489.0,512.0,496.0,489.0,2.0,7.0,5.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,511.73333333333335,497.2,490.2,511.0,496.0,489.0,511.0,504.0,496.0,512.0,504.0,496.0,1.0,15.0,12.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,514.0,514.0,514.0,514.0,514.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,500.0,500.0,500.0,500.0,500.0,511.3333333333333,503.1333333333333,494.76666666666665,511.0,504.0,496.0,512.0,514.0,500.0,512.0,514.0,500.0,1.0,18.0,11.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,511.26666666666665,514.1666666666666,504.56666666666666,510.0,514.0,500.0,510.0,519.0,517.0,512.0,519.0,517.0,2.0,15.0,21.0
0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,519.0,519.0,519.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,517.0,517.0,517.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,511.06666666666666,519.5333333333333,521.8,510.0,519.0,517.0,512.0,520.0,526.0,512.0,520.0,526.0,2.0,1.0,9.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,554.0,554.0,554.0,554.0,554.0,554.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,525.0,525.0,525.0,525.0,525.0,525.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,510.53333333333336,533.0666666666667,526.5333333333333,508.0,520.0,525.0,509.0,550.0,532.0,512.0,554.0,532.0,4.0,34.0,7.0
0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,550.0,550.0,550.0,550.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,524.0,524.0,532.0,532.0,532.0,532.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,533.0,533.0,508.53333333333336,543.9333333333333,531.0666666666667,508.0,537.0,530.0,508.0,537.0,530.0,509.0,550.0,532.0,1.0,13.0,2.0
0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,537.0,537.0,537.0,537.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,530.0,530.0,530.0,530.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,508.3,530.6,531.0666666666667,508.0,522.0,530.0,508.0,522.0,531.0,509.0,537.0,533.0,1.0,15.0,3.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,508.0,521.6,530.8666666666667,508.0,519.0,530.0,508.0,519.0,530.0,508.0,522.0,531.0,0.0,3.0,1.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,522.0,522.0,522.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,530.0,531.0,531.0,531.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,512.0,512.0,508.0,520.4,530.4666666666667,508.0,519.0,512.0,508.0,519.0,530.0,508.0,530.0,531.0,0.0,3.0,1.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,519.0,519.0,519.0,519.0,519.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,506.0,506.0,530.0,530.0,530.0,530.0,530.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,494.0,494.0,507.93333333333334,522.9,519.8,507.0,506.0,494.0,507.0,506.0,494.0,508.0,530.0,530.0,1.0,24.0,36.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,522.0,522.0,522.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,492.0,492.0,492.0,507.53333333333336,519.6333333333333,507.6666666666667,506.0,506.0,492.0,506.0,522.0,492.0,508.0,530.0,512.0,2.0,24.0,38.0
0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,524.0,524.0,524.0,524.0,494.0,494.0,494.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,506.7,518.0666666666667,495.3333333333333,506.0,506.0,492.0,507.0,524.0,492.0,507.0,524.0,494.0,2.0,24.0,20.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,494.0,494.0,494.0,494.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,494.0,494.0,494.0,494.0,506.53333333333336,521.3333333333334,492.1333333333333,505.0,494.0,492.0,505.0,494.0,494.0,507.0,524.0,494.0,2.0,30.0,2.0
0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,505.76666666666665,503.3,493.6,505.0,494.0,494.0,506.0,503.0,494.0,506.0,503.0,494.0,2.0,30.0,2.0
0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,494.0,494.0,494.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,490.0,490.0,490.0,490.0,506.06666666666666,504.4,492.8666666666667,506.0,500.0,490.0,508.0,500.0,490.0,508.0,506.0,494.0,2.0,6.0,4.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,507.96666666666664,498.6333333333333,490.76666666666665,508.0,493.0,490.0,509.0,493.0,491.0,509.0,500.0,491.0,3.0,13.0,2.0
0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,509.23333333333335,493.2,491.4,509.0,490.0,491.0,511.0,490.0,494.0,511.0,493.0,494.0,3.0,10.0,4.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,510.76666666666665,491.4,495.6,511.0,490.0,494.0,512.0,492.0,502.0,512.0,492.0,502.0,3.0,3.0,11.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,511.6666666666667,491.6,499.6,511.0,492.0,498.0,511.0,494.0,498.0,512.0,494.0,502.0,1.0,4.0,8.0
0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,492.0,492.0,492.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,497.0,497.0,497.0,497.0,497.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,491.0,491.0,491.0,491.0,491.0,511.53333333333336,493.26666666666665,499.4,511.0,492.0,491.0,512.0,497.0,491.0,512.0,497.0,502.0,1.0,5.0,11.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,511.8,499.4,493.0,512.0,497.0,491.0,512.0,507.0,493.0,512.0,507.0,493.0,1.0,13.0,7.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,521.0,521.0,521.0,521.0,521.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,510.0,510.0,510.0,510.0,510.0,511.8333333333333,509.3333333333333,495.8333333333333,511.0,507.0,493.0,511.0,521.0,510.0,512.0,521.0,510.0,1.0,14.0,17.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,510.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,527.0,527.0,527.0,527.0,527.0,527.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,523.0,523.0,523.0,523.0,523.0,523.0,511.23333333333335,516.9333333333333,506.6333333333333,510.0,521.0,510.0,510.0,527.0,523.0,511.0,527.0,523.0,2.0,20.0,30.0
0,511.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,521.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,523.0,523.0,523.0,510.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,537.0,537.0,537.0,510.43333333333334,524.6666666666666,518.7,510.0,521.0,510.0,512.0,523.0,537.0,512.0,527.0,537.0,2.0,6.0,27.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,510.3,526.7666666666667,539.0333333333333,509.0,523.0,537.0,509.0,530.0,554.0,512.0,530.0,554.0,3.0,7.0,31.0
0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,509.1,530.4666666666667,555.7666666666667,509.0,530.0,554.0,509.0,533.0,564.0,509.0,533.0,564.0,3.0,10.0,27.0
0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,508.73333333333335,532.9666666666667,562.7333333333333,507.0,533.0,562.0,507.0,535.0,562.0,509.0,535.0,564.0,2.0,5.0,10.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,507.8,530.9,559.8666666666667,507.0,524.0,556.0,509.0,524.0,556.0,509.0,535.0,562.0,2.0,11.0,8.0
0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,500.0,500.0,500.0,500.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,537.0,537.0,537.0,537.0,508.53333333333336,514.9,551.7333333333333,507.0,494.0,537.0,507.0,500.0,537.0,509.0,524.0,556.0,2.0,41.0,25.0
