,unixtime,emg0,emg1,emg2,emg0_ampl,emg1_ampl,emg2_ampl,emg0_med,emg1_med
323,1555416179.1165726,512.0,512.0,493.0,6.0,16.0,119.0,508.8,509.6
324,1555416179.1865323,510.0,512.0,481.0,6.0,16.0,119.0,508.8,509.9
325,1555416179.2574673,509.0,514.0,478.0,6.0,16.0,104.0,508.8,510.35
326,1555416179.3349516,509.0,516.0,491.0,6.0,16.0,104.0,508.9,510.55
327,1555416179.411481,509.0,516.0,518.0,6.0,16.0,104.0,509.0,510.85
328,1555416179.4837115,508.0,513.0,542.0,5.0,16.0,104.0,509.1,511.0
329,1555416179.5551095,509.0,512.0,519.0,5.0,16.0,104.0,509.2,510.8
330,1555416179.6352365,509.0,510.0,513.0,5.0,16.0,104.0,509.2,510.7
331,1555416179.72656,509.0,507.0,525.0,5.0,16.0,104.0,509.15,510.45
332,1555416179.8072672,510.0,502.0,529.0,5.0,16.0,95.0,509.25,510.2
333,1555416179.879286,511.0,501.0,523.0,5.0,16.0,88.0,509.2,510.0
334,1555416179.954116,510.0,502.0,500.0,5.0,15.0,85.0,509.2,510.1
335,1555416180.0446668,508.0,505.0,471.0,5.0,15.0,92.0,509.2,510.1
336,1555416180.1272564,509.0,508.0,453.0,5.0,15.0,110.0,509.25,510.35
337,1555416180.19893,508.0,507.0,462.0,5.0,15.0,89.0,509.3,510.3
338,1555416180.2669134,509.0,510.0,486.0,5.0,15.0,89.0,509.35,510.05
339,1555416180.3550348,507.0,511.0,509.0,5.0,15.0,89.0,509.3,509.95
340,1555416180.4311357,509.0,509.0,523.0,5.0,15.0,89.0,509.4,509.65
341,1555416180.51214,511.0,507.0,516.0,5.0,15.0,89.0,509.4,509.35
342,1555416180.5938787,512.0,504.0,528.0,5.0,15.0,89.0,509.4,508.9
343,1555416180.6846898,511.0,509.0,535.0,5.0,15.0,89.0,509.35,508.75
344,1555416180.772654,509.0,509.0,552.0,5.0,15.0,99.0,509.3,508.6
345,1555416180.8440711,510.0,512.0,528.0,5.0,15.0,99.0,509.35,508.5
346,1555416180.9185753,509.0,512.0,508.0,5.0,15.0,99.0,509.35,508.3
347,1555416180.9909954,508.0,513.0,479.0,5.0,12.0,99.0,509.3,508.15
348,1555416181.0694704,508.0,509.0,469.0,5.0,12.0,99.0,509.3,507.95
349,1555416181.1537097,508.0,506.0,492.0,5.0,12.0,99.0,509.25,507.65
350,1555416181.2352262,510.0,508.0,484.0,5.0,12.0,99.0,509.3,507.55
351,1555416181.3065698,510.0,503.0,476.0,5.0,12.0,99.0,509.35,507.35
352,1555416181.3872502,510.0,504.0,489.0,5.0,12.0,99.0,509.35,507.45
353,1555416181.473156,509.0,505.0,512.0,5.0,11.0,99.0,509.25,507.65
354,1555416181.5549915,509.0,505.0,524.0,5.0,10.0,99.0,509.2,507.8
355,1555416181.632815,507.0,510.0,533.0,5.0,10.0,99.0,509.15,508.05
356,1555416181.7243698,506.0,511.0,545.0,6.0,10.0,90.0,509.0,508.2
357,1555416181.8043337,507.0,515.0,514.0,6.0,12.0,83.0,508.95,508.6
358,1555416181.8839927,509.0,512.0,517.0,6.0,12.0,83.0,508.95,508.7
359,1555416181.963607,510.0,512.0,517.0,6.0,12.0,83.0,509.1,508.75
360,1555416182.044236,510.0,507.0,501.0,6.0,12.0,83.0,509.15,508.65
361,1555416182.1336346,510.0,508.0,504.0,6.0,12.0,83.0,509.1,508.7
362,1555416182.2114747,509.0,508.0,499.0,5.0,12.0,83.0,508.95,508.9
363,1555416182.287036,510.0,510.0,489.0,4.0,12.0,83.0,508.9,508.95
364,1555416182.3726554,509.0,511.0,507.0,4.0,12.0,76.0,508.9,509.05
365,1555416182.4679883,508.0,513.0,514.0,4.0,12.0,76.0,508.8,509.1
366,1555416182.5415366,509.0,507.0,517.0,4.0,12.0,76.0,508.8,508.85
367,1555416182.6149337,508.0,508.0,513.0,4.0,12.0,76.0,508.8,508.6
368,1555416182.6870737,508.0,511.0,508.0,4.0,12.0,69.0,508.8,508.7
369,1555416182.7604027,512.0,505.0,514.0,6.0,12.0,69.0,509.0,508.65
370,1555416182.8349411,509.0,504.0,515.0,6.0,12.0,69.0,508.95,508.45
371,1555416182.9140248,509.0,504.0,523.0,6.0,11.0,56.0,508.9,508.5
372,1555416183.0034337,509.0,504.0,506.0,6.0,11.0,56.0,508.85,508.5
373,1555416183.08343,509.0,504.0,492.0,6.0,11.0,56.0,508.85,508.45
374,1555416183.1629977,508.0,511.0,494.0,6.0,11.0,56.0,508.8,508.75
375,1555416183.2454991,509.0,514.0,502.0,6.0,11.0,56.0,508.9,508.95
376,1555416183.328927,511.0,517.0,496.0,5.0,13.0,34.0,509.15,509.25
377,1555416183.4098334,512.0,516.0,505.0,4.0,13.0,34.0,509.4,509.3
378,1555416183.4876301,509.0,510.0,507.0,4.0,13.0,34.0,509.4,509.2
379,1555416183.5634878,512.0,506.0,510.0,4.0,13.0,34.0,509.5,508.9
380,1555416183.634359,512.0,509.0,537.0,4.0,13.0,48.0,509.6,509.0
381,1555416183.7210693,509.0,514.0,550.0,4.0,13.0,61.0,509.55,509.3
382,1555416183.80897,509.0,515.0,522.0,4.0,13.0,61.0,509.55,509.65
383,1555416183.896656,511.0,517.0,493.0,4.0,13.0,58.0,509.6,510.0
384,1555416183.9705305,508.0,510.0,485.0,4.0,13.0,65.0,509.55,509.95
385,1555416184.0424476,509.0,510.0,482.0,4.0,13.0,68.0,509.6,509.8
386,1555416184.113694,511.0,508.0,486.0,4.0,13.0,68.0,509.7,509.85
387,1555416184.1880877,509.0,503.0,489.0,4.0,14.0,68.0,509.75,509.6
388,1555416184.2672906,510.0,500.0,471.0,4.0,17.0,79.0,509.85,509.05
389,1555416184.3460405,510.0,503.0,479.0,4.0,17.0,79.0,509.75,508.95
390,1555416184.4162052,509.0,506.0,496.0,4.0,17.0,79.0,509.75,509.05
391,1555416184.4960449,509.0,506.0,522.0,4.0,17.0,79.0,509.75,509.15
392,1555416184.5850692,506.0,509.0,551.0,6.0,17.0,80.0,509.6,509.4
393,1555416184.669952,507.0,511.0,539.0,6.0,17.0,80.0,509.5,509.75
394,1555416184.745313,508.0,514.0,524.0,6.0,17.0,80.0,509.5,509.9
395,1555416184.8196032,506.0,511.0,516.0,6.0,17.0,80.0,509.35,509.75
396,1555416184.8919532,508.0,508.0,518.0,6.0,17.0,80.0,509.2,509.3
397,1555416184.9664836,512.0,504.0,517.0,6.0,17.0,80.0,509.2,508.7
398,1555416185.0627913,510.0,507.0,506.0,6.0,17.0,80.0,509.25,508.55
399,1555416185.1462696,508.0,512.0,485.0,6.0,17.0,80.0,509.05,508.85
400,1555416185.2204812,509.0,514.0,474.0,6.0,17.0,80.0,508.9,509.1
401,1555416185.2953234,509.0,514.0,489.0,6.0,17.0,80.0,508.9,509.1
402,1555416185.3636189,508.0,514.0,499.0,6.0,17.0,80.0,508.85,509.05
403,1555416185.4521322,509.0,511.0,519.0,6.0,14.0,80.0,508.75,508.75
404,1555416185.5249846,507.0,512.0,532.0,6.0,14.0,80.0,508.7,508.85
405,1555416185.6026309,510.0,506.0,504.0,6.0,14.0,80.0,508.75,508.65
406,1555416185.6733074,510.0,501.0,504.0,6.0,14.0,80.0,508.7,508.3
407,1555416185.755985,511.0,502.0,526.0,6.0,14.0,80.0,508.8,508.25
408,1555416185.8384492,513.0,506.0,549.0,7.0,13.0,77.0,508.95,508.55
409,1555416185.9123197,512.0,507.0,530.0,7.0,13.0,77.0,509.05,508.75
410,1555416185.9882045,510.0,506.0,495.0,7.0,13.0,77.0,509.1,508.75
411,1555416186.0761766,507.0,511.0,476.0,7.0,13.0,77.0,509.0,509.0
412,1555416186.1654825,508.0,513.0,477.0,7.0,13.0,75.0,509.1,509.2
413,1555416186.2451713,507.0,515.0,496.0,7.0,14.0,75.0,509.1,509.4
414,1555416186.3188734,507.0,516.0,477.0,7.0,15.0,75.0,509.05,509.5
415,1555416186.389664,507.0,510.0,501.0,6.0,15.0,75.0,509.1,509.45
416,1555416186.4629514,510.0,509.0,503.0,6.0,15.0,75.0,509.2,509.5
417,1555416186.544962,509.0,509.0,495.0,6.0,15.0,75.0,509.05,509.75
418,1555416186.6372645,508.0,510.0,521.0,6.0,15.0,75.0,508.95,509.9
419,1555416186.7235713,508.0,510.0,517.0,6.0,15.0,75.0,508.95,509.8
420,1555416186.8033025,508.0,510.0,546.0,6.0,15.0,73.0,508.9,509.6
421,1555416186.8840568,508.0,511.0,551.0,6.0,15.0,75.0,508.85,509.45
422,1555416186.9698343,509.0,506.0,541.0,6.0,15.0,75.0,508.9,509.05
423,1555416187.0468826,511.0,501.0,532.0,6.0,15.0,75.0,509.0,508.55
424,1555416187.121923,509.0,499.0,526.0,6.0,17.0,75.0,509.1,507.9
425,1555416187.2044537,510.0,502.0,509.0,6.0,17.0,75.0,509.1,507.7
426,1555416187.2820704,508.0,505.0,498.0,6.0,17.0,75.0,509.0,507.9
427,1555416187.3681622,509.0,508.0,499.0,6.0,17.0,75.0,508.9,508.2
428,1555416187.4569209,508.0,513.0,508.0,5.0,17.0,75.0,508.65,508.55
429,1555416187.5313177,508.0,509.0,508.0,4.0,17.0,75.0,508.45,508.65
430,1555416187.6010761,507.0,512.0,530.0,4.0,17.0,75.0,508.3,508.95
431,1555416187.6776571,508.0,515.0,534.0,4.0,17.0,74.0,508.35,509.15
432,1555416187.76331,508.0,511.0,526.0,4.0,17.0,74.0,508.35,509.05
433,1555416187.84291,514.0,505.0,489.0,7.0,17.0,74.0,508.7,508.55
434,1555416187.9355416,511.0,514.0,503.0,7.0,16.0,62.0,508.9,508.45
435,1555416188.0062172,510.0,512.0,523.0,7.0,16.0,62.0,509.05,508.55
436,1555416188.0840497,509.0,511.0,526.0,7.0,16.0,62.0,509.0,508.65
437,1555416188.1758401,507.0,517.0,522.0,7.0,18.0,62.0,508.9,509.05
438,1555416188.2503972,508.0,512.0,505.0,7.0,18.0,62.0,508.9,509.15
439,1555416188.318707,508.0,506.0,501.0,7.0,18.0,62.0,508.9,508.95
440,1555416188.4106781,508.0,502.0,498.0,7.0,18.0,62.0,508.9,508.55
441,1555416188.4989755,510.0,507.0,507.0,7.0,18.0,52.0,509.0,508.35
442,1555416188.5791292,510.0,504.0,498.0,7.0,18.0,45.0,509.05,508.25
443,1555416188.654711,510.0,503.0,488.0,7.0,18.0,46.0,509.0,508.35
444,1555416188.7543316,509.0,501.0,493.0,7.0,16.0,46.0,509.0,508.45
445,1555416188.8370545,509.0,506.0,491.0,7.0,16.0,46.0,508.95,508.65
446,1555416188.9215505,508.0,509.0,505.0,7.0,16.0,46.0,508.95,508.85
447,1555416189.010887,508.0,511.0,513.0,7.0,16.0,46.0,508.9,509.0
448,1555416189.1114573,509.0,510.0,535.0,7.0,16.0,47.0,508.95,508.85
449,1555416189.204423,508.0,511.0,529.0,7.0,16.0,47.0,508.95,508.95
450,1555416189.283739,511.0,511.0,481.0,7.0,16.0,54.0,509.15,508.9
451,1555416189.3532376,510.0,508.0,485.0,7.0,16.0,54.0,509.25,508.55
452,1555416189.4241283,510.0,507.0,495.0,7.0,16.0,54.0,509.35,508.35
453,1555416189.4934103,509.0,510.0,493.0,4.0,16.0,54.0,509.1,508.6
454,1555416189.5730698,508.0,514.0,490.0,4.0,16.0,54.0,508.95,508.6
455,1555416189.669494,508.0,515.0,501.0,4.0,16.0,54.0,508.85,508.75
456,1555416189.751724,507.0,510.0,521.0,4.0,16.0,54.0,508.75,508.7
457,1555416189.8283772,508.0,507.0,523.0,4.0,14.0,54.0,508.8,508.2
458,1555416189.9361148,509.0,510.0,527.0,4.0,14.0,54.0,508.85,508.1
459,1555416190.0201383,512.0,502.0,525.0,5.0,14.0,54.0,509.05,507.9
460,1555416190.100124,508.0,502.0,512.0,5.0,14.0,54.0,509.05,507.9
461,1555416190.1830761,509.0,502.0,515.0,5.0,14.0,54.0,509.0,507.65
462,1555416190.259217,509.0,504.0,518.0,5.0,14.0,54.0,508.95,507.65
463,1555416190.347575,508.0,503.0,524.0,5.0,14.0,54.0,508.85,507.65
464,1555416190.419464,508.0,506.0,522.0,5.0,13.0,54.0,508.8,507.9
465,1555416190.5044134,509.0,510.0,489.0,5.0,13.0,54.0,508.8,508.1
466,1555416190.5921838,510.0,510.0,472.0,5.0,13.0,63.0,508.9,508.15
467,1555416190.6751115,509.0,506.0,470.0,5.0,13.0,65.0,508.95,507.9
468,1555416190.757144,510.0,501.0,472.0,5.0,14.0,59.0,509.0,507.45
469,1555416190.8393354,511.0,508.0,527.0,5.0,14.0,57.0,509.15,507.3
470,1555416190.914778,509.0,509.0,533.0,5.0,14.0,63.0,509.05,507.2
471,1555416190.9847746,509.0,511.0,543.0,5.0,14.0,73.0,509.0,507.35
472,1555416191.0810113,508.0,512.0,541.0,5.0,14.0,73.0,508.9,507.6
473,1555416191.1551435,508.0,513.0,537.0,5.0,14.0,73.0,508.85,507.75
474,1555416191.227628,507.0,509.0,524.0,5.0,14.0,73.0,508.8,507.5
475,1555416191.313205,507.0,510.0,517.0,5.0,12.0,73.0,508.75,507.25
476,1555416191.3900945,508.0,503.0,507.0,5.0,12.0,73.0,508.8,506.9
477,1555416191.469216,511.0,501.0,488.0,5.0,12.0,73.0,508.95,506.6
478,1555416191.5509014,511.0,503.0,472.0,5.0,12.0,73.0,509.05,506.25
479,1555416191.6236703,509.0,503.0,483.0,4.0,12.0,73.0,508.9,506.3
480,1555416191.7189927,508.0,506.0,512.0,4.0,12.0,73.0,508.9,506.5
481,1555416191.7978625,506.0,508.0,541.0,5.0,12.0,73.0,508.75,506.8
482,1555416191.889409,507.0,509.0,543.0,5.0,12.0,73.0,508.65,507.05
483,1555416191.980407,507.0,511.0,524.0,5.0,12.0,73.0,508.6,507.45
484,1555416192.067686,507.0,510.0,522.0,5.0,12.0,73.0,508.55,507.65
485,1555416192.144518,510.0,506.0,501.0,5.0,12.0,73.0,508.6,507.45
486,1555416192.2396119,508.0,504.0,495.0,5.0,12.0,73.0,508.5,507.15
487,1555416192.3207765,509.0,508.0,476.0,5.0,12.0,71.0,508.5,507.25
488,1555416192.409578,507.0,505.0,473.0,5.0,12.0,71.0,508.35,507.45
489,1555416192.4873204,508.0,511.0,494.0,5.0,12.0,71.0,508.2,507.6
490,1555416192.5609655,508.0,511.0,529.0,5.0,12.0,71.0,508.15,507.7
491,1555416192.634364,510.0,510.0,536.0,5.0,12.0,71.0,508.2,507.65
492,1555416192.7112267,510.0,506.0,530.0,5.0,12.0,71.0,508.3,507.35
493,1555416192.796555,509.0,502.0,516.0,5.0,10.0,71.0,508.35,506.8
494,1555416192.8760216,508.0,500.0,524.0,5.0,11.0,71.0,508.4,506.35
495,1555416192.9538317,509.0,504.0,531.0,5.0,11.0,71.0,508.5,506.05
496,1555416193.033446,510.0,504.0,533.0,5.0,11.0,71.0,508.6,506.1
497,1555416193.1150367,510.0,503.0,511.0,5.0,11.0,71.0,508.55,506.2
498,1555416193.2028437,509.0,507.0,453.0,4.0,11.0,90.0,508.45,506.4
499,1555416193.2889264,508.0,510.0,453.0,4.0,11.0,90.0,508.4,506.75
500,1555416193.377877,509.0,512.0,466.0,4.0,12.0,90.0,508.45,507.05
501,1555416193.4565482,509.0,514.0,493.0,3.0,14.0,90.0,508.6,507.35
502,1555416193.5386162,510.0,514.0,507.0,3.0,14.0,83.0,508.75,507.6
503,1555416193.6361825,513.0,509.0,521.0,6.0,14.0,83.0,509.05,507.5
504,1555416193.7186828,509.0,510.0,559.0,6.0,14.0,106.0,509.15,507.5
505,1555416193.8041456,509.0,513.0,567.0,6.0,14.0,114.0,509.1,507.85
506,1555416193.8860219,509.0,513.0,576.0,6.0,14.0,123.0,509.15,508.3
507,1555416193.973082,508.0,512.0,550.0,6.0,14.0,123.0,509.1,508.5
508,1555416194.0556736,509.0,512.0,499.0,5.0,14.0,123.0,509.2,508.85
509,1555416194.1450198,509.0,508.0,470.0,5.0,14.0,123.0,509.25,508.7
510,1555416194.2321985,508.0,504.0,478.0,5.0,14.0,123.0,509.25,508.35
511,1555416194.307515,509.0,499.0,483.0,5.0,15.0,123.0,509.2,507.8
512,1555416194.3855073,510.0,502.0,483.0,5.0,15.0,123.0,509.2,507.6
513,1555416194.4639344,509.0,505.0,472.0,5.0,15.0,123.0,509.2,507.75
514,1555416194.5626798,509.0,510.0,520.0,5.0,15.0,123.0,509.25,508.25
515,1555416194.657553,507.0,508.0,573.0,6.0,15.0,123.0,509.15,508.45
516,1555416194.7267513,508.0,511.0,573.0,6.0,15.0,123.0,509.05,508.8
517,1555416194.8148017,508.0,512.0,551.0,6.0,15.0,123.0,508.95,509.25
518,1555416194.8895152,511.0,506.0,494.0,6.0,15.0,123.0,509.05,509.2
519,1555416194.9762454,509.0,507.0,475.0,6.0,15.0,110.0,509.1,509.05
520,1555416195.0478735,511.0,508.0,487.0,6.0,15.0,106.0,509.2,508.85
521,1555416195.1225102,509.0,510.0,490.0,6.0,15.0,106.0,509.2,508.65
522,1555416195.207605,509.0,512.0,475.0,6.0,14.0,106.0,509.15,508.55
523,1555416195.2893631,508.0,512.0,463.0,4.0,14.0,113.0,508.9,508.7
524,1555416195.364073,507.0,515.0,454.0,4.0,16.0,122.0,508.8,508.95
525,1555416195.4375353,510.0,512.0,473.0,4.0,16.0,122.0,508.85,508.9
526,1555416195.513642,507.0,513.0,507.0,4.0,16.0,119.0,508.75,508.9
527,1555416195.593087,509.0,510.0,528.0,4.0,16.0,119.0,508.8,508.8
528,1555416195.6668534,511.0,502.0,561.0,4.0,16.0,119.0,508.9,508.3
529,1555416195.7412136,510.0,500.0,541.0,4.0,16.0,119.0,508.95,507.9
530,1555416195.8326843,512.0,499.0,533.0,5.0,16.0,119.0,509.15,507.65
531,1555416195.9125876,512.0,496.0,543.0,5.0,19.0,119.0,509.3,507.5
532,1555416195.9864879,512.0,496.0,543.0,5.0,19.0,119.0,509.4,507.2
533,1555416196.0747712,508.0,511.0,518.0,5.0,19.0,119.0,509.35,507.5
534,1555416196.1532602,507.0,510.0,519.0,5.0,19.0,119.0,509.25,507.5
535,1555416196.236979,505.0,515.0,542.0,7.0,19.0,119.0,509.15,507.85
536,1555416196.3114614,503.0,511.0,578.0,9.0,19.0,124.0,508.9,507.85
537,1555416196.3841362,507.0,510.0,581.0,9.0,19.0,127.0,508.85,507.75
538,1555416196.4696934,509.0,505.0,560.0,9.0,19.0,127.0,508.75,507.7
539,1555416196.5573225,509.0,505.0,560.0,9.0,19.0,127.0,508.75,507.6
540,1555416196.637899,509.0,512.0,491.0,9.0,19.0,127.0,508.65,507.8
541,1555416196.7135704,508.0,511.0,518.0,9.0,19.0,127.0,508.6,507.85
542,1555416196.79499,507.0,510.0,519.0,9.0,19.0,127.0,508.5,507.75
543,1555416196.876968,505.0,515.0,542.0,9.0,19.0,127.0,508.35,507.9
544,1555416196.9538586,503.0,511.0,578.0,9.0,19.0,108.0,508.15,507.7
545,1555416197.045835,507.0,510.0,581.0,9.0,19.0,90.0,508.0,507.6
546,1555416197.1276724,509.0,505.0,560.0,9.0,19.0,90.0,508.1,507.2
547,1555416197.2189684,508.0,514.0,529.0,9.0,19.0,90.0,508.05,507.4
548,1555416197.2941437,513.0,511.0,506.0,10.0,19.0,90.0,508.15,507.85
549,1555416197.3777585,512.0,502.0,460.0,10.0,19.0,121.0,508.25,507.95
550,1555416197.4502363,511.0,502.0,458.0,10.0,19.0,123.0,508.2,508.1
551,1555416197.5366478,511.0,505.0,462.0,10.0,19.0,123.0,508.15,508.55
552,1555416197.6281068,510.0,510.0,466.0,10.0,13.0,123.0,508.05,509.25
553,1555416197.7091897,508.0,508.0,479.0,10.0,13.0,123.0,508.05,509.1
554,1555416197.7939198,509.0,509.0,506.0,10.0,13.0,123.0,508.15,509.05
555,1555416197.877592,509.0,513.0,512.0,10.0,13.0,123.0,508.35,508.95
556,1555416197.961811,511.0,512.0,529.0,10.0,13.0,123.0,508.75,509.0
557,1555416198.0358357,510.0,513.0,537.0,10.0,13.0,123.0,508.9,509.15
558,1555416198.103756,507.0,515.0,544.0,10.0,13.0,123.0,508.8,509.65
559,1555416198.1863165,506.0,527.0,507.0,10.0,25.0,123.0,508.65,510.75
560,1555416198.2775564,504.0,514.0,480.0,10.0,25.0,123.0,508.4,510.85
561,1555416198.349776,507.0,512.0,471.0,10.0,25.0,123.0,508.35,510.9
562,1555416198.4237823,509.0,510.0,461.0,10.0,25.0,123.0,508.45,510.9
563,1555416198.5061672,510.0,509.0,443.0,10.0,25.0,138.0,508.7,510.6
564,1555416198.5910375,510.0,497.0,466.0,9.0,30.0,138.0,509.05,509.9
565,1555416198.6772518,509.0,493.0,538.0,9.0,34.0,117.0,509.15,509.05
566,1555416198.7587478,510.0,493.0,628.0,9.0,34.0,185.0,509.2,508.45
567,1555416198.8404186,507.0,497.0,529.0,9.0,34.0,185.0,509.15,507.6
568,1555416198.915645,506.0,496.0,530.0,8.0,34.0,185.0,508.8,506.85
569,1555416198.9863694,507.0,502.0,482.0,7.0,34.0,185.0,508.55,506.85
570,1555416199.0643508,506.0,505.0,432.0,7.0,34.0,196.0,508.3,507.0
571,1555416199.1464508,507.0,513.0,521.0,7.0,34.0,196.0,508.1,507.4
572,1555416199.2329352,506.0,507.0,446.0,7.0,34.0,196.0,507.9,507.25
573,1555416199.3293276,513.0,506.0,534.0,9.0,34.0,196.0,508.15,507.15
574,1555416199.4154694,511.0,508.0,537.0,9.0,34.0,196.0,508.25,507.1
575,1555416199.4967337,510.0,512.0,537.0,9.0,34.0,196.0,508.3,507.05
576,1555416199.5921388,508.0,511.0,502.0,9.0,34.0,196.0,508.15,507.0
577,1555416199.6854312,506.0,509.0,554.0,9.0,34.0,196.0,507.95,506.8
578,1555416199.7719636,508.0,510.0,546.0,9.0,34.0,196.0,508.0,506.55
579,1555416199.8554525,508.0,508.0,563.0,9.0,21.0,196.0,508.1,505.6
580,1555416199.9280207,509.0,503.0,540.0,7.0,20.0,196.0,508.35,505.05
581,1555416200.0174832,510.0,509.0,490.0,7.0,20.0,196.0,508.5,504.9
582,1555416200.0929048,508.0,504.0,500.0,7.0,20.0,196.0,508.45,504.6
583,1555416200.1839488,507.0,499.0,457.0,7.0,20.0,196.0,508.3,504.1
584,1555416200.2564266,508.0,500.0,456.0,7.0,20.0,196.0,508.2,504.25
585,1555416200.3294957,507.0,506.0,438.0,7.0,20.0,196.0,508.1,504.9
586,1555416200.4038908,507.0,512.0,442.0,7.0,17.0,131.0,507.95,505.85
587,1555416200.474452,507.0,513.0,503.0,7.0,17.0,131.0,507.95,506.65
588,1555416200.5450351,506.0,511.0,518.0,7.0,14.0,131.0,507.95,507.4
589,1555416200.6246686,507.0,511.0,563.0,7.0,14.0,131.0,507.95,507.85
590,1555416200.699683,506.0,513.0,569.0,7.0,14.0,131.0,507.95,508.25
591,1555416200.7850049,509.0,515.0,575.0,7.0,16.0,137.0,508.05,508.35
592,1555416200.8622925,508.0,506.0,588.0,7.0,16.0,150.0,508.15,508.3
593,1555416200.9526815,507.0,505.0,551.0,5.0,16.0,150.0,507.85,508.25
594,1555416201.028755,508.0,508.0,531.0,4.0,16.0,150.0,507.7,508.25
595,1555416201.117158,509.0,510.0,509.0,4.0,16.0,150.0,507.65,508.15
596,1555416201.1946037,506.0,504.0,449.0,4.0,16.0,150.0,507.55,507.8
597,1555416201.2721808,507.0,500.0,457.0,4.0,16.0,150.0,507.6,507.35
598,1555416201.3441226,507.0,504.0,471.0,4.0,16.0,150.0,507.55,507.05
599,1555416201.43087,510.0,499.0,462.0,4.0,16.0,150.0,507.65,506.6
600,1555416201.5149217,510.0,495.0,487.0,4.0,20.0,150.0,507.7,506.2
601,1555416201.5981667,509.0,494.0,523.0,4.0,21.0,150.0,507.65,505.45
602,1555416201.6905634,510.0,497.0,527.0,4.0,21.0,150.0,507.75,505.1
603,1555416201.7931113,508.0,506.0,521.0,4.0,21.0,150.0,507.8,505.45
604,1555416201.874919,509.0,507.0,511.0,4.0,21.0,150.0,507.85,505.8
605,1555416201.9643588,507.0,508.0,505.0,4.0,21.0,146.0,507.85,505.9
606,1555416202.0494285,507.0,506.0,506.0,4.0,21.0,139.0,507.85,505.6
607,1555416202.140838,508.0,513.0,502.0,4.0,21.0,139.0,507.9,505.6
608,1555416202.2230923,509.0,511.0,494.0,4.0,21.0,139.0,508.05,505.6
609,1555416202.3022754,511.0,510.0,490.0,5.0,21.0,139.0,508.25,505.55
610,1555416202.387037,509.0,507.0,495.0,5.0,21.0,139.0,508.4,505.25
611,1555416202.464666,509.0,509.0,496.0,5.0,19.0,139.0,508.4,504.95
612,1555416202.543004,510.0,517.0,489.0,5.0,23.0,102.0,508.5,505.5
613,1555416202.6207023,507.0,514.0,488.0,5.0,23.0,82.0,508.5,505.95
614,1555416202.6908486,506.0,509.0,503.0,5.0,23.0,78.0,508.4,506.0
615,1555416202.762534,507.0,511.0,536.0,5.0,23.0,87.0,508.3,506.05
616,1555416202.8502078,510.0,506.0,554.0,5.0,23.0,97.0,508.5,506.15
617,1555416202.9508445,508.0,502.0,525.0,5.0,23.0,92.0,508.55,506.25
618,1555416203.0363164,505.0,496.0,519.0,6.0,23.0,92.0,508.45,505.85
619,1555416203.1220229,510.0,499.0,517.0,6.0,23.0,67.0,508.45,505.85
620,1555416203.2034273,508.0,502.0,509.0,6.0,23.0,66.0,508.35,506.2
621,1555416203.2864146,507.0,499.0,485.0,6.0,21.0,69.0,508.25,506.45
622,1555416203.366678,506.0,507.0,471.0,6.0,21.0,83.0,508.05,506.95
623,1555416203.4379294,506.0,512.0,486.0,6.0,21.0,83.0,507.95,507.25
624,1555416203.5193603,504.0,509.0,514.0,7.0,21.0,83.0,507.7,507.35
625,1555416203.5970938,505.0,512.0,507.0,7.0,21.0,83.0,507.6,507.55
626,1555416203.6769059,508.0,514.0,535.0,7.0,21.0,83.0,507.65,507.95
627,1555416203.7684143,507.0,505.0,530.0,7.0,21.0,83.0,507.6,507.55
628,1555416203.8556488,506.0,502.0,527.0,7.0,21.0,83.0,507.45,507.1
629,1555416203.9436724,509.0,514.0,457.0,6.0,21.0,97.0,507.35,507.3
630,1555416204.0278206,485.0,539.0,475.0,25.0,43.0,97.0,506.15,508.9
631,1555416204.1072085,509.0,524.0,475.0,25.0,43.0,97.0,506.15,509.65
632,1555416204.1859846,504.0,525.0,534.0,25.0,43.0,97.0,505.85,510.05
633,1555416204.2565928,507.0,518.0,486.0,25.0,43.0,97.0,505.85,510.25
634,1555416204.341032,512.0,519.0,500.0,27.0,43.0,97.0,506.15,510.75
635,1555416204.427174,502.0,519.0,412.0,27.0,43.0,142.0,505.9,511.15
636,1555416204.5070498,515.0,506.0,411.0,30.0,43.0,124.0,506.15,511.15
637,1555416204.5867946,512.0,494.0,532.0,30.0,45.0,124.0,506.35,510.75
638,1555416204.6553333,514.0,479.0,549.0,30.0,60.0,138.0,506.8,509.9
639,1555416204.7277763,510.0,482.0,467.0,30.0,60.0,138.0,506.8,509.05
640,1555416204.7998633,530.0,525.0,495.0,45.0,60.0,138.0,507.9,510.2
641,1555416204.872456,529.0,513.0,481.0,45.0,60.0,138.0,509.0,510.9
642,1555416204.9527571,527.0,530.0,421.0,45.0,60.0,138.0,510.05,512.05
643,1555416205.032267,536.0,526.0,534.0,51.0,60.0,138.0,511.55,512.75
644,1555416205.1082659,545.0,508.0,387.0,60.0,60.0,162.0,513.6,512.7
645,1555416205.1819153,493.0,468.0,455.0,60.0,71.0,162.0,513.0,510.5
646,1555416205.2592978,484.0,551.0,199.0,61.0,83.0,350.0,511.8,512.35
647,1555416205.331605,505.0,618.0,270.0,61.0,150.0,350.0,511.7,518.0
648,1555416205.4162452,538.0,498.0,0.0,61.0,150.0,549.0,513.3,517.8
