,emg_min_0,emg_min_1,emg_min_2,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19
0,518.0,494.0,499.0,500,500,500,2.0,13.0,12.0,518.7333333333333,497.53333333333336,505.8,520.0,507.0,511.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,496.0,496.0,496.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0
0,516.0,507.0,505.0,500,500,500,4.0,16.0,17.0,518.1,504.3,507.6,520.0,510.0,516.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0
0,523.0,519.0,511.0,500,500,500,7.0,24.0,14.0,521.4666666666667,512.0,508.76666666666665,523.0,519.0,511.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,521.0,521.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,522.0,522.0
0,514.0,498.0,522.0,500,500,500,9.0,21.0,22.0,519.3,507.2,523.1,521.0,508.0,533.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0
0,512.0,493.0,519.0,500,500,500,2.0,5.0,14.0,513.6,497.0,530.2,514.0,498.0,533.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0
0,509.0,486.0,519.0,500,500,500,3.0,7.0,8.0,510.7,489.96666666666664,522.4666666666667,512.0,493.0,527.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,504.0,504.0,504.0,504.0,493.0,493.0,493.0,493.0,493.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,489.0,489.0,489.0,489.0,519.0,519.0,519.0,519.0,519.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,490.0,490.0,490.0,490.0
0,504.0,480.0,490.0,500,500,500,7.0,9.0,37.0,505.3,487.9,497.6333333333333,511.0,489.0,512.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,511.0,511.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,480.0,480.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,512.0,512.0
0,504.0,480.0,507.0,500,500,500,7.0,9.0,22.0,506.8,483.53333333333336,503.3333333333333,511.0,482.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0
0,504.0,482.0,501.0,500,500,500,5.0,11.0,6.0,505.8333333333333,486.03333333333336,504.8,509.0,493.0,507.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0
0,497.0,486.0,501.0,500,500,500,12.0,36.0,15.0,505.96666666666664,493.3333333333333,506.8,509.0,522.0,516.0,509.0,509.0,509.0,509.0,509.0,509.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,497.0,497.0,497.0,497.0,497.0,493.0,493.0,493.0,493.0,493.0,493.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,522.0,522.0,522.0,522.0,522.0,501.0,501.0,501.0,501.0,501.0,501.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,504.0,504.0,504.0,504.0,504.0
0,485.0,522.0,504.0,500,500,500,19.0,42.0,16.0,491.6333333333333,523.6,511.8666666666667,497.0,528.0,520.0,497.0,497.0,497.0,497.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,522.0,522.0,522.0,522.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,504.0,504.0,504.0,504.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0
0,485.0,519.0,515.0,500,500,500,6.0,18.0,8.0,486.4,529.5,518.9666666666667,491.0,537.0,523.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,491.0,491.0,491.0,491.0,491.0,491.0,528.0,528.0,528.0,528.0,528.0,528.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,519.0,519.0,519.0,519.0,519.0,519.0,520.0,520.0,520.0,520.0,520.0,520.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,523.0,523.0,523.0,523.0,523.0,523.0
0,491.0,516.0,510.0,500,500,500,8.0,3.0,13.0,494.2,517.8,517.8,499.0,519.0,523.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0
0,498.0,496.0,501.0,500,500,500,1.0,20.0,9.0,498.56666666666666,508.96666666666664,505.9,499.0,516.0,510.0,499.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,516.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,510.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0
0,499.0,496.0,500.0,500,500,500,6.0,13.0,9.0,499.6666666666667,499.1333333333333,506.1333333333333,504.0,503.0,509.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
0,504.0,503.0,500.0,500,500,500,11.0,10.0,9.0,503.76666666666665,502.1333333333333,501.8,510.0,506.0,503.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,510.0,510.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,503.0
0,505.0,500.0,503.0,500,500,500,6.0,6.0,10.0,507.6,504.1,503.7,510.0,506.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0
0,504.0,505.0,510.0,500,500,500,4.0,47.0,4.0,505.1666666666667,526.2333333333333,510.93333333333334,508.0,547.0,514.0,508.0,508.0,508.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0
0,492.0,531.0,505.0,500,500,500,19.0,30.0,5.0,503.1333333333333,547.4,508.3333333333333,511.0,561.0,510.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0
0,492.0,503.0,493.0,500,500,500,14.0,28.0,12.0,496.93333333333334,517.0333333333333,498.46666666666664,506.0,531.0,505.0,492.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,501.0,531.0,520.0,520.0,520.0,520.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,520.0,505.0,497.0,497.0,497.0,497.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,507.0
0,501.0,485.0,507.0,500,500,500,6.0,35.0,2.0,504.4,500.1666666666667,508.1333333333333,507.0,520.0,509.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,520.0,520.0,520.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0
0,506.0,485.0,503.0,500,500,500,5.0,24.0,6.0,508.4,495.6,507.0,511.0,509.0,509.0,507.0,507.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,485.0,485.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,509.0,509.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0
0,506.0,490.0,503.0,500,500,500,2.0,5.0,16.0,506.6,491.5,507.8,508.0,495.0,519.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0
0,504.0,485.0,518.0,500,500,500,11.0,28.0,1.0,506.7,491.8,518.4,515.0,513.0,519.0,508.0,508.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,515.0,515.0,515.0,495.0,495.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,513.0,513.0,513.0,519.0,519.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0
0,506.0,513.0,518.0,500,500,500,11.0,38.0,8.0,509.23333333333335,506.0,519.8666666666667,515.0,523.0,526.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0
0,499.0,523.0,508.0,500,500,500,7.0,11.0,18.0,502.73333333333335,526.9,519.6666666666666,506.0,534.0,526.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,523.0,523.0,523.0,523.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,526.0,526.0,526.0,526.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0
0,499.0,510.0,497.0,500,500,500,6.0,24.0,21.0,500.23333333333335,524.0,511.73333333333335,505.0,528.0,518.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,505.0,499.0,499.0,499.0,499.0,499.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,519.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,510.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,497.0,497.0,497.0,497.0,497.0,505.0,505.0,505.0,505.0,505.0
0,499.0,510.0,505.0,500,500,500,6.0,18.0,21.0,500.2,514.8,505.56666666666666,499.0,524.0,507.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,495.0,495.0,495.0,495.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,524.0,524.0,524.0,524.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0
0,495.0,489.0,507.0,500,500,500,12.0,35.0,7.0,499.26666666666665,511.1666666666667,508.4,507.0,524.0,512.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
0,502.0,489.0,491.0,500,500,500,24.0,35.0,21.0,506.73333333333335,491.96666666666664,508.1,519.0,493.0,512.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,502.0,502.0,502.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,493.0,493.0,493.0,493.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,501.0,501.0,501.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0
0,511.0,490.0,491.0,500,500,500,17.0,7.0,21.0,516.8,491.26666666666665,494.8333333333333,519.0,497.0,512.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
0,507.0,497.0,508.0,500,500,500,12.0,36.0,21.0,513.1333333333333,496.8333333333333,505.43333333333334,511.0,526.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,526.0,526.0,526.0,526.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,508.0
0,507.0,518.0,508.0,500,500,500,4.0,29.0,4.0,508.46666666666664,521.6666666666666,509.1666666666667,511.0,526.0,511.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0
0,504.0,518.0,511.0,500,500,500,12.0,17.0,10.0,509.43333333333334,527.4333333333333,515.4666666666667,516.0,535.0,521.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,516.0,516.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,518.0,518.0,518.0,534.0,534.0,534.0,534.0,534.0,534.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0
0,504.0,521.0,510.0,500,500,500,12.0,14.0,11.0,506.26666666666665,531.2333333333333,517.8666666666667,511.0,535.0,521.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0
0,511.0,504.0,508.0,500,500,500,6.0,17.0,2.0,514.2,511.93333333333334,508.93333333333334,517.0,521.0,510.0,511.0,511.0,511.0,511.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,521.0,521.0,521.0,521.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0
0,482.0,504.0,508.0,500,500,500,35.0,35.0,0.0,511.1666666666667,509.8333333333333,508.0,517.0,539.0,508.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,482.0,482.0,482.0,482.0,482.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,539.0,539.0,539.0,539.0,539.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0
0,482.0,539.0,487.0,500,500,500,35.0,45.0,21.0,500.1333333333333,533.3333333333334,500.3,506.0,549.0,508.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0
0,505.0,517.0,491.0,500,500,500,1.0,32.0,28.0,505.3333333333333,537.8666666666667,503.26666666666665,505.0,535.0,515.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,517.0,517.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,491.0,491.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0
0,512.0,521.0,495.0,500,500,500,35.0,14.0,20.0,520.1666666666666,529.9666666666667,502.8333333333333,540.0,534.0,500.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
0,527.0,525.0,502.0,500,500,500,44.0,41.0,12.0,539.7,535.9,506.4,571.0,566.0,512.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0
0,571.0,566.0,502.0,500,500,500,44.0,41.0,10.0,560.7333333333333,556.4333333333333,504.3333333333333,571.0,566.0,502.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0
0,482.0,539.0,502.0,500,500,500,89.0,27.0,6.0,529.4666666666667,553.4,504.8,571.0,566.0,508.0,571.0,571.0,571.0,571.0,571.0,571.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,566.0,566.0,566.0,566.0,566.0,566.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,502.0,502.0,502.0,502.0,502.0,502.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0
