,unixtime,emg0,emg1,emg2,emg0_ampl,emg1_ampl,emg2_ampl,emg0_med,emg1_med
144,1555416388.385983,488.0,501.0,505.0,50.0,57.0,65.0,512.25,509.75
145,1555416388.458866,522.0,490.0,507.0,38.0,57.0,65.0,511.5,509.2
146,1555416388.5287175,515.0,499.0,524.0,38.0,46.0,58.0,511.35,506.8
147,1555416388.5982728,516.0,514.0,534.0,38.0,46.0,68.0,511.55,507.25
148,1555416388.6726313,521.0,509.0,516.0,38.0,46.0,68.0,512.35,507.4
149,1555416388.7537875,486.0,498.0,523.0,39.0,46.0,68.0,510.4,506.85
150,1555416388.8249075,494.0,520.0,526.0,39.0,46.0,68.0,509.45,507.6
151,1555416388.8962595,511.0,520.0,551.0,39.0,46.0,85.0,508.75,508.45
152,1555416388.976699,518.0,526.0,527.0,39.0,46.0,85.0,509.7,509.4
153,1555416389.063157,509.0,531.0,534.0,39.0,46.0,85.0,509.7,510.5
154,1555416389.152049,514.0,505.0,510.0,36.0,46.0,85.0,509.15,509.55
155,1555416389.224698,502.0,516.0,496.0,36.0,46.0,85.0,508.2,510.85
156,1555416389.2944064,512.0,489.0,478.0,36.0,47.0,85.0,507.95,509.45
157,1555416389.3685875,488.0,499.0,485.0,36.0,47.0,85.0,506.7,508.4
158,1555416389.4410102,502.0,495.0,500.0,36.0,47.0,85.0,506.8,507.9
159,1555416389.53485,514.0,489.0,479.0,36.0,47.0,85.0,506.9,507.85
160,1555416389.6239657,508.0,508.0,477.0,36.0,47.0,85.0,507.95,507.45
161,1555416389.7036326,501.0,517.0,510.0,36.0,47.0,85.0,507.0,508.7
162,1555416389.7832313,475.0,505.0,516.0,47.0,47.0,85.0,505.25,508.35
163,1555416389.86205,510.0,510.0,527.0,47.0,42.0,74.0,505.3,507.05
164,1555416389.9330902,510.0,507.0,497.0,47.0,42.0,74.0,506.4,507.35
165,1555416390.006922,525.0,512.0,510.0,50.0,42.0,74.0,506.55,508.45
166,1555416390.0980752,492.0,498.0,515.0,50.0,42.0,74.0,505.4,508.4
167,1555416390.1794143,509.0,518.0,515.0,50.0,42.0,74.0,505.05,508.6
168,1555416390.2675474,509.0,509.0,528.0,50.0,42.0,74.0,504.45,508.6
169,1555416390.356174,503.0,504.0,531.0,50.0,42.0,74.0,505.3,508.9
170,1555416390.4483352,504.0,516.0,522.0,50.0,42.0,74.0,505.8,508.7
171,1555416390.5379617,513.0,520.0,519.0,50.0,42.0,57.0,505.9,508.7
172,1555416390.6166284,503.0,502.0,462.0,50.0,42.0,72.0,505.15,507.5
173,1555416390.6875155,547.0,537.0,506.0,72.0,48.0,69.0,507.05,507.8
174,1555416390.773426,516.0,490.0,509.0,72.0,48.0,69.0,507.15,507.05
