,emg_max_0,emg_max_1,emg_max_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2
0,511.0,528.0,520.0,23.0,78.0,95.0,498.0,489.0,490.0,511.0,511.0,511.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,498.0,498.0,528.0,528.0,528.0,516.0,516.0,516.0,503.0,503.0,503.0,503.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,498.0,489.0,489.0,520.0,520.0,520.0,492.0,492.0,492.0,493.0,493.0,493.0,493.0,501.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,490.0,490.0,510.6,532.9555555555555,522.8222222222222,498.0,489.0,490.0
0,506.0,516.0,501.0,23.0,100.0,87.0,498.0,467.0,490.0,503.0,503.0,506.0,506.0,506.0,506.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,516.0,516.0,503.0,503.0,503.0,503.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,498.0,489.0,489.0,489.0,489.0,467.0,467.0,492.0,492.0,493.0,493.0,493.0,493.0,501.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,490.0,490.0,490.0,490.0,495.0,495.0,508.9555555555556,527.0888888888888,523.4222222222222,498.0,467.0,495.0
0,506.0,503.0,507.0,23.0,101.0,87.0,498.0,466.0,490.0,506.0,506.0,506.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,503.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,498.0,489.0,489.0,489.0,489.0,467.0,467.0,467.0,467.0,466.0,493.0,493.0,493.0,501.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,490.0,490.0,490.0,490.0,495.0,495.0,495.0,495.0,507.0,507.73333333333335,521.5333333333333,523.5555555555555,503.0,466.0,507.0
0,503.0,498.0,507.0,18.0,109.0,87.0,498.0,458.0,490.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,499.0,499.0,496.0,496.0,496.0,498.0,498.0,498.0,498.0,489.0,489.0,489.0,489.0,467.0,467.0,467.0,467.0,466.0,466.0,466.0,458.0,458.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,490.0,490.0,490.0,490.0,495.0,495.0,495.0,495.0,507.0,507.0,507.0,507.0,507.0,505.9555555555556,512.2888888888889,519.5555555555555,499.0,458.0,507.0
0,503.0,498.0,507.0,18.0,109.0,87.0,498.0,458.0,490.0,502.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,496.0,498.0,498.0,498.0,498.0,489.0,489.0,489.0,489.0,467.0,467.0,467.0,467.0,466.0,466.0,466.0,458.0,458.0,458.0,458.0,501.0,498.0,498.0,498.0,498.0,490.0,490.0,490.0,490.0,495.0,495.0,495.0,495.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,505.2,507.44444444444446,516.4444444444445,499.0,458.0,507.0
0,503.0,498.0,521.0,23.0,105.0,73.0,493.0,458.0,490.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,493.0,493.0,501.0,501.0,498.0,489.0,489.0,489.0,489.0,467.0,467.0,467.0,467.0,466.0,466.0,466.0,458.0,458.0,458.0,458.0,474.0,474.0,490.0,490.0,498.0,490.0,490.0,490.0,490.0,495.0,495.0,495.0,495.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,521.0,521.0,503.64444444444445,499.97777777777776,511.1111111111111,501.0,490.0,521.0
0,506.0,491.0,524.0,23.0,87.0,71.0,493.0,458.0,490.0,498.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,493.0,493.0,501.0,501.0,501.0,501.0,506.0,506.0,489.0,467.0,467.0,467.0,467.0,466.0,466.0,466.0,458.0,458.0,458.0,458.0,474.0,474.0,490.0,490.0,490.0,490.0,491.0,491.0,490.0,495.0,495.0,495.0,495.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,521.0,521.0,521.0,521.0,524.0,524.0,502.93333333333334,493.93333333333334,507.55555555555554,506.0,491.0,524.0
0,509.0,507.0,524.0,18.0,70.0,34.0,493.0,458.0,495.0,498.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,493.0,493.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,509.0,509.0,467.0,466.0,466.0,466.0,458.0,458.0,458.0,458.0,474.0,474.0,490.0,490.0,490.0,490.0,491.0,491.0,491.0,491.0,507.0,507.0,495.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,521.0,521.0,521.0,521.0,524.0,524.0,524.0,524.0,517.0,517.0,502.2888888888889,490.22222222222223,504.8666666666667,509.0,507.0,517.0
0,509.0,510.0,524.0,16.0,58.0,51.0,493.0,458.0,473.0,503.0,499.0,499.0,499.0,499.0,493.0,493.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,508.0,508.0,466.0,458.0,458.0,458.0,458.0,474.0,474.0,490.0,490.0,490.0,490.0,491.0,491.0,491.0,491.0,507.0,507.0,507.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,521.0,521.0,521.0,521.0,524.0,524.0,524.0,524.0,517.0,517.0,517.0,473.0,473.0,502.1111111111111,488.9555555555556,502.7111111111111,508.0,510.0,473.0
0,515.0,516.0,524.0,22.0,58.0,52.0,493.0,474.0,472.0,493.0,493.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,515.0,515.0,474.0,474.0,490.0,490.0,490.0,490.0,491.0,491.0,491.0,491.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,510.0,516.0,516.0,506.0,506.0,521.0,521.0,521.0,521.0,524.0,524.0,524.0,524.0,517.0,517.0,517.0,473.0,473.0,473.0,473.0,473.0,472.0,472.0,502.84444444444443,489.1333333333333,500.5111111111111,515.0,516.0,472.0
0,515.0,533.0,524.0,22.0,75.0,52.0,501.0,490.0,472.0,501.0,501.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,514.0,514.0,490.0,490.0,491.0,491.0,491.0,491.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,510.0,516.0,516.0,516.0,516.0,533.0,533.0,521.0,521.0,524.0,524.0,524.0,524.0,517.0,517.0,517.0,473.0,473.0,473.0,473.0,473.0,472.0,472.0,472.0,472.0,473.0,473.0,503.77777777777777,491.35555555555555,498.3333333333333,514.0,533.0,473.0
0,522.0,533.0,524.0,29.0,75.0,52.0,506.0,491.0,472.0,506.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,522.0,522.0,522.0,491.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,510.0,516.0,516.0,516.0,516.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,524.0,517.0,517.0,517.0,473.0,473.0,473.0,473.0,473.0,472.0,472.0,472.0,472.0,473.0,473.0,473.0,473.0,482.0,482.0,482.0,505.64444444444445,495.3333333333333,496.02222222222224,522.0,533.0,482.0
0,522.0,551.0,482.0,29.0,93.0,52.0,508.0,510.0,472.0,508.0,508.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,510.0,510.0,510.0,510.0,510.0,516.0,516.0,516.0,516.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,551.0,551.0,473.0,473.0,473.0,473.0,473.0,472.0,472.0,472.0,472.0,473.0,473.0,473.0,473.0,482.0,482.0,482.0,482.0,482.0,481.0,481.0,507.68888888888887,499.84444444444443,495.0888888888889,522.0,551.0,481.0
0,522.0,551.0,502.0,29.0,93.0,52.0,508.0,510.0,472.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,520.0,510.0,510.0,510.0,516.0,516.0,516.0,516.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,551.0,551.0,551.0,550.0,473.0,473.0,473.0,472.0,472.0,472.0,472.0,473.0,473.0,473.0,473.0,482.0,482.0,482.0,482.0,482.0,481.0,481.0,481.0,502.0,508.7111111111111,503.06666666666666,495.0444444444444,520.0,550.0,502.0
0,522.0,556.0,522.0,29.0,98.0,52.0,514.0,516.0,472.0,515.0,514.0,514.0,514.0,514.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,520.0,520.0,520.0,520.0,520.0,518.0,518.0,516.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,551.0,551.0,551.0,550.0,550.0,550.0,550.0,550.0,556.0,556.0,472.0,473.0,473.0,473.0,473.0,482.0,482.0,482.0,482.0,482.0,481.0,481.0,481.0,502.0,502.0,502.0,502.0,502.0,522.0,522.0,510.8888888888889,512.4666666666667,495.73333333333335,518.0,556.0,522.0
0,522.0,561.0,556.0,29.0,87.0,84.0,514.0,533.0,473.0,514.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,520.0,520.0,520.0,520.0,520.0,518.0,518.0,518.0,518.0,515.0,515.0,533.0,533.0,533.0,533.0,533.0,533.0,551.0,551.0,551.0,550.0,550.0,550.0,550.0,550.0,556.0,556.0,556.0,556.0,561.0,561.0,473.0,482.0,482.0,482.0,482.0,482.0,481.0,481.0,481.0,502.0,502.0,502.0,502.0,502.0,522.0,522.0,522.0,522.0,556.0,556.0,512.7777777777778,523.4,498.9111111111111,515.0,561.0,556.0
0,522.0,561.0,557.0,21.0,71.0,85.0,515.0,528.0,481.0,522.0,522.0,522.0,522.0,522.0,520.0,520.0,520.0,520.0,520.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,517.0,517.0,533.0,533.0,551.0,551.0,551.0,550.0,550.0,550.0,550.0,550.0,556.0,556.0,556.0,556.0,561.0,561.0,561.0,561.0,528.0,528.0,482.0,482.0,481.0,481.0,481.0,502.0,502.0,502.0,502.0,502.0,522.0,522.0,522.0,522.0,556.0,556.0,556.0,556.0,557.0,557.0,514.4666666666667,528.9555555555555,502.73333333333335,517.0,528.0,557.0
0,522.0,561.0,557.0,16.0,70.0,85.0,510.0,528.0,481.0,522.0,520.0,520.0,520.0,520.0,520.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,517.0,517.0,517.0,517.0,510.0,510.0,551.0,550.0,550.0,550.0,550.0,550.0,556.0,556.0,556.0,556.0,561.0,561.0,561.0,561.0,528.0,528.0,528.0,528.0,544.0,544.0,481.0,502.0,502.0,502.0,502.0,502.0,522.0,522.0,522.0,522.0,556.0,556.0,556.0,556.0,557.0,557.0,557.0,557.0,552.0,552.0,515.3555555555556,533.0,505.5777777777778,510.0,544.0,552.0
0,520.0,561.0,560.0,17.0,51.0,88.0,505.0,528.0,502.0,520.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,517.0,517.0,517.0,517.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,550.0,556.0,556.0,556.0,556.0,561.0,561.0,561.0,561.0,528.0,528.0,528.0,528.0,544.0,544.0,544.0,544.0,544.0,534.0,534.0,502.0,522.0,522.0,522.0,522.0,556.0,556.0,556.0,556.0,557.0,557.0,557.0,557.0,552.0,552.0,552.0,552.0,552.0,560.0,560.0,515.3777777777777,537.3777777777777,509.5111111111111,505.0,534.0,560.0
0,518.0,561.0,560.0,17.0,51.0,88.0,505.0,514.0,522.0,518.0,515.0,515.0,515.0,515.0,517.0,517.0,517.0,517.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,556.0,561.0,561.0,561.0,561.0,528.0,528.0,528.0,528.0,544.0,544.0,544.0,544.0,544.0,534.0,534.0,534.0,534.0,514.0,514.0,522.0,556.0,556.0,556.0,556.0,557.0,557.0,557.0,557.0,552.0,552.0,552.0,552.0,552.0,560.0,560.0,560.0,560.0,553.0,553.0,515.1111111111111,538.6222222222223,516.9333333333333,505.0,514.0,553.0
0,517.0,561.0,560.0,20.0,64.0,88.0,502.0,497.0,538.0,515.0,517.0,517.0,517.0,517.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,561.0,528.0,528.0,528.0,528.0,544.0,544.0,544.0,544.0,544.0,534.0,534.0,534.0,534.0,514.0,514.0,514.0,514.0,497.0,497.0,556.0,557.0,557.0,557.0,557.0,552.0,552.0,552.0,552.0,552.0,560.0,560.0,560.0,560.0,553.0,553.0,553.0,553.0,538.0,538.0,514.2444444444444,537.8222222222222,523.4444444444445,502.0,497.0,538.0
0,517.0,544.0,560.0,21.0,70.0,87.0,501.0,491.0,507.0,517.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,502.0,501.0,501.0,528.0,544.0,544.0,544.0,544.0,544.0,534.0,534.0,534.0,534.0,514.0,514.0,514.0,514.0,497.0,497.0,497.0,497.0,491.0,491.0,557.0,552.0,552.0,552.0,552.0,552.0,560.0,560.0,560.0,560.0,553.0,553.0,553.0,553.0,538.0,538.0,538.0,538.0,507.0,507.0,513.1111111111111,534.7333333333333,527.8666666666667,501.0,491.0,507.0
0,510.0,544.0,560.0,22.0,74.0,79.0,500.0,487.0,493.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,500.0,500.0,544.0,544.0,534.0,534.0,534.0,534.0,514.0,514.0,514.0,514.0,497.0,497.0,497.0,497.0,491.0,491.0,491.0,491.0,487.0,487.0,552.0,552.0,560.0,560.0,560.0,560.0,553.0,553.0,553.0,553.0,538.0,538.0,538.0,538.0,507.0,507.0,507.0,507.0,493.0,493.0,511.3777777777778,530.8222222222222,529.6666666666666,500.0,487.0,493.0
0,505.0,534.0,560.0,28.0,97.0,82.0,494.0,464.0,478.0,505.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,500.0,500.0,500.0,500.0,494.0,494.0,534.0,534.0,514.0,514.0,514.0,514.0,497.0,497.0,497.0,497.0,491.0,491.0,491.0,491.0,487.0,487.0,487.0,487.0,464.0,464.0,560.0,560.0,553.0,553.0,553.0,553.0,538.0,538.0,538.0,538.0,507.0,507.0,507.0,507.0,493.0,493.0,493.0,493.0,478.0,478.0,509.15555555555557,524.9111111111112,530.0222222222222,494.0,464.0,478.0
0,505.0,514.0,553.0,26.0,99.0,85.0,494.0,462.0,475.0,505.0,505.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,500.0,500.0,500.0,500.0,494.0,494.0,494.0,494.0,495.0,495.0,514.0,514.0,497.0,497.0,497.0,497.0,491.0,491.0,491.0,491.0,487.0,487.0,487.0,487.0,464.0,464.0,464.0,464.0,462.0,462.0,553.0,553.0,538.0,538.0,538.0,538.0,507.0,507.0,507.0,507.0,493.0,493.0,493.0,493.0,478.0,478.0,478.0,478.0,475.0,475.0,506.84444444444443,517.1555555555556,528.2222222222222,495.0,462.0,475.0
0,502.0,497.0,538.0,24.0,99.0,85.0,494.0,462.0,475.0,502.0,501.0,501.0,501.0,501.0,500.0,500.0,500.0,500.0,494.0,494.0,494.0,494.0,495.0,495.0,495.0,495.0,495.0,494.0,494.0,497.0,491.0,491.0,491.0,491.0,487.0,487.0,487.0,487.0,464.0,464.0,464.0,464.0,462.0,462.0,462.0,462.0,462.0,463.0,463.0,538.0,507.0,507.0,507.0,507.0,493.0,493.0,493.0,493.0,478.0,478.0,478.0,478.0,475.0,475.0,475.0,475.0,475.0,476.0,476.0,504.15555555555557,507.02222222222224,523.9333333333333,494.0,463.0,476.0
0,500.0,487.0,493.0,23.0,82.0,98.0,494.0,462.0,462.0,500.0,500.0,500.0,500.0,494.0,494.0,494.0,494.0,495.0,495.0,495.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,496.0,496.0,487.0,487.0,487.0,487.0,464.0,464.0,464.0,464.0,462.0,462.0,462.0,462.0,462.0,463.0,463.0,463.0,463.0,463.0,464.0,464.0,493.0,493.0,493.0,493.0,478.0,478.0,478.0,478.0,475.0,475.0,475.0,475.0,475.0,476.0,476.0,476.0,476.0,476.0,462.0,462.0,501.84444444444443,496.2888888888889,515.1777777777778,496.0,464.0,462.0
0,498.0,475.0,478.0,16.0,82.0,104.0,494.0,462.0,456.0,494.0,494.0,494.0,494.0,495.0,495.0,495.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,496.0,496.0,496.0,496.0,496.0,498.0,464.0,464.0,464.0,464.0,462.0,462.0,462.0,462.0,462.0,463.0,463.0,463.0,463.0,463.0,464.0,464.0,464.0,464.0,464.0,475.0,478.0,478.0,478.0,478.0,475.0,475.0,475.0,475.0,475.0,476.0,476.0,476.0,476.0,476.0,462.0,462.0,462.0,462.0,462.0,456.0,500.02222222222224,490.84444444444443,506.6,498.0,475.0,456.0
0,503.0,479.0,476.0,16.0,82.0,104.0,494.0,462.0,456.0,495.0,495.0,495.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,496.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,503.0,503.0,462.0,462.0,462.0,462.0,462.0,463.0,463.0,463.0,463.0,463.0,464.0,464.0,464.0,464.0,464.0,475.0,475.0,475.0,479.0,479.0,475.0,475.0,475.0,475.0,475.0,476.0,476.0,476.0,476.0,476.0,462.0,462.0,462.0,462.0,462.0,456.0,456.0,456.0,475.0,475.0,499.1777777777778,484.8888888888889,498.9111111111111,503.0,479.0,475.0
0,510.0,481.0,506.0,16.0,72.0,104.0,494.0,462.0,456.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,496.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,503.0,503.0,503.0,510.0,510.0,462.0,462.0,463.0,463.0,463.0,463.0,463.0,464.0,464.0,464.0,464.0,464.0,475.0,475.0,475.0,479.0,479.0,479.0,481.0,481.0,475.0,475.0,476.0,476.0,476.0,476.0,476.0,462.0,462.0,462.0,462.0,462.0,456.0,456.0,456.0,475.0,475.0,475.0,506.0,506.0,499.24444444444447,481.0888888888889,494.8,510.0,481.0,506.0
0,515.0,503.0,529.0,21.0,52.0,97.0,494.0,463.0,456.0,494.0,494.0,494.0,496.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,515.0,515.0,463.0,463.0,463.0,464.0,464.0,464.0,464.0,464.0,475.0,475.0,475.0,479.0,479.0,479.0,481.0,481.0,481.0,481.0,503.0,503.0,476.0,476.0,476.0,462.0,462.0,462.0,462.0,462.0,456.0,456.0,456.0,475.0,475.0,475.0,506.0,506.0,506.0,506.0,529.0,529.0,499.9111111111111,478.24444444444447,491.3333333333333,515.0,503.0,529.0
0,515.0,527.0,535.0,21.0,65.0,82.0,496.0,464.0,456.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,512.0,512.0,464.0,464.0,464.0,464.0,475.0,475.0,475.0,479.0,479.0,479.0,481.0,481.0,481.0,481.0,503.0,503.0,503.0,503.0,527.0,527.0,462.0,462.0,462.0,462.0,456.0,456.0,456.0,475.0,475.0,475.0,506.0,506.0,506.0,506.0,529.0,529.0,529.0,529.0,535.0,535.0,500.8,479.0888888888889,490.1333333333333,512.0,527.0,535.0
0,517.0,533.0,535.0,23.0,71.0,79.0,498.0,475.0,456.0,498.0,498.0,498.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,517.0,517.0,475.0,475.0,475.0,479.0,479.0,479.0,481.0,481.0,481.0,481.0,503.0,503.0,503.0,503.0,527.0,527.0,527.0,527.0,533.0,533.0,456.0,456.0,456.0,475.0,475.0,475.0,506.0,506.0,506.0,506.0,529.0,529.0,529.0,529.0,535.0,535.0,535.0,535.0,534.0,534.0,501.9555555555556,482.2888888888889,491.2,517.0,533.0,534.0
0,517.0,552.0,535.0,23.0,90.0,79.0,503.0,479.0,475.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,517.0,517.0,517.0,517.0,517.0,479.0,479.0,479.0,481.0,481.0,481.0,481.0,503.0,503.0,503.0,503.0,527.0,527.0,527.0,527.0,533.0,533.0,533.0,533.0,552.0,475.0,475.0,475.0,506.0,506.0,506.0,506.0,529.0,529.0,529.0,529.0,535.0,535.0,535.0,535.0,534.0,534.0,534.0,534.0,523.0,503.0444444444444,485.6,493.06666666666666,517.0,552.0,523.0
0,520.0,553.0,535.0,26.0,91.0,79.0,510.0,481.0,506.0,510.0,510.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,520.0,520.0,481.0,481.0,503.0,503.0,503.0,503.0,527.0,527.0,527.0,527.0,533.0,533.0,533.0,533.0,552.0,552.0,552.0,552.0,553.0,553.0,506.0,506.0,529.0,529.0,529.0,529.0,535.0,535.0,535.0,535.0,534.0,534.0,534.0,534.0,523.0,523.0,523.0,523.0,517.0,517.0,505.3333333333333,493.8888888888889,496.8,520.0,553.0,517.0
0,520.0,558.0,535.0,26.0,96.0,79.0,512.0,503.0,497.0,515.0,515.0,512.0,512.0,512.0,512.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,520.0,520.0,520.0,520.0,517.0,517.0,503.0,503.0,527.0,527.0,527.0,527.0,533.0,533.0,533.0,533.0,552.0,552.0,552.0,552.0,553.0,553.0,553.0,553.0,558.0,558.0,529.0,529.0,535.0,535.0,535.0,535.0,534.0,534.0,534.0,534.0,523.0,523.0,523.0,523.0,517.0,517.0,517.0,517.0,497.0,497.0,507.46666666666664,502.1111111111111,499.5111111111111,517.0,558.0,497.0
0,520.0,558.0,535.0,26.0,95.0,79.0,512.0,527.0,479.0,512.0,512.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,520.0,520.0,520.0,520.0,517.0,517.0,517.0,517.0,518.0,518.0,527.0,527.0,533.0,533.0,533.0,533.0,552.0,552.0,552.0,552.0,553.0,553.0,553.0,553.0,558.0,558.0,558.0,558.0,556.0,556.0,535.0,535.0,534.0,534.0,534.0,534.0,523.0,523.0,523.0,523.0,517.0,517.0,517.0,517.0,497.0,497.0,497.0,497.0,479.0,479.0,509.4888888888889,510.53333333333336,500.64444444444445,518.0,556.0,479.0
0,520.0,563.0,534.0,24.0,99.0,79.0,517.0,533.0,479.0,517.0,517.0,517.0,517.0,517.0,520.0,520.0,520.0,520.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,533.0,552.0,552.0,552.0,552.0,553.0,553.0,553.0,553.0,558.0,558.0,558.0,558.0,556.0,556.0,556.0,556.0,556.0,563.0,563.0,534.0,523.0,523.0,523.0,523.0,517.0,517.0,517.0,517.0,497.0,497.0,497.0,497.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,512.1555555555556,521.1555555555556,501.2888888888889,519.0,563.0,479.0
0,520.0,563.0,523.0,22.0,88.0,79.0,513.0,549.0,479.0,517.0,520.0,520.0,520.0,520.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,513.0,513.0,552.0,553.0,553.0,553.0,553.0,558.0,558.0,558.0,558.0,556.0,556.0,556.0,556.0,556.0,563.0,563.0,563.0,563.0,549.0,549.0,523.0,517.0,517.0,517.0,517.0,497.0,497.0,497.0,497.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,509.0,509.0,513.9333333333333,529.3333333333334,504.1333333333333,513.0,549.0,509.0
0,520.0,563.0,536.0,17.0,84.0,61.0,513.0,527.0,479.0,520.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,513.0,514.0,514.0,553.0,558.0,558.0,558.0,558.0,556.0,556.0,556.0,556.0,556.0,563.0,563.0,563.0,563.0,549.0,549.0,549.0,549.0,527.0,527.0,517.0,497.0,497.0,497.0,497.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,509.0,509.0,509.0,509.0,536.0,536.0,515.2,534.8444444444444,509.6222222222222,514.0,527.0,536.0
0,519.0,563.0,536.0,10.0,82.0,57.0,513.0,527.0,479.0,517.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,513.0,513.0,558.0,556.0,556.0,556.0,556.0,556.0,563.0,563.0,563.0,563.0,549.0,549.0,549.0,549.0,527.0,527.0,527.0,527.0,530.0,530.0,497.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,509.0,509.0,509.0,509.0,536.0,536.0,536.0,536.0,534.0,534.0,515.8222222222222,539.1555555555556,513.5777777777778,513.0,530.0,534.0
0,519.0,563.0,536.0,11.0,60.0,57.0,509.0,527.0,479.0,518.0,518.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,513.0,513.0,513.0,513.0,509.0,509.0,556.0,556.0,563.0,563.0,563.0,563.0,549.0,549.0,549.0,549.0,527.0,527.0,527.0,527.0,530.0,530.0,530.0,530.0,531.0,531.0,479.0,479.0,479.0,479.0,479.0,479.0,509.0,509.0,509.0,509.0,536.0,536.0,536.0,536.0,534.0,534.0,534.0,534.0,517.0,517.0,515.6888888888889,542.5777777777778,514.2888888888889,509.0,531.0,517.0
