,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2
0,445.0,434.0,449.0,507.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,445.0,445.0,445.0,526.0,526.0,526.0,526.0,497.0,497.0,497.0,491.0,491.0,566.0,566.0,566.0,566.0,535.0,535.0,535.0,535.0,513.0,513.0,513.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,434.0,434.0,561.0,561.0,561.0,561.0,574.0,574.0,574.0,574.0,518.0,518.0,518.0,488.0,488.0,488.0,488.0,477.0,477.0,477.0,449.0,449.0,491.0,434.0,449.0,498.6,534.9555555555555,514.6666666666666,84.0,143.0,138.0,526.0,566.0,574.0
0,445.0,434.0,449.0,517.0,517.0,517.0,517.0,445.0,445.0,445.0,526.0,526.0,526.0,526.0,497.0,497.0,497.0,491.0,491.0,491.0,491.0,536.0,536.0,535.0,535.0,535.0,535.0,513.0,513.0,513.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,434.0,434.0,434.0,434.0,500.0,500.0,574.0,574.0,574.0,574.0,518.0,518.0,518.0,488.0,488.0,488.0,488.0,477.0,477.0,477.0,449.0,449.0,449.0,449.0,454.0,454.0,536.0,500.0,454.0,498.64444444444445,529.9555555555555,515.4444444444445,94.0,143.0,138.0,536.0,535.0,574.0
0,445.0,434.0,449.0,445.0,445.0,445.0,526.0,526.0,526.0,526.0,497.0,497.0,497.0,491.0,491.0,491.0,491.0,536.0,536.0,536.0,536.0,489.0,489.0,513.0,513.0,513.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,434.0,434.0,434.0,434.0,500.0,500.0,500.0,500.0,472.0,472.0,518.0,518.0,518.0,488.0,488.0,488.0,488.0,477.0,477.0,477.0,449.0,449.0,449.0,449.0,454.0,454.0,454.0,454.0,496.0,496.0,489.0,472.0,496.0,498.8,525.4444444444445,516.1777777777778,94.0,143.0,131.0,536.0,513.0,518.0
0,489.0,434.0,449.0,526.0,526.0,526.0,497.0,497.0,497.0,491.0,491.0,491.0,491.0,536.0,536.0,536.0,536.0,489.0,489.0,489.0,489.0,521.0,521.0,504.0,504.0,504.0,510.0,510.0,510.0,434.0,434.0,434.0,434.0,500.0,500.0,500.0,500.0,472.0,472.0,472.0,472.0,508.0,508.0,488.0,488.0,488.0,477.0,477.0,477.0,449.0,449.0,449.0,449.0,454.0,454.0,454.0,454.0,496.0,496.0,496.0,496.0,471.0,471.0,521.0,508.0,471.0,498.6222222222222,521.2666666666667,516.6666666666666,94.0,143.0,131.0,536.0,510.0,496.0
0,489.0,434.0,449.0,497.0,497.0,491.0,491.0,491.0,491.0,536.0,536.0,536.0,536.0,489.0,489.0,489.0,489.0,521.0,521.0,521.0,521.0,521.0,521.0,510.0,510.0,434.0,434.0,434.0,434.0,500.0,500.0,500.0,500.0,472.0,472.0,472.0,472.0,508.0,508.0,508.0,508.0,508.0,493.0,477.0,477.0,449.0,449.0,449.0,449.0,454.0,454.0,454.0,454.0,496.0,496.0,496.0,496.0,471.0,471.0,471.0,471.0,471.0,526.0,521.0,493.0,526.0,504.22222222222223,515.7777777777778,512.3777777777777,94.0,143.0,131.0,536.0,510.0,526.0
0,489.0,434.0,449.0,491.0,491.0,536.0,536.0,536.0,536.0,489.0,489.0,489.0,489.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,524.0,524.0,434.0,434.0,500.0,500.0,500.0,500.0,472.0,472.0,472.0,472.0,508.0,508.0,508.0,508.0,508.0,493.0,493.0,493.0,507.0,507.0,449.0,449.0,454.0,454.0,454.0,454.0,496.0,496.0,496.0,496.0,471.0,471.0,471.0,471.0,471.0,526.0,526.0,526.0,534.0,534.0,524.0,507.0,534.0,507.31111111111113,511.0888888888889,510.0444444444444,91.0,143.0,131.0,536.0,508.0,534.0
0,489.0,471.0,454.0,536.0,489.0,489.0,489.0,489.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,524.0,524.0,524.0,524.0,512.0,512.0,512.0,500.0,472.0,472.0,472.0,472.0,508.0,508.0,508.0,508.0,508.0,493.0,493.0,493.0,507.0,507.0,507.0,507.0,471.0,471.0,471.0,454.0,496.0,496.0,496.0,496.0,471.0,471.0,471.0,471.0,471.0,526.0,526.0,526.0,534.0,534.0,534.0,534.0,565.0,565.0,565.0,512.0,471.0,565.0,508.6666666666667,501.6222222222222,507.4888888888889,91.0,143.0,131.0,536.0,508.0,565.0
0,489.0,470.0,471.0,489.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,524.0,524.0,524.0,524.0,512.0,512.0,512.0,512.0,512.0,518.0,518.0,472.0,508.0,508.0,508.0,508.0,508.0,493.0,493.0,493.0,507.0,507.0,507.0,507.0,471.0,471.0,471.0,471.0,471.0,470.0,470.0,496.0,471.0,471.0,471.0,471.0,471.0,526.0,526.0,526.0,534.0,534.0,534.0,534.0,565.0,565.0,565.0,565.0,565.0,577.0,577.0,518.0,470.0,577.0,509.3777777777778,493.1333333333333,508.3777777777778,91.0,101.0,128.0,524.0,508.0,577.0
0,464.0,443.0,471.0,521.0,521.0,521.0,521.0,521.0,524.0,524.0,524.0,524.0,512.0,512.0,512.0,512.0,512.0,518.0,518.0,518.0,518.0,464.0,464.0,508.0,508.0,493.0,493.0,493.0,507.0,507.0,507.0,507.0,471.0,471.0,471.0,471.0,471.0,470.0,470.0,470.0,470.0,443.0,443.0,471.0,471.0,526.0,526.0,526.0,534.0,534.0,534.0,534.0,565.0,565.0,565.0,565.0,565.0,577.0,577.0,577.0,577.0,585.0,585.0,464.0,443.0,585.0,507.06666666666666,486.15555555555557,509.0,91.0,79.0,136.0,524.0,508.0,585.0
0,464.0,443.0,526.0,521.0,524.0,524.0,524.0,524.0,512.0,512.0,512.0,512.0,512.0,518.0,518.0,518.0,518.0,464.0,464.0,464.0,464.0,504.0,504.0,493.0,507.0,507.0,507.0,507.0,471.0,471.0,471.0,471.0,471.0,470.0,470.0,470.0,470.0,443.0,443.0,443.0,443.0,473.0,473.0,526.0,534.0,534.0,534.0,534.0,565.0,565.0,565.0,565.0,565.0,577.0,577.0,577.0,577.0,585.0,585.0,585.0,585.0,535.0,535.0,504.0,473.0,535.0,508.73333333333335,481.46666666666664,513.4,72.0,76.0,136.0,524.0,507.0,585.0
0,464.0,443.0,524.0,524.0,512.0,512.0,512.0,512.0,512.0,518.0,518.0,518.0,518.0,464.0,464.0,464.0,464.0,504.0,504.0,504.0,504.0,526.0,526.0,507.0,471.0,471.0,471.0,471.0,471.0,470.0,470.0,470.0,470.0,443.0,443.0,443.0,443.0,473.0,473.0,473.0,473.0,480.0,480.0,534.0,565.0,565.0,565.0,565.0,565.0,577.0,577.0,577.0,577.0,585.0,585.0,585.0,585.0,535.0,535.0,535.0,535.0,524.0,524.0,526.0,480.0,524.0,508.4,478.8888888888889,517.3333333333334,72.0,76.0,136.0,526.0,507.0,585.0
0,464.0,443.0,479.0,512.0,512.0,518.0,518.0,518.0,518.0,464.0,464.0,464.0,464.0,504.0,504.0,504.0,504.0,526.0,526.0,526.0,526.0,526.0,530.0,471.0,471.0,470.0,470.0,470.0,470.0,443.0,443.0,443.0,443.0,473.0,473.0,473.0,473.0,480.0,480.0,480.0,480.0,480.0,488.0,565.0,565.0,577.0,577.0,577.0,577.0,585.0,585.0,585.0,585.0,535.0,535.0,535.0,535.0,524.0,524.0,524.0,524.0,524.0,479.0,530.0,488.0,479.0,511.3333333333333,479.77777777777777,521.7555555555556,72.0,74.0,136.0,530.0,488.0,585.0
0,464.0,443.0,466.0,518.0,518.0,518.0,464.0,464.0,464.0,464.0,504.0,504.0,504.0,504.0,526.0,526.0,526.0,526.0,526.0,530.0,530.0,530.0,511.0,470.0,470.0,470.0,443.0,443.0,443.0,443.0,473.0,473.0,473.0,473.0,480.0,480.0,480.0,480.0,480.0,488.0,488.0,488.0,488.0,577.0,577.0,577.0,585.0,585.0,585.0,585.0,535.0,535.0,535.0,535.0,524.0,524.0,524.0,524.0,524.0,479.0,479.0,479.0,466.0,511.0,488.0,466.0,512.5111111111111,481.9111111111111,523.3555555555556,72.0,65.0,131.0,530.0,488.0,585.0
0,464.0,443.0,452.0,464.0,464.0,504.0,504.0,504.0,504.0,526.0,526.0,526.0,526.0,526.0,530.0,530.0,530.0,511.0,511.0,511.0,511.0,548.0,548.0,443.0,443.0,473.0,473.0,473.0,473.0,480.0,480.0,480.0,480.0,480.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,519.0,519.0,585.0,585.0,535.0,535.0,535.0,535.0,524.0,524.0,524.0,524.0,524.0,479.0,479.0,479.0,466.0,466.0,466.0,466.0,452.0,452.0,548.0,519.0,452.0,513.4666666666667,483.2,522.2,84.0,76.0,133.0,548.0,519.0,585.0
0,484.0,473.0,452.0,504.0,504.0,526.0,526.0,526.0,526.0,526.0,530.0,530.0,530.0,511.0,511.0,511.0,511.0,548.0,548.0,548.0,548.0,484.0,484.0,473.0,473.0,480.0,480.0,480.0,480.0,480.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,519.0,519.0,519.0,519.0,531.0,531.0,535.0,535.0,524.0,524.0,524.0,524.0,524.0,479.0,479.0,479.0,466.0,466.0,466.0,466.0,452.0,452.0,452.0,452.0,476.0,476.0,484.0,531.0,476.0,514.4444444444445,486.31111111111113,520.4666666666667,84.0,88.0,133.0,548.0,531.0,535.0
0,484.0,480.0,452.0,526.0,526.0,526.0,530.0,530.0,530.0,511.0,511.0,511.0,511.0,548.0,548.0,548.0,548.0,484.0,484.0,484.0,484.0,509.0,509.0,480.0,480.0,480.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,519.0,519.0,519.0,519.0,531.0,531.0,531.0,531.0,530.0,530.0,524.0,524.0,524.0,479.0,479.0,479.0,466.0,466.0,466.0,466.0,452.0,452.0,452.0,452.0,476.0,476.0,476.0,476.0,498.0,498.0,509.0,530.0,498.0,512.2666666666667,488.64444444444445,520.6666666666666,84.0,88.0,133.0,548.0,531.0,524.0
0,484.0,488.0,452.0,530.0,530.0,530.0,511.0,511.0,511.0,511.0,548.0,548.0,548.0,548.0,484.0,484.0,484.0,484.0,509.0,509.0,509.0,492.0,492.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,519.0,519.0,519.0,519.0,531.0,531.0,531.0,531.0,530.0,530.0,530.0,547.0,547.0,479.0,479.0,479.0,466.0,466.0,466.0,466.0,452.0,452.0,452.0,452.0,476.0,476.0,476.0,476.0,498.0,498.0,498.0,489.0,489.0,492.0,547.0,489.0,510.64444444444445,491.55555555555554,518.2222222222222,84.0,104.0,133.0,548.0,547.0,498.0
0,484.0,488.0,452.0,530.0,511.0,511.0,511.0,511.0,548.0,548.0,548.0,548.0,484.0,484.0,484.0,484.0,509.0,509.0,509.0,492.0,492.0,492.0,510.0,488.0,488.0,488.0,488.0,488.0,519.0,519.0,519.0,519.0,531.0,531.0,531.0,531.0,530.0,530.0,530.0,547.0,547.0,547.0,552.0,479.0,466.0,466.0,466.0,466.0,452.0,452.0,452.0,452.0,476.0,476.0,476.0,476.0,498.0,498.0,498.0,489.0,489.0,489.0,531.0,510.0,552.0,531.0,509.6222222222222,493.44444444444446,517.1555555555556,84.0,109.0,133.0,548.0,552.0,531.0
0,484.0,519.0,452.0,548.0,548.0,548.0,548.0,484.0,484.0,484.0,484.0,509.0,509.0,509.0,492.0,492.0,492.0,510.0,510.0,510.0,510.0,496.0,496.0,519.0,519.0,519.0,519.0,531.0,531.0,531.0,531.0,530.0,530.0,530.0,547.0,547.0,547.0,552.0,552.0,552.0,552.0,537.0,537.0,452.0,452.0,452.0,452.0,476.0,476.0,476.0,476.0,498.0,498.0,498.0,489.0,489.0,489.0,531.0,531.0,531.0,531.0,543.0,543.0,496.0,537.0,543.0,508.5111111111111,500.97777777777776,514.6,84.0,109.0,133.0,548.0,552.0,543.0
0,478.0,515.0,476.0,484.0,484.0,484.0,484.0,509.0,509.0,509.0,492.0,492.0,492.0,510.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,478.0,478.0,531.0,531.0,531.0,531.0,530.0,530.0,530.0,547.0,547.0,547.0,552.0,552.0,552.0,552.0,537.0,537.0,537.0,537.0,515.0,515.0,476.0,476.0,476.0,476.0,498.0,498.0,498.0,489.0,489.0,489.0,531.0,531.0,531.0,531.0,543.0,543.0,543.0,543.0,513.0,513.0,478.0,515.0,513.0,505.8888888888889,505.93333333333334,510.5111111111111,84.0,109.0,133.0,510.0,552.0,543.0
0,478.0,513.0,489.0,509.0,509.0,509.0,492.0,492.0,492.0,510.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,478.0,478.0,478.0,478.0,487.0,487.0,530.0,530.0,530.0,547.0,547.0,547.0,552.0,552.0,552.0,552.0,537.0,537.0,537.0,537.0,515.0,515.0,515.0,515.0,513.0,513.0,498.0,498.0,498.0,489.0,489.0,489.0,531.0,531.0,531.0,531.0,543.0,543.0,543.0,543.0,513.0,513.0,513.0,513.0,552.0,552.0,487.0,513.0,552.0,506.3333333333333,511.64444444444445,506.02222222222224,84.0,109.0,133.0,510.0,552.0,552.0
0,478.0,501.0,489.0,492.0,492.0,510.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,478.0,478.0,478.0,478.0,487.0,487.0,487.0,487.0,513.0,513.0,547.0,547.0,552.0,552.0,552.0,552.0,537.0,537.0,537.0,537.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,501.0,501.0,489.0,489.0,531.0,531.0,531.0,531.0,543.0,543.0,543.0,543.0,513.0,513.0,513.0,513.0,552.0,552.0,552.0,552.0,522.0,522.0,513.0,501.0,522.0,506.8666666666667,515.3333333333334,505.0888888888889,70.0,79.0,100.0,513.0,552.0,552.0
0,478.0,501.0,499.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,478.0,478.0,478.0,478.0,487.0,487.0,487.0,487.0,513.0,513.0,508.0,508.0,508.0,552.0,552.0,552.0,537.0,537.0,537.0,537.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,501.0,501.0,512.0,512.0,512.0,531.0,531.0,531.0,543.0,543.0,543.0,543.0,513.0,513.0,513.0,513.0,552.0,552.0,552.0,522.0,522.0,522.0,499.0,499.0,499.0,508.0,512.0,499.0,506.26666666666665,517.3777777777777,503.68888888888887,70.0,72.0,100.0,513.0,552.0,552.0
0,478.0,494.0,499.0,496.0,496.0,478.0,478.0,478.0,478.0,487.0,487.0,487.0,487.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,495.0,495.0,537.0,537.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,501.0,501.0,501.0,512.0,512.0,512.0,512.0,512.0,494.0,494.0,543.0,543.0,513.0,513.0,513.0,513.0,552.0,552.0,552.0,552.0,522.0,522.0,522.0,499.0,499.0,499.0,499.0,499.0,526.0,526.0,495.0,494.0,526.0,503.5111111111111,519.7777777777778,504.1111111111111,70.0,64.0,100.0,513.0,537.0,552.0
0,478.0,494.0,499.0,478.0,478.0,478.0,487.0,487.0,487.0,487.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,495.0,495.0,495.0,500.0,500.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,501.0,501.0,501.0,512.0,512.0,512.0,512.0,512.0,494.0,494.0,494.0,516.0,516.0,513.0,513.0,513.0,552.0,552.0,552.0,552.0,522.0,522.0,522.0,499.0,499.0,499.0,499.0,499.0,526.0,526.0,526.0,507.0,507.0,500.0,516.0,507.0,502.24444444444447,521.1555555555556,506.97777777777776,70.0,64.0,100.0,513.0,516.0,552.0
0,487.0,494.0,497.0,487.0,487.0,487.0,487.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,500.0,513.0,513.0,513.0,513.0,501.0,501.0,501.0,512.0,512.0,512.0,512.0,512.0,494.0,494.0,494.0,516.0,516.0,516.0,500.0,500.0,552.0,552.0,552.0,552.0,522.0,522.0,522.0,499.0,499.0,499.0,499.0,499.0,526.0,526.0,526.0,507.0,507.0,507.0,497.0,497.0,500.0,500.0,497.0,500.68888888888887,521.6222222222223,509.5777777777778,70.0,58.0,100.0,513.0,516.0,552.0
0,495.0,494.0,496.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,518.0,518.0,501.0,501.0,512.0,512.0,512.0,512.0,512.0,494.0,494.0,494.0,516.0,516.0,516.0,500.0,500.0,500.0,500.0,500.0,540.0,540.0,522.0,522.0,499.0,499.0,499.0,499.0,499.0,526.0,526.0,526.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,497.0,496.0,496.0,518.0,540.0,496.0,499.0,520.7555555555556,513.4666666666667,40.0,58.0,76.0,518.0,540.0,526.0
0,495.0,494.0,496.0,508.0,508.0,508.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,518.0,518.0,518.0,518.0,518.0,518.0,512.0,512.0,512.0,494.0,494.0,494.0,516.0,516.0,516.0,500.0,500.0,500.0,500.0,500.0,540.0,540.0,540.0,540.0,514.0,514.0,499.0,499.0,499.0,526.0,526.0,526.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,497.0,496.0,496.0,496.0,496.0,510.0,510.0,518.0,514.0,510.0,500.9111111111111,520.4444444444445,514.8888888888889,40.0,58.0,63.0,518.0,540.0,526.0
0,495.0,494.0,496.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,509.0,509.0,494.0,494.0,494.0,516.0,516.0,516.0,500.0,500.0,500.0,500.0,500.0,540.0,540.0,540.0,540.0,514.0,514.0,514.0,502.0,502.0,526.0,526.0,526.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,497.0,496.0,496.0,496.0,496.0,510.0,510.0,510.0,517.0,517.0,509.0,502.0,517.0,501.8666666666667,518.0888888888888,516.4,40.0,58.0,63.0,518.0,540.0,526.0
0,500.0,485.0,496.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,509.0,509.0,509.0,509.0,544.0,544.0,516.0,516.0,500.0,500.0,500.0,500.0,500.0,540.0,540.0,540.0,540.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,485.0,485.0,507.0,507.0,497.0,497.0,497.0,497.0,497.0,496.0,496.0,496.0,496.0,510.0,510.0,510.0,517.0,517.0,517.0,517.0,547.0,547.0,544.0,485.0,547.0,503.73333333333335,513.0,517.4222222222222,66.0,67.0,56.0,544.0,540.0,547.0
0,500.0,485.0,482.0,500.0,500.0,500.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,509.0,509.0,509.0,509.0,544.0,544.0,544.0,544.0,505.0,505.0,500.0,500.0,500.0,540.0,540.0,540.0,540.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,485.0,485.0,485.0,485.0,487.0,487.0,497.0,497.0,497.0,496.0,496.0,496.0,496.0,510.0,510.0,510.0,517.0,517.0,517.0,517.0,547.0,547.0,547.0,547.0,482.0,482.0,505.0,487.0,482.0,505.9555555555556,508.1333333333333,515.1555555555556,66.0,55.0,70.0,544.0,540.0,547.0
0,505.0,466.0,482.0,518.0,518.0,518.0,518.0,518.0,518.0,509.0,509.0,509.0,509.0,544.0,544.0,544.0,544.0,505.0,505.0,505.0,505.0,534.0,534.0,540.0,540.0,540.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,485.0,485.0,485.0,485.0,487.0,487.0,487.0,487.0,466.0,466.0,496.0,496.0,496.0,510.0,510.0,510.0,517.0,517.0,517.0,517.0,547.0,547.0,547.0,547.0,482.0,482.0,482.0,482.0,554.0,554.0,534.0,466.0,554.0,509.24444444444447,504.22222222222223,514.9333333333333,66.0,74.0,72.0,544.0,540.0,554.0
0,485.0,466.0,482.0,518.0,518.0,509.0,509.0,509.0,509.0,544.0,544.0,544.0,544.0,505.0,505.0,505.0,505.0,534.0,534.0,534.0,534.0,485.0,485.0,514.0,514.0,502.0,502.0,502.0,502.0,485.0,485.0,485.0,485.0,487.0,487.0,487.0,487.0,466.0,466.0,466.0,466.0,473.0,473.0,510.0,510.0,517.0,517.0,517.0,517.0,547.0,547.0,547.0,547.0,482.0,482.0,482.0,482.0,554.0,554.0,554.0,554.0,508.0,508.0,485.0,473.0,508.0,511.44444444444446,500.31111111111113,513.9333333333333,59.0,74.0,72.0,544.0,514.0,554.0
0,485.0,466.0,482.0,509.0,509.0,509.0,544.0,544.0,544.0,544.0,505.0,505.0,505.0,505.0,534.0,534.0,534.0,534.0,485.0,485.0,485.0,514.0,514.0,502.0,502.0,502.0,485.0,485.0,485.0,485.0,487.0,487.0,487.0,487.0,466.0,466.0,466.0,466.0,473.0,473.0,473.0,489.0,489.0,517.0,517.0,517.0,547.0,547.0,547.0,547.0,482.0,482.0,482.0,482.0,554.0,554.0,554.0,554.0,508.0,508.0,508.0,512.0,512.0,514.0,489.0,512.0,511.44444444444446,498.8888888888889,512.5111111111111,59.0,74.0,72.0,544.0,502.0,554.0
0,485.0,466.0,482.0,544.0,544.0,544.0,505.0,505.0,505.0,505.0,534.0,534.0,534.0,534.0,485.0,485.0,485.0,514.0,514.0,514.0,514.0,505.0,505.0,485.0,485.0,485.0,487.0,487.0,487.0,487.0,466.0,466.0,466.0,466.0,473.0,473.0,473.0,489.0,489.0,489.0,489.0,507.0,507.0,547.0,547.0,547.0,482.0,482.0,482.0,482.0,554.0,554.0,554.0,554.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,513.0,513.0,505.0,507.0,513.0,511.46666666666664,497.8888888888889,513.2,59.0,74.0,72.0,544.0,507.0,554.0
0,485.0,466.0,482.0,505.0,505.0,505.0,534.0,534.0,534.0,534.0,485.0,485.0,485.0,514.0,514.0,514.0,514.0,505.0,505.0,505.0,505.0,524.0,524.0,487.0,487.0,487.0,466.0,466.0,466.0,466.0,473.0,473.0,473.0,489.0,489.0,489.0,489.0,507.0,507.0,507.0,507.0,473.0,473.0,482.0,482.0,482.0,554.0,554.0,554.0,554.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,496.0,496.0,524.0,473.0,496.0,512.6222222222223,496.73333333333335,512.4888888888889,59.0,74.0,72.0,534.0,507.0,554.0
0,485.0,466.0,480.0,534.0,534.0,534.0,485.0,485.0,485.0,514.0,514.0,514.0,514.0,505.0,505.0,505.0,505.0,524.0,524.0,524.0,524.0,518.0,518.0,466.0,466.0,466.0,473.0,473.0,473.0,489.0,489.0,489.0,489.0,507.0,507.0,507.0,507.0,473.0,473.0,473.0,473.0,545.0,545.0,554.0,554.0,554.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,496.0,496.0,496.0,496.0,480.0,480.0,518.0,545.0,480.0,514.6,496.6,510.3777777777778,59.0,79.0,74.0,534.0,545.0,554.0
0,485.0,473.0,480.0,485.0,485.0,514.0,514.0,514.0,514.0,505.0,505.0,505.0,505.0,524.0,524.0,524.0,524.0,518.0,518.0,518.0,518.0,512.0,512.0,473.0,473.0,489.0,489.0,489.0,489.0,507.0,507.0,507.0,507.0,473.0,473.0,473.0,473.0,545.0,545.0,545.0,545.0,522.0,522.0,508.0,508.0,512.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,496.0,496.0,496.0,496.0,480.0,480.0,480.0,480.0,482.0,482.0,512.0,522.0,482.0,515.9333333333333,499.5777777777778,508.9555555555556,59.0,79.0,74.0,524.0,545.0,513.0
0,505.0,473.0,480.0,514.0,514.0,514.0,505.0,505.0,505.0,505.0,524.0,524.0,524.0,524.0,518.0,518.0,518.0,518.0,512.0,512.0,512.0,524.0,524.0,489.0,489.0,489.0,507.0,507.0,507.0,507.0,473.0,473.0,473.0,473.0,545.0,545.0,545.0,545.0,522.0,522.0,522.0,547.0,547.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,496.0,496.0,496.0,496.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,483.0,524.0,547.0,483.0,516.4666666666667,500.3777777777778,508.0444444444444,59.0,81.0,74.0,524.0,547.0,513.0
0,505.0,473.0,475.0,505.0,505.0,505.0,524.0,524.0,524.0,524.0,518.0,518.0,518.0,518.0,512.0,512.0,512.0,524.0,524.0,524.0,524.0,526.0,526.0,507.0,507.0,507.0,473.0,473.0,473.0,473.0,545.0,545.0,545.0,545.0,522.0,522.0,522.0,547.0,547.0,547.0,547.0,539.0,539.0,513.0,513.0,513.0,496.0,496.0,496.0,496.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,483.0,483.0,483.0,475.0,475.0,526.0,539.0,475.0,517.0888888888888,501.8,505.9111111111111,59.0,81.0,79.0,526.0,547.0,513.0
0,505.0,473.0,475.0,524.0,524.0,524.0,524.0,518.0,518.0,518.0,518.0,512.0,512.0,512.0,524.0,524.0,524.0,524.0,526.0,526.0,526.0,505.0,505.0,473.0,473.0,473.0,473.0,545.0,545.0,545.0,545.0,522.0,522.0,522.0,547.0,547.0,547.0,547.0,539.0,539.0,539.0,536.0,536.0,496.0,496.0,496.0,496.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,483.0,483.0,483.0,475.0,475.0,475.0,518.0,518.0,505.0,536.0,518.0,517.0888888888888,503.8666666666667,505.1777777777778,59.0,81.0,79.0,526.0,547.0,518.0
0,505.0,473.0,475.0,524.0,518.0,518.0,518.0,518.0,512.0,512.0,512.0,524.0,524.0,524.0,524.0,526.0,526.0,526.0,505.0,505.0,505.0,524.0,524.0,473.0,545.0,545.0,545.0,545.0,522.0,522.0,522.0,547.0,547.0,547.0,547.0,539.0,539.0,539.0,536.0,536.0,536.0,537.0,537.0,496.0,480.0,480.0,480.0,480.0,482.0,482.0,482.0,483.0,483.0,483.0,483.0,475.0,475.0,475.0,518.0,518.0,518.0,537.0,537.0,524.0,537.0,537.0,516.8888888888889,506.55555555555554,505.4222222222222,59.0,81.0,79.0,526.0,547.0,537.0
