,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2,emg_med_0,emg_med_1,emg_med_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_0,emg_1,emg_2,emg_max_0,emg_max_1,emg_max_2
0,35.0,207.0,29.0,504.0,397.0,534.0,526.1666666666666,472.9,552.3666666666667,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,500,500,500,539.0,604.0,563.0
0,43.0,418.0,27.0,485.0,604.0,507.0,507.06666666666666,740.8666666666667,525.0333333333333,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,485.0,485.0,485.0,485.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,899.0,899.0,899.0,899.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,500,500,500,528.0,1022.0,534.0
0,43.0,123.0,15.0,487.0,1015.0,496.0,511.4,1007.6,506.1,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,500,500,500,528.0,1022.0,511.0
0,71.0,140.0,25.0,487.0,875.0,496.0,496.46666666666664,996.3333333333334,499.3333333333333,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,558.0,558.0,558.0,558.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,875.0,875.0,875.0,875.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,521.0,521.0,521.0,521.0,500,500,500,558.0,1015.0,521.0
0,84.0,272.0,25.0,474.0,743.0,518.0,525.5,899.4,513.1,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,474.0,474.0,474.0,474.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,743.0,743.0,743.0,743.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,518.0,518.0,518.0,518.0,500,500,500,558.0,875.0,521.0
0,90.0,142.0,18.0,474.0,733.0,503.0,514.0,785.6666666666666,517.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,564.0,564.0,564.0,564.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,733.0,733.0,733.0,733.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,503.0,503.0,503.0,503.0,500,500,500,564.0,743.0,518.0
0,90.0,10.0,15.0,474.0,733.0,503.0,528.0,737.0,509.0,474.0,474.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,512.0,512.0,512.0,512.0,512.0,743.0,743.0,733.0,733.0,733.0,733.0,733.0,733.0,733.0,733.0,733.0,733.0,733.0,733.0,733.0,579.0,579.0,579.0,579.0,579.0,518.0,518.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,519.0,519.0,519.0,519.0,519.0,500,500,500,564.0,743.0,518.0
0,52.0,257.0,16.0,512.0,476.0,511.0,528.2,604.6,512.6,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,500,500,500,515.0,579.0,519.0
0,5.0,46.0,39.0,510.0,430.0,511.0,512.6666666666666,454.53333333333336,529.2,515.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,476.0,476.0,476.0,476.0,476.0,476.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,511.0,511.0,511.0,511.0,511.0,511.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,500,500,500,515.0,476.0,550.0
0,17.0,409.0,60.0,510.0,21.0,490.0,517.9333333333333,162.6,504.6,510.0,510.0,510.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,266.0,266.0,266.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,517.0,517.0,517.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,500,500,500,527.0,266.0,517.0
0,29.0,89.0,31.0,498.0,2.0,490.0,522.1,21.666666666666668,503.23333333333335,527.0,527.0,527.0,527.0,527.0,527.0,527.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,498.0,498.0,498.0,498.0,498.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,91.0,91.0,91.0,91.0,91.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,519.0,519.0,519.0,519.0,519.0,500,500,500,527.0,91.0,521.0
0,23.0,230.0,8.0,498.0,91.0,519.0,503.76666666666665,135.03333333333333,521.7333333333333,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,500,500,500,513.0,232.0,527.0
0,36.0,132.0,58.0,477.0,232.0,508.0,500.4,271.2,529.7333333333333,513.0,513.0,513.0,513.0,513.0,513.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,498.0,498.0,498.0,498.0,498.0,498.0,232.0,232.0,232.0,232.0,232.0,232.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,364.0,364.0,364.0,364.0,364.0,364.0,527.0,527.0,527.0,527.0,527.0,527.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,566.0,566.0,566.0,566.0,566.0,566.0,500,500,500,513.0,364.0,566.0
0,10.0,228.0,47.0,498.0,136.0,519.0,502.6666666666667,250.0,542.5,498.0,498.0,498.0,498.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,364.0,364.0,364.0,364.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,566.0,566.0,566.0,566.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,500,500,500,508.0,364.0,566.0
0,32.0,475.0,36.0,497.0,390.0,502.0,514.4666666666667,437.1666666666667,517.4666666666667,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,500,500,500,529.0,611.0,538.0
0,42.0,101.0,29.0,476.0,564.0,509.0,496.3,613.9666666666667,529.8666666666667,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,476.0,476.0,476.0,476.0,476.0,518.0,518.0,518.0,518.0,518.0,518.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,665.0,665.0,665.0,665.0,665.0,564.0,564.0,564.0,564.0,564.0,564.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,509.0,509.0,509.0,509.0,509.0,524.0,524.0,524.0,524.0,524.0,524.0,500,500,500,518.0,665.0,538.0
0,42.0,119.0,17.0,503.0,546.0,507.0,508.3,567.5,516.2666666666667,518.0,518.0,518.0,518.0,518.0,518.0,518.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,522.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,607.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,477.0,500,500,500,518.0,564.0,524.0
0,22.0,165.0,88.0,500.0,546.0,477.0,510.8333333333333,594.4333333333333,501.73333333333335,503.0,503.0,503.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,500.0,500.0,500.0,500.0,546.0,546.0,546.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,711.0,711.0,711.0,711.0,507.0,507.0,507.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,565.0,565.0,565.0,565.0,500,500,500,522.0,711.0,565.0
0,67.0,167.0,88.0,500.0,711.0,478.0,518.5,686.8333333333334,521.1666666666666,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,567.0,567.0,567.0,567.0,567.0,711.0,711.0,711.0,711.0,711.0,711.0,711.0,711.0,711.0,711.0,711.0,711.0,711.0,711.0,711.0,774.0,774.0,774.0,774.0,774.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,478.0,478.0,478.0,478.0,478.0,500,500,500,567.0,774.0,565.0
0,77.0,106.0,26.0,490.0,668.0,478.0,538.7666666666667,735.1333333333333,487.53333333333336,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,774.0,774.0,774.0,774.0,774.0,774.0,774.0,774.0,774.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,500,500,500,567.0,774.0,504.0
0,77.0,183.0,26.0,490.0,591.0,493.0,504.5,670.5333333333333,500.1666666666667,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,501.0,519.0,519.0,519.0,519.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,628.0,591.0,591.0,591.0,591.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,493.0,504.0,504.0,504.0,504.0,500,500,500,519.0,668.0,504.0
0,59.0,77.0,35.0,519.0,591.0,504.0,517.6,617.0666666666667,508.43333333333334,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,500,500,500,549.0,651.0,528.0
0,55.0,28.0,42.0,494.0,623.0,486.0,532.5,642.6,512.6,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,500,500,500,549.0,651.0,528.0
0,55.0,160.0,42.0,494.0,491.0,486.0,504.3333333333333,590.0,493.96666666666664,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,516.0,516.0,516.0,516.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,491.0,491.0,491.0,491.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,502.0,502.0,502.0,502.0,500,500,500,516.0,623.0,502.0
0,31.0,225.0,50.0,510.0,398.0,499.0,512.4333333333333,511.03333333333336,504.3,510.0,510.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,549.0,549.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,499.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,500,500,500,525.0,549.0,536.0
0,27.0,269.0,39.0,525.0,222.0,497.0,530.1,348.3,523.1666666666666,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,500,500,500,543.0,398.0,536.0
0,31.0,49.0,1.0,512.0,173.0,496.0,529.5666666666667,200.76666666666668,496.56666666666666,543.0,543.0,543.0,543.0,543.0,543.0,543.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,500,500,500,543.0,222.0,497.0
0,36.0,146.0,43.0,476.0,171.0,491.0,494.2,201.13333333333333,507.6666666666667,512.0,512.0,512.0,512.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,483.0,483.0,483.0,483.0,483.0,483.0,173.0,173.0,173.0,173.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,317.0,317.0,317.0,317.0,317.0,317.0,496.0,496.0,496.0,496.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,491.0,491.0,491.0,491.0,491.0,491.0,500,500,500,512.0,317.0,534.0
0,38.0,287.0,43.0,483.0,317.0,491.0,498.26666666666665,382.6333333333333,506.93333333333334,483.0,483.0,483.0,483.0,483.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,317.0,317.0,317.0,317.0,317.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,491.0,491.0,491.0,491.0,491.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,500,500,500,514.0,458.0,520.0
0,13.0,253.0,11.0,501.0,205.0,509.0,507.3,297.7,514.4,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,500,500,500,507.0,261.0,516.0
0,7.0,293.0,28.0,500.0,205.0,491.0,502.96666666666664,342.1666666666667,504.1333333333333,507.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,205.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,509.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,500,500,500,507.0,498.0,519.0
0,4.0,202.0,47.0,500.0,498.0,519.0,500.6333333333333,496.7,518.7333333333333,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,504.0,504.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,579.0,579.0,579.0,579.0,579.0,579.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,538.0,538.0,538.0,538.0,538.0,538.0,500,500,500,504.0,579.0,538.0
0,4.0,81.0,19.0,504.0,579.0,538.0,503.6,570.9,536.1,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,500,500,500,504.0,579.0,538.0
0,19.0,54.0,10.0,504.0,525.0,538.0,509.7,562.8,541.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,500,500,500,523.0,579.0,548.0
0,36.0,52.0,8.0,487.0,525.0,548.0,507.4,547.5333333333333,551.4666666666667,523.0,523.0,523.0,523.0,523.0,523.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,525.0,525.0,525.0,525.0,525.0,525.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,548.0,548.0,548.0,548.0,548.0,548.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,500,500,500,523.0,577.0,556.0
0,27.0,161.0,89.0,492.0,416.0,467.0,497.03333333333336,480.43333333333334,487.56666666666666,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,500,500,500,514.0,557.0,496.0
0,58.0,257.0,106.0,514.0,300.0,445.0,519.6,505.1666666666667,479.1333333333333,514.0,514.0,514.0,514.0,514.0,514.0,514.0,572.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,300.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,551.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,500,500,500,572.0,557.0,551.0
0,75.0,257.0,106.0,497.0,439.0,445.0,517.6333333333333,461.3666666666667,460.53333333333336,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,511.0,511.0,511.0,511.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,483.0,483.0,483.0,483.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,482.0,482.0,482.0,482.0,500,500,500,524.0,520.0,482.0
0,14.0,68.0,26.0,510.0,452.0,482.0,508.8333333333333,478.6333333333333,489.3666666666667,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,500,500,500,511.0,483.0,505.0
0,35.0,79.0,164.0,508.0,452.0,505.0,515.0333333333333,470.6,540.2666666666667,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,543.0,543.0,543.0,543.0,543.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,453.0,453.0,453.0,453.0,453.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,669.0,669.0,669.0,669.0,669.0,500,500,500,543.0,531.0,669.0
0,35.0,89.0,164.0,508.0,453.0,532.0,527.8666666666667,476.9,602.2,508.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,521.0,521.0,521.0,531.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,541.0,541.0,541.0,539.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,532.0,532.0,532.0,500,500,500,543.0,541.0,669.0
0,23.0,135.0,138.0,520.0,541.0,531.0,527.3,528.7,572.8,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,500,500,500,521.0,588.0,532.0
0,16.0,136.0,51.0,538.0,432.0,456.0,546.0,500.0,481.5,538.0,538.0,538.0,538.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,568.0,568.0,568.0,568.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,507.0,507.0,507.0,507.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,500,500,500,554.0,568.0,507.0
