,emg_0,emg_1,emg_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_max_0,emg_max_1,emg_max_2,emg_min_0,emg_min_1,emg_min_2,emg_med_0,emg_med_1,emg_med_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,514.0,492.0,522.0,501.0,501.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,514.0,514.0,514.0,514.0,514.0,513.0,513.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,492.0,492.0,492.0,492.0,492.0,593.0,593.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,522.0,522.0,522.0,522.0,522.0,536.0,513.0,593.0,501.0,492.0,522.0,519.3666666666667,508.6,557.7333333333333,35.0,21.0,71.0
0,509.0,481.0,513.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,481.0,481.0,481.0,481.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,513.0,513.0,513.0,513.0,536.0,512.0,542.0,509.0,481.0,513.0,521.1333333333333,502.0,538.9333333333333,35.0,32.0,80.0
0,493.0,535.0,476.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,493.0,493.0,493.0,493.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,535.0,535.0,535.0,535.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,476.0,476.0,476.0,476.0,514.0,535.0,522.0,493.0,481.0,476.0,515.5666666666667,499.76666666666665,518.5,43.0,54.0,66.0
0,489.0,528.0,511.0,509.0,509.0,509.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,481.0,481.0,481.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,513.0,513.0,513.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,509.0,535.0,513.0,489.0,481.0,476.0,499.53333333333336,511.2,502.56666666666666,25.0,54.0,46.0
0,477.0,477.0,420.0,493.0,493.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,477.0,477.0,477.0,477.0,477.0,477.0,535.0,535.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,477.0,477.0,477.0,477.0,477.0,477.0,476.0,476.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,420.0,420.0,420.0,420.0,420.0,420.0,493.0,535.0,511.0,477.0,477.0,420.0,489.8,515.2,482.5,32.0,58.0,93.0
0,512.0,528.0,452.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,512.0,528.0,452.0,477.0,477.0,420.0,490.26666666666665,500.8,442.8,35.0,51.0,91.0
0,509.0,502.0,479.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,512.0,528.0,479.0,509.0,502.0,452.0,502.93333333333334,508.3,452.6333333333333,35.0,51.0,59.0
0,504.0,512.0,506.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,509.0,512.0,506.0,504.0,502.0,479.0,508.3666666666667,510.73333333333335,479.9,8.0,26.0,54.0
0,499.0,512.0,534.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,504.0,512.0,534.0,499.0,512.0,506.0,504.5,508.6666666666667,503.53333333333336,10.0,10.0,55.0
0,491.0,524.0,526.0,504.0,504.0,504.0,504.0,504.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,491.0,491.0,491.0,491.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,524.0,524.0,524.0,524.0,506.0,506.0,506.0,506.0,506.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,526.0,526.0,526.0,526.0,504.0,524.0,534.0,491.0,512.0,506.0,500.76666666666665,512.9333333333333,517.1333333333333,18.0,22.0,55.0
0,516.0,513.0,514.0,499.0,499.0,499.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,512.0,512.0,512.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,534.0,534.0,534.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,516.0,524.0,534.0,491.0,512.0,514.0,501.46666666666664,515.8666666666667,524.4,25.0,12.0,28.0
0,524.0,525.0,543.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,524.0,525.0,543.0,516.0,513.0,514.0,509.8,519.0666666666667,525.0333333333333,33.0,13.0,29.0
0,519.0,484.0,530.0,516.0,516.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,519.0,519.0,519.0,513.0,513.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,484.0,484.0,484.0,514.0,514.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,530.0,530.0,530.0,524.0,525.0,543.0,516.0,484.0,514.0,520.3,516.1,530.1,8.0,41.0,29.0
0,501.0,535.0,529.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,501.0,501.0,501.0,501.0,501.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,535.0,535.0,535.0,535.0,535.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,529.0,529.0,529.0,529.0,529.0,524.0,535.0,543.0,501.0,484.0,529.0,518.3,514.9333333333333,535.2666666666667,23.0,51.0,29.0
0,509.0,533.0,522.0,519.0,519.0,519.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,484.0,484.0,484.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,530.0,530.0,530.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,519.0,535.0,530.0,501.0,484.0,522.0,511.23333333333335,519.3333333333334,530.2,23.0,51.0,21.0
0,505.0,504.0,500.0,501.0,501.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,505.0,535.0,535.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,504.0,504.0,504.0,504.0,504.0,529.0,529.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,500.0,500.0,500.0,500.0,500.0,509.0,535.0,529.0,501.0,504.0,500.0,505.73333333333335,527.2666666666667,521.1666666666666,18.0,51.0,30.0
0,517.0,540.0,506.0,509.0,509.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,517.0,517.0,517.0,517.0,533.0,533.0,533.0,533.0,533.0,533.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,540.0,540.0,540.0,540.0,522.0,522.0,522.0,522.0,522.0,522.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,506.0,506.0,506.0,506.0,517.0,540.0,522.0,505.0,504.0,500.0,507.93333333333334,524.4666666666667,513.2333333333333,16.0,36.0,29.0
0,504.0,484.0,449.0,505.0,505.0,505.0,505.0,505.0,505.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,484.0,484.0,484.0,484.0,484.0,500.0,500.0,500.0,500.0,500.0,500.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,449.0,449.0,449.0,449.0,449.0,517.0,540.0,506.0,504.0,484.0,449.0,509.23333333333335,517.2666666666667,497.7,13.0,56.0,73.0
0,541.0,499.0,534.0,517.0,517.0,517.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,540.0,540.0,540.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,506.0,506.0,506.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,541.0,540.0,534.0,504.0,484.0,449.0,517.9,507.46666666666664,495.56666666666666,37.0,56.0,85.0
0,527.0,499.0,492.0,504.0,504.0,504.0,504.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,527.0,527.0,527.0,527.0,484.0,484.0,484.0,484.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,449.0,449.0,449.0,449.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,492.0,492.0,492.0,492.0,541.0,499.0,534.0,504.0,484.0,449.0,524.0333333333333,501.3333333333333,498.23333333333335,37.0,56.0,85.0
0,487.0,486.0,450.0,541.0,541.0,541.0,541.0,541.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,534.0,534.0,534.0,534.0,534.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,541.0,499.0,534.0,487.0,486.0,450.0,520.9666666666667,494.46666666666664,494.7,54.0,15.0,85.0
0,508.0,509.0,409.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,508.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,509.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,409.0,527.0,509.0,492.0,487.0,486.0,409.0,514.5666666666667,494.1333333333333,485.03333333333336,54.0,23.0,125.0
0,515.0,518.0,485.0,487.0,487.0,487.0,487.0,487.0,487.0,508.0,508.0,508.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,486.0,486.0,486.0,486.0,486.0,486.0,509.0,509.0,509.0,509.0,509.0,509.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,450.0,450.0,450.0,450.0,450.0,450.0,409.0,409.0,409.0,409.0,409.0,409.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,515.0,518.0,485.0,487.0,486.0,409.0,504.0,500.8666666666667,456.73333333333335,40.0,32.0,83.0
0,518.0,439.0,518.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,515.0,439.0,485.0,513.5666666666667,491.43333333333334,478.53333333333336,31.0,79.0,109.0
0,532.0,502.0,516.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,532.0,532.0,532.0,532.0,532.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,502.0,502.0,502.0,502.0,502.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,516.0,516.0,516.0,516.0,516.0,532.0,502.0,518.0,518.0,439.0,516.0,519.3333333333334,475.8333333333333,506.6666666666667,17.0,79.0,33.0
0,525.0,457.0,502.0,518.0,518.0,518.0,518.0,518.0,518.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,525.0,525.0,439.0,439.0,439.0,439.0,439.0,439.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,457.0,457.0,518.0,518.0,518.0,518.0,518.0,518.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,502.0,502.0,532.0,502.0,518.0,518.0,439.0,502.0,523.9666666666667,468.03333333333336,515.0333333333333,17.0,79.0,33.0
0,520.0,459.0,498.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,525.0,525.0,525.0,525.0,525.0,525.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,457.0,457.0,457.0,457.0,457.0,457.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,502.0,502.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,532.0,502.0,516.0,520.0,457.0,498.0,525.4666666666667,472.46666666666664,509.3333333333333,14.0,63.0,20.0
0,521.0,525.0,561.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,521.0,521.0,521.0,521.0,521.0,521.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,525.0,525.0,525.0,525.0,525.0,525.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,561.0,561.0,561.0,561.0,561.0,561.0,521.0,525.0,561.0,520.0,459.0,498.0,522.4,476.1,513.2,12.0,68.0,63.0
0,509.0,502.0,510.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,521.0,525.0,561.0,509.0,502.0,510.0,517.4666666666667,496.8666666666667,526.4,12.0,66.0,63.0
0,550.0,478.0,496.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,550.0,502.0,510.0,509.0,478.0,496.0,522.5666666666667,504.06666666666666,523.7333333333333,41.0,47.0,65.0
0,509.0,520.0,509.0,509.0,509.0,509.0,509.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,509.0,509.0,509.0,509.0,502.0,502.0,502.0,502.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,520.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,509.0,509.0,509.0,509.0,550.0,520.0,510.0,509.0,478.0,496.0,525.8,495.56666666666666,505.96666666666664,41.0,47.0,65.0
0,508.0,540.0,589.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,540.0,540.0,540.0,540.0,540.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,589.0,589.0,589.0,589.0,589.0,550.0,540.0,589.0,508.0,478.0,496.0,525.2333333333333,503.53333333333336,517.3,42.0,62.0,93.0
0,477.0,554.0,551.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,477.0,477.0,477.0,520.0,520.0,520.0,520.0,520.0,520.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,554.0,554.0,554.0,509.0,509.0,509.0,509.0,509.0,509.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,551.0,551.0,551.0,509.0,554.0,589.0,477.0,520.0,509.0,516.3666666666667,519.5333333333333,539.0666666666667,73.0,76.0,93.0
0,487.0,511.0,514.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,487.0,487.0,487.0,487.0,487.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,511.0,511.0,511.0,511.0,511.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,514.0,514.0,514.0,514.0,514.0,508.0,554.0,589.0,477.0,511.0,514.0,496.43333333333334,534.9,550.3666666666667,32.0,43.0,80.0
0,508.0,513.0,551.0,477.0,477.0,477.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,554.0,554.0,554.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,551.0,551.0,551.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,508.0,554.0,551.0,477.0,511.0,514.0,494.8333333333333,528.8666666666667,549.9666666666667,31.0,43.0,75.0
0,490.0,521.0,541.0,487.0,487.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,490.0,490.0,490.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,521.0,521.0,521.0,514.0,514.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,541.0,541.0,541.0,508.0,521.0,551.0,487.0,511.0,514.0,496.1333333333333,520.1666666666666,541.3666666666667,31.0,43.0,37.0
0,490.0,504.0,497.0,508.0,508.0,508.0,508.0,508.0,508.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,513.0,513.0,513.0,513.0,513.0,513.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,504.0,504.0,504.0,504.0,504.0,504.0,551.0,551.0,551.0,551.0,551.0,551.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,497.0,497.0,497.0,497.0,497.0,497.0,508.0,521.0,551.0,490.0,504.0,497.0,498.9,513.2666666666667,536.3,21.0,17.0,54.0
0,512.0,505.0,451.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,512.0,512.0,512.0,512.0,512.0,512.0,521.0,521.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,505.0,505.0,541.0,541.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,451.0,451.0,451.0,451.0,451.0,451.0,512.0,521.0,541.0,490.0,504.0,451.0,495.93333333333334,510.1666666666667,511.6,22.0,17.0,100.0
0,519.0,477.0,533.0,490.0,490.0,490.0,490.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,519.0,519.0,519.0,519.0,519.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,477.0,477.0,477.0,477.0,477.0,497.0,497.0,497.0,497.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,533.0,533.0,533.0,533.0,533.0,519.0,505.0,533.0,490.0,477.0,451.0,502.9,500.43333333333334,487.6,29.0,44.0,90.0
0,495.0,487.0,515.0,512.0,512.0,512.0,512.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,495.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,505.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,487.0,487.0,487.0,487.0,487.0,487.0,451.0,451.0,451.0,451.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,515.0,515.0,515.0,515.0,515.0,515.0,519.0,505.0,533.0,495.0,477.0,451.0,508.73333333333335,491.96666666666664,495.73333333333335,29.0,28.0,82.0
0,496.0,482.0,522.0,519.0,519.0,519.0,519.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,496.0,496.0,496.0,496.0,496.0,477.0,477.0,477.0,477.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,482.0,482.0,482.0,482.0,482.0,533.0,533.0,533.0,533.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,522.0,522.0,522.0,522.0,522.0,519.0,487.0,533.0,495.0,477.0,515.0,505.43333333333334,485.23333333333335,513.6333333333333,24.0,28.0,82.0
0,520.0,525.0,476.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,487.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,515.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,520.0,525.0,522.0,495.0,482.0,476.0,502.8333333333333,496.73333333333335,505.6333333333333,25.0,43.0,46.0
