,emg_max_0,emg_max_1,emg_max_2,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_min_0,emg_min_1,emg_min_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,524.0,520.0,515.0,504.0,505.0,515.0,510.53333333333336,503.3333333333333,488.46666666666664,501.0,501.0,501.0,501.0,501.0,513.0,513.0,513.0,513.0,524.0,524.0,524.0,524.0,524.0,515.0,515.0,515.0,515.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,506.0,506.0,506.0,506.0,520.0,520.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,505.0,505.0,482.0,482.0,482.0,482.0,482.0,484.0,484.0,484.0,484.0,501.0,501.0,501.0,501.0,501.0,513.0,513.0,513.0,513.0,515.0,515.0,501.0,504.0,482.0,58.0,25.0,38.0
0,524.0,525.0,529.0,505.0,525.0,529.0,510.0444444444444,504.0,492.5777777777778,513.0,513.0,513.0,513.0,524.0,524.0,524.0,524.0,524.0,515.0,515.0,515.0,515.0,504.0,504.0,504.0,504.0,504.0,505.0,505.0,506.0,506.0,506.0,506.0,520.0,520.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,505.0,525.0,525.0,484.0,484.0,484.0,484.0,501.0,501.0,501.0,501.0,501.0,513.0,513.0,513.0,513.0,515.0,515.0,515.0,515.0,515.0,529.0,529.0,504.0,504.0,484.0,23.0,30.0,52.0
0,524.0,525.0,529.0,505.0,525.0,529.0,509.9555555555556,506.22222222222223,496.4,524.0,524.0,524.0,524.0,524.0,515.0,515.0,515.0,515.0,504.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,505.0,505.0,520.0,520.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,505.0,525.0,525.0,525.0,525.0,525.0,525.0,501.0,501.0,501.0,501.0,501.0,513.0,513.0,513.0,513.0,515.0,515.0,515.0,515.0,515.0,529.0,529.0,529.0,529.0,529.0,529.0,504.0,504.0,501.0,23.0,30.0,52.0
0,515.0,530.0,542.0,504.0,508.0,542.0,509.4222222222222,509.8,503.5111111111111,515.0,515.0,515.0,504.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,505.0,525.0,525.0,525.0,525.0,525.0,525.0,530.0,530.0,530.0,530.0,508.0,508.0,513.0,513.0,513.0,515.0,515.0,515.0,515.0,515.0,529.0,529.0,529.0,529.0,529.0,529.0,533.0,533.0,533.0,533.0,542.0,542.0,504.0,504.0,513.0,23.0,35.0,65.0
0,518.0,530.0,545.0,518.0,518.0,545.0,508.93333333333334,511.68888888888887,510.4222222222222,504.0,504.0,504.0,505.0,505.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,504.0,518.0,518.0,505.0,505.0,505.0,525.0,525.0,525.0,525.0,525.0,525.0,530.0,530.0,530.0,530.0,508.0,508.0,508.0,508.0,508.0,518.0,518.0,515.0,515.0,515.0,529.0,529.0,529.0,529.0,529.0,529.0,533.0,533.0,533.0,533.0,542.0,542.0,542.0,542.0,542.0,545.0,545.0,504.0,505.0,515.0,23.0,31.0,68.0
0,518.0,530.0,545.0,514.0,495.0,534.0,509.97777777777776,512.7777777777778,517.4888888888889,505.0,505.0,505.0,505.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,504.0,518.0,518.0,518.0,518.0,518.0,514.0,514.0,525.0,525.0,525.0,525.0,530.0,530.0,530.0,530.0,508.0,508.0,508.0,508.0,508.0,518.0,518.0,518.0,518.0,518.0,495.0,495.0,529.0,529.0,529.0,529.0,533.0,533.0,533.0,533.0,542.0,542.0,542.0,542.0,542.0,545.0,545.0,545.0,545.0,545.0,534.0,534.0,504.0,495.0,529.0,23.0,35.0,63.0
0,518.0,530.0,545.0,499.0,495.0,529.0,510.46666666666664,511.97777777777776,521.8888888888889,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,504.0,518.0,518.0,518.0,518.0,518.0,514.0,514.0,514.0,514.0,499.0,499.0,530.0,530.0,530.0,530.0,508.0,508.0,508.0,508.0,508.0,518.0,518.0,518.0,518.0,518.0,495.0,495.0,495.0,495.0,495.0,495.0,533.0,533.0,533.0,533.0,542.0,542.0,542.0,542.0,542.0,545.0,545.0,545.0,545.0,545.0,534.0,534.0,534.0,534.0,529.0,529.0,499.0,495.0,529.0,25.0,35.0,63.0
0,519.0,518.0,545.0,519.0,505.0,526.0,510.3777777777778,511.4888888888889,525.8,504.0,504.0,504.0,504.0,504.0,518.0,518.0,518.0,518.0,518.0,514.0,514.0,514.0,514.0,499.0,499.0,499.0,499.0,519.0,519.0,508.0,508.0,508.0,508.0,508.0,518.0,518.0,518.0,518.0,518.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,542.0,542.0,542.0,542.0,542.0,545.0,545.0,545.0,545.0,545.0,534.0,534.0,534.0,534.0,529.0,529.0,529.0,529.0,526.0,526.0,499.0,495.0,526.0,25.0,35.0,61.0
0,519.0,518.0,545.0,518.0,505.0,521.0,510.1333333333333,510.46666666666664,528.1777777777778,504.0,518.0,518.0,518.0,518.0,518.0,514.0,514.0,514.0,514.0,499.0,499.0,499.0,499.0,519.0,519.0,519.0,519.0,518.0,518.0,508.0,518.0,518.0,518.0,518.0,518.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,505.0,505.0,505.0,542.0,545.0,545.0,545.0,545.0,545.0,534.0,534.0,534.0,534.0,529.0,529.0,529.0,529.0,526.0,526.0,526.0,526.0,521.0,521.0,499.0,495.0,521.0,25.0,35.0,44.0
0,519.0,518.0,545.0,499.0,504.0,520.0,509.15555555555557,509.8,529.3777777777777,518.0,518.0,514.0,514.0,514.0,514.0,499.0,499.0,499.0,499.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,499.0,499.0,518.0,518.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,545.0,545.0,534.0,534.0,534.0,534.0,529.0,529.0,529.0,529.0,526.0,526.0,526.0,526.0,521.0,521.0,521.0,521.0,520.0,520.0,499.0,495.0,520.0,20.0,35.0,32.0
0,519.0,505.0,534.0,504.0,500.0,506.0,508.55555555555554,509.4888888888889,528.9777777777778,514.0,514.0,499.0,499.0,499.0,499.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,499.0,499.0,499.0,504.0,504.0,504.0,495.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,500.0,500.0,500.0,534.0,534.0,529.0,529.0,529.0,529.0,526.0,526.0,526.0,526.0,521.0,521.0,521.0,521.0,520.0,520.0,520.0,506.0,506.0,506.0,499.0,495.0,506.0,20.0,35.0,39.0
0,519.0,505.0,529.0,504.0,503.0,497.0,508.5111111111111,508.1777777777778,526.9555555555555,499.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,495.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,500.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,529.0,526.0,526.0,526.0,526.0,521.0,521.0,521.0,521.0,520.0,520.0,520.0,506.0,506.0,506.0,506.0,506.0,506.0,497.0,497.0,499.0,495.0,497.0,20.0,35.0,48.0
0,519.0,513.0,526.0,509.0,513.0,503.0,508.64444444444445,506.6666666666667,524.3777777777777,519.0,518.0,518.0,518.0,518.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,509.0,509.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,500.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,513.0,513.0,526.0,521.0,521.0,521.0,521.0,520.0,520.0,520.0,506.0,506.0,506.0,506.0,506.0,506.0,497.0,497.0,497.0,497.0,503.0,503.0,499.0,500.0,497.0,20.0,35.0,48.0
0,509.0,513.0,520.0,506.0,512.0,502.0,508.8888888888889,505.22222222222223,520.8,499.0,499.0,499.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,504.0,504.0,504.0,500.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,520.0,520.0,520.0,506.0,506.0,506.0,506.0,506.0,506.0,497.0,497.0,497.0,497.0,503.0,503.0,503.0,503.0,503.0,502.0,502.0,499.0,500.0,497.0,20.0,23.0,48.0
0,509.0,513.0,506.0,503.0,503.0,501.0,508.93333333333334,505.1777777777778,517.2,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,503.0,503.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,503.0,503.0,506.0,506.0,506.0,506.0,506.0,497.0,497.0,497.0,497.0,503.0,503.0,503.0,503.0,503.0,502.0,502.0,502.0,502.0,501.0,501.0,503.0,500.0,497.0,20.0,23.0,48.0
0,515.0,513.0,506.0,515.0,507.0,503.0,508.1333333333333,504.02222222222224,513.3777777777777,504.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,503.0,503.0,503.0,503.0,515.0,515.0,500.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,507.0,507.0,506.0,497.0,497.0,497.0,497.0,503.0,503.0,503.0,503.0,503.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,500.0,497.0,20.0,23.0,48.0
0,515.0,513.0,503.0,508.0,500.0,494.0,507.8222222222222,504.26666666666665,509.97777777777776,504.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,515.0,508.0,508.0,503.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,507.0,500.0,500.0,497.0,503.0,503.0,503.0,503.0,503.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,494.0,494.0,503.0,500.0,494.0,20.0,18.0,40.0
0,515.0,513.0,503.0,514.0,499.0,494.0,508.55555555555554,504.6666666666667,506.75555555555553,509.0,509.0,506.0,506.0,506.0,506.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,514.0,514.0,513.0,513.0,512.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,507.0,500.0,500.0,500.0,500.0,499.0,499.0,503.0,503.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,494.0,494.0,494.0,494.0,494.0,494.0,503.0,499.0,494.0,20.0,18.0,35.0
0,515.0,512.0,503.0,509.0,506.0,482.0,508.3333333333333,504.6666666666667,503.31111111111113,506.0,506.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,514.0,509.0,509.0,512.0,512.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,507.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,506.0,506.0,502.0,502.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,482.0,482.0,503.0,499.0,482.0,20.0,14.0,44.0
0,515.0,507.0,503.0,515.0,506.0,475.0,507.9111111111111,504.75555555555553,499.26666666666665,503.0,503.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,515.0,515.0,515.0,503.0,503.0,507.0,507.0,507.0,507.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,506.0,506.0,506.0,506.0,506.0,506.0,501.0,501.0,503.0,503.0,503.0,503.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,482.0,482.0,482.0,475.0,475.0,475.0,503.0,499.0,475.0,19.0,14.0,46.0
0,515.0,507.0,503.0,514.0,505.0,487.0,508.84444444444443,504.84444444444443,496.0444444444444,515.0,515.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,507.0,507.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,503.0,503.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,482.0,482.0,482.0,475.0,475.0,475.0,475.0,487.0,487.0,487.0,508.0,499.0,475.0,12.0,14.0,31.0
0,518.0,506.0,505.0,518.0,493.0,505.0,510.1333333333333,504.8666666666667,494.73333333333335,508.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,514.0,518.0,518.0,500.0,499.0,499.0,499.0,499.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,505.0,505.0,505.0,493.0,493.0,494.0,494.0,494.0,494.0,494.0,482.0,482.0,482.0,475.0,475.0,475.0,475.0,487.0,487.0,487.0,487.0,487.0,487.0,505.0,505.0,508.0,493.0,475.0,15.0,20.0,31.0
0,518.0,515.0,527.0,502.0,515.0,527.0,510.6666666666667,505.02222222222224,496.22222222222223,514.0,509.0,509.0,509.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,514.0,518.0,518.0,518.0,518.0,502.0,502.0,499.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,505.0,505.0,505.0,493.0,493.0,493.0,493.0,515.0,515.0,494.0,482.0,482.0,482.0,475.0,475.0,475.0,475.0,487.0,487.0,487.0,487.0,487.0,487.0,505.0,505.0,505.0,505.0,527.0,527.0,502.0,493.0,475.0,16.0,22.0,52.0
0,518.0,518.0,542.0,512.0,518.0,542.0,510.6,505.55555555555554,499.15555555555557,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,514.0,518.0,518.0,518.0,518.0,502.0,502.0,502.0,502.0,512.0,512.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,505.0,505.0,505.0,493.0,493.0,493.0,493.0,515.0,515.0,515.0,515.0,518.0,518.0,475.0,475.0,475.0,475.0,487.0,487.0,487.0,487.0,487.0,487.0,505.0,505.0,505.0,505.0,527.0,527.0,527.0,527.0,542.0,542.0,502.0,493.0,475.0,16.0,25.0,67.0
0,518.0,518.0,542.0,509.0,515.0,534.0,510.8666666666667,505.9111111111111,502.31111111111113,514.0,514.0,514.0,514.0,514.0,514.0,518.0,518.0,518.0,518.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,509.0,509.0,505.0,505.0,505.0,505.0,505.0,505.0,493.0,493.0,493.0,493.0,515.0,515.0,515.0,515.0,518.0,518.0,518.0,518.0,515.0,515.0,487.0,487.0,487.0,487.0,487.0,487.0,505.0,505.0,505.0,505.0,527.0,527.0,527.0,527.0,542.0,542.0,542.0,542.0,534.0,534.0,502.0,493.0,487.0,16.0,25.0,67.0
0,518.0,518.0,542.0,510.0,507.0,530.0,511.31111111111113,506.22222222222223,505.02222222222224,514.0,514.0,518.0,518.0,518.0,518.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,510.0,510.0,505.0,505.0,493.0,493.0,493.0,493.0,515.0,515.0,515.0,515.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,507.0,507.0,487.0,487.0,505.0,505.0,505.0,505.0,527.0,527.0,527.0,527.0,542.0,542.0,542.0,542.0,534.0,534.0,534.0,534.0,530.0,530.0,502.0,493.0,487.0,16.0,25.0,67.0
0,518.0,518.0,542.0,509.0,509.0,540.0,511.3777777777778,506.44444444444446,507.73333333333335,518.0,518.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,510.0,509.0,493.0,493.0,515.0,515.0,515.0,515.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,507.0,509.0,505.0,505.0,527.0,527.0,527.0,527.0,542.0,542.0,542.0,542.0,534.0,534.0,534.0,534.0,530.0,530.0,530.0,530.0,530.0,540.0,502.0,493.0,505.0,16.0,25.0,67.0
0,512.0,518.0,542.0,511.0,506.0,529.0,511.3333333333333,507.1333333333333,512.7333333333333,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,542.0,542.0,542.0,542.0,534.0,534.0,534.0,534.0,530.0,530.0,530.0,530.0,530.0,540.0,540.0,540.0,540.0,529.0,529.0,529.0,509.0,506.0,529.0,16.0,25.0,67.0
0,511.0,515.0,540.0,509.0,505.0,528.0,511.02222222222224,507.73333333333335,515.8222222222222,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,509.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,534.0,534.0,534.0,534.0,530.0,530.0,530.0,530.0,530.0,540.0,540.0,540.0,540.0,529.0,529.0,529.0,529.0,529.0,529.0,528.0,509.0,505.0,528.0,16.0,25.0,67.0
0,511.0,515.0,540.0,509.0,511.0,522.0,511.02222222222224,507.93333333333334,518.6222222222223,509.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,515.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,511.0,511.0,534.0,530.0,530.0,530.0,530.0,530.0,540.0,540.0,540.0,540.0,529.0,529.0,529.0,529.0,529.0,529.0,528.0,528.0,522.0,522.0,509.0,505.0,522.0,16.0,25.0,67.0
0,511.0,511.0,540.0,506.0,503.0,526.0,510.35555555555555,508.02222222222224,522.9777777777778,510.0,510.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,507.0,507.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,511.0,511.0,511.0,511.0,503.0,503.0,530.0,530.0,540.0,540.0,540.0,540.0,529.0,529.0,529.0,529.0,529.0,529.0,528.0,528.0,522.0,522.0,522.0,522.0,526.0,526.0,506.0,503.0,522.0,16.0,25.0,55.0
0,511.0,513.0,540.0,507.0,513.0,513.0,509.84444444444443,508.1111111111111,525.2888888888889,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,507.0,507.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,511.0,511.0,511.0,511.0,503.0,503.0,503.0,513.0,513.0,540.0,540.0,540.0,529.0,529.0,529.0,529.0,529.0,529.0,528.0,528.0,522.0,522.0,522.0,522.0,526.0,526.0,526.0,513.0,513.0,506.0,503.0,513.0,16.0,25.0,55.0
0,511.0,513.0,529.0,506.0,501.0,506.0,509.1111111111111,508.8222222222222,527.0444444444445,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,511.0,511.0,511.0,511.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,501.0,529.0,529.0,529.0,529.0,529.0,528.0,528.0,522.0,522.0,522.0,522.0,526.0,526.0,526.0,526.0,513.0,513.0,513.0,513.0,506.0,506.0,501.0,506.0,16.0,25.0,37.0
0,509.0,513.0,528.0,505.0,506.0,500.0,508.44444444444446,508.9555555555556,525.9111111111112,509.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,505.0,511.0,511.0,511.0,511.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,501.0,501.0,501.0,501.0,506.0,506.0,528.0,528.0,522.0,522.0,522.0,522.0,526.0,526.0,526.0,526.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,506.0,500.0,500.0,505.0,501.0,500.0,10.0,17.0,42.0
0,515.0,513.0,526.0,515.0,498.0,489.0,508.7111111111111,507.6666666666667,522.3555555555556,509.0,509.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,505.0,515.0,515.0,511.0,511.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,498.0,498.0,522.0,522.0,526.0,526.0,526.0,526.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,489.0,489.0,505.0,498.0,489.0,10.0,20.0,53.0
0,515.0,522.0,526.0,501.0,522.0,489.0,508.4888888888889,507.0888888888889,518.0,506.0,506.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,501.0,501.0,503.0,503.0,513.0,513.0,513.0,513.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,522.0,522.0,526.0,526.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,489.0,489.0,489.0,489.0,489.0,489.0,501.0,498.0,489.0,14.0,24.0,51.0
0,515.0,522.0,513.0,507.0,508.0,496.0,508.0,507.44444444444446,514.4888888888889,507.0,507.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,501.0,501.0,501.0,501.0,507.0,507.0,513.0,513.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,522.0,522.0,522.0,522.0,508.0,508.0,513.0,513.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,496.0,496.0,501.0,498.0,489.0,14.0,24.0,51.0
0,515.0,522.0,506.0,511.0,495.0,488.0,507.97777777777776,506.93333333333334,511.8666666666667,506.0,506.0,506.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,511.0,511.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,522.0,522.0,522.0,522.0,508.0,508.0,508.0,495.0,495.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,496.0,496.0,496.0,488.0,488.0,501.0,495.0,488.0,14.0,27.0,52.0
0,516.0,522.0,500.0,516.0,489.0,485.0,508.22222222222223,505.8666666666667,508.3333333333333,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,516.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,522.0,522.0,522.0,522.0,508.0,508.0,508.0,495.0,495.0,495.0,495.0,489.0,500.0,500.0,500.0,500.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,496.0,496.0,496.0,488.0,488.0,488.0,488.0,485.0,501.0,489.0,485.0,15.0,33.0,55.0
0,516.0,522.0,496.0,511.0,487.0,481.0,508.6,503.8222222222222,503.02222222222224,515.0,515.0,515.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,511.0,511.0,498.0,498.0,498.0,522.0,522.0,522.0,522.0,508.0,508.0,508.0,495.0,495.0,495.0,495.0,489.0,489.0,489.0,489.0,487.0,487.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,496.0,496.0,496.0,488.0,488.0,488.0,488.0,485.0,485.0,485.0,485.0,481.0,481.0,501.0,487.0,481.0,15.0,35.0,48.0
0,516.0,522.0,496.0,512.0,487.0,477.0,508.73333333333335,502.1777777777778,498.6222222222222,501.0,501.0,501.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,512.0,512.0,522.0,522.0,522.0,508.0,508.0,508.0,495.0,495.0,495.0,495.0,489.0,489.0,489.0,489.0,487.0,487.0,487.0,487.0,487.0,487.0,489.0,489.0,489.0,496.0,496.0,496.0,488.0,488.0,488.0,488.0,485.0,485.0,485.0,485.0,481.0,481.0,481.0,481.0,477.0,477.0,501.0,487.0,477.0,15.0,35.0,49.0
0,516.0,508.0,496.0,510.0,507.0,483.0,508.9111111111111,500.93333333333334,494.8888888888889,507.0,507.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,510.0,510.0,508.0,508.0,495.0,495.0,495.0,495.0,489.0,489.0,489.0,489.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,507.0,507.0,496.0,496.0,488.0,488.0,488.0,488.0,485.0,485.0,485.0,485.0,481.0,481.0,481.0,481.0,477.0,477.0,477.0,477.0,483.0,483.0,507.0,487.0,477.0,15.0,35.0,49.0
