,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2,emg_min_0,emg_min_1,emg_min_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19
0,507.9111111111111,513.5111111111111,515.5111111111111,506.0,466.0,511.0,497.0,457.0,502.0,18.0,106.0,38.0,508.0,503.0,537.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,497.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,506.0,506.0,503.0,503.0,496.0,496.0,496.0,496.0,496.0,478.0,478.0,478.0,463.0,463.0,463.0,463.0,457.0,457.0,457.0,457.0,466.0,466.0,516.0,516.0,537.0,537.0,537.0,537.0,537.0,518.0,518.0,518.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,511.0,511.0
0,506.8666666666667,505.0,515.3333333333334,500.0,468.0,510.0,497.0,457.0,502.0,18.0,105.0,38.0,507.0,496.0,537.0,507.0,507.0,507.0,505.0,505.0,505.0,497.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,500.0,500.0,496.0,496.0,496.0,478.0,478.0,478.0,463.0,463.0,463.0,463.0,457.0,457.0,457.0,457.0,466.0,466.0,466.0,466.0,468.0,468.0,537.0,537.0,537.0,518.0,518.0,518.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,511.0,511.0,511.0,511.0,510.0,510.0
0,505.7111111111111,496.24444444444447,513.7333333333333,503.0,459.0,505.0,497.0,457.0,502.0,18.0,105.0,38.0,506.0,478.0,518.0,505.0,505.0,497.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,503.0,503.0,478.0,478.0,463.0,463.0,463.0,463.0,457.0,457.0,457.0,457.0,466.0,466.0,466.0,466.0,468.0,468.0,468.0,468.0,459.0,459.0,518.0,518.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,505.0,505.0
0,504.9555555555556,487.6222222222222,511.64444444444445,506.0,462.0,492.0,497.0,457.0,492.0,15.0,96.0,45.0,506.0,468.0,511.0,497.0,497.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,506.0,506.0,463.0,463.0,457.0,457.0,457.0,457.0,466.0,466.0,466.0,466.0,468.0,468.0,468.0,468.0,459.0,459.0,459.0,459.0,462.0,462.0,502.0,502.0,502.0,502.0,502.0,502.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,492.0,492.0
0,504.1333333333333,480.68888888888887,509.8888888888889,498.0,478.0,492.0,498.0,457.0,492.0,15.0,76.0,45.0,506.0,478.0,511.0,501.0,501.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,498.0,498.0,457.0,457.0,466.0,466.0,466.0,466.0,468.0,468.0,468.0,468.0,459.0,459.0,459.0,459.0,462.0,462.0,462.0,462.0,478.0,478.0,502.0,502.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,492.0,492.0,492.0,492.0,492.0,492.0
0,503.64444444444445,476.8666666666667,508.5111111111111,509.0,489.0,490.0,498.0,459.0,490.0,12.0,63.0,47.0,509.0,489.0,511.0,506.0,506.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,509.0,509.0,466.0,466.0,468.0,468.0,468.0,468.0,459.0,459.0,459.0,459.0,462.0,462.0,462.0,462.0,478.0,478.0,478.0,478.0,489.0,489.0,511.0,511.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,490.0,490.0
0,503.9111111111111,474.77777777777777,506.3333333333333,511.0,487.0,491.0,498.0,459.0,490.0,14.0,46.0,47.0,511.0,489.0,510.0,500.0,500.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,509.0,509.0,509.0,509.0,511.0,511.0,468.0,468.0,459.0,459.0,459.0,459.0,462.0,462.0,462.0,462.0,478.0,478.0,478.0,478.0,489.0,489.0,489.0,489.0,487.0,487.0,510.0,510.0,505.0,505.0,505.0,505.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,490.0,490.0,490.0,490.0,491.0,491.0
0,504.1777777777778,474.0444444444444,503.77777777777777,510.0,511.0,497.0,498.0,459.0,490.0,14.0,54.0,47.0,511.0,511.0,505.0,503.0,503.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,510.0,459.0,459.0,462.0,462.0,462.0,462.0,478.0,478.0,478.0,478.0,489.0,489.0,489.0,489.0,487.0,487.0,487.0,487.0,487.0,511.0,505.0,505.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,490.0,490.0,490.0,490.0,491.0,491.0,491.0,491.0,491.0,497.0
0,504.3777777777778,475.7111111111111,500.02222222222224,507.0,526.0,488.0,498.0,462.0,488.0,14.0,69.0,30.0,511.0,526.0,497.0,506.0,506.0,498.0,498.0,498.0,498.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,507.0,462.0,462.0,478.0,478.0,478.0,478.0,489.0,489.0,489.0,489.0,487.0,487.0,487.0,487.0,487.0,511.0,511.0,511.0,511.0,526.0,492.0,492.0,492.0,492.0,492.0,492.0,490.0,490.0,490.0,490.0,491.0,491.0,491.0,491.0,491.0,497.0,497.0,497.0,497.0,488.0
0,505.4,482.8222222222222,497.8888888888889,517.0,551.0,499.0,498.0,478.0,488.0,20.0,94.0,23.0,517.0,551.0,499.0,498.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,517.0,517.0,478.0,489.0,489.0,489.0,489.0,487.0,487.0,487.0,487.0,487.0,511.0,511.0,511.0,511.0,526.0,526.0,526.0,526.0,551.0,551.0,492.0,490.0,490.0,490.0,490.0,491.0,491.0,491.0,491.0,491.0,497.0,497.0,497.0,497.0,488.0,488.0,488.0,488.0,499.0,499.0
0,507.0,491.26666666666665,498.02222222222224,517.0,559.0,508.0,507.0,487.0,488.0,19.0,102.0,23.0,517.0,559.0,508.0,509.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,517.0,517.0,489.0,487.0,487.0,487.0,487.0,487.0,511.0,511.0,511.0,511.0,526.0,526.0,526.0,526.0,551.0,551.0,551.0,551.0,559.0,559.0,490.0,491.0,491.0,491.0,491.0,491.0,497.0,497.0,497.0,497.0,488.0,488.0,488.0,488.0,499.0,499.0,499.0,499.0,508.0,508.0
0,507.9111111111111,497.8666666666667,498.5777777777778,516.0,559.0,516.0,507.0,487.0,488.0,19.0,100.0,28.0,517.0,559.0,516.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,516.0,516.0,487.0,487.0,487.0,511.0,511.0,511.0,511.0,526.0,526.0,526.0,526.0,551.0,551.0,551.0,551.0,559.0,559.0,559.0,559.0,559.0,491.0,491.0,491.0,497.0,497.0,497.0,497.0,488.0,488.0,488.0,488.0,499.0,499.0,499.0,499.0,508.0,508.0,508.0,516.0,516.0
0,508.84444444444443,506.31111111111113,499.22222222222223,514.0,564.0,520.0,507.0,511.0,488.0,19.0,105.0,32.0,517.0,564.0,520.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,514.0,514.0,511.0,511.0,511.0,526.0,526.0,526.0,526.0,551.0,551.0,551.0,551.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,564.0,564.0,497.0,497.0,497.0,488.0,488.0,488.0,488.0,499.0,499.0,499.0,499.0,508.0,508.0,508.0,516.0,516.0,516.0,516.0,520.0,520.0
0,509.8,512.7555555555556,500.15555555555557,515.0,566.0,532.0,507.0,526.0,488.0,19.0,107.0,44.0,517.0,566.0,532.0,507.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,515.0,526.0,526.0,526.0,526.0,551.0,551.0,551.0,551.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,564.0,564.0,564.0,564.0,566.0,488.0,488.0,488.0,488.0,499.0,499.0,499.0,499.0,508.0,508.0,508.0,516.0,516.0,516.0,516.0,520.0,520.0,520.0,520.0,532.0
0,510.93333333333334,523.9555555555555,503.44444444444446,512.0,552.0,532.0,512.0,551.0,499.0,19.0,104.0,44.0,517.0,566.0,532.0,517.0,517.0,517.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,512.0,512.0,551.0,551.0,551.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,564.0,564.0,564.0,564.0,566.0,566.0,566.0,566.0,552.0,552.0,499.0,499.0,499.0,508.0,508.0,508.0,516.0,516.0,516.0,516.0,520.0,520.0,520.0,520.0,532.0,532.0,532.0,532.0,532.0,532.0
0,511.9555555555556,531.9111111111112,508.5111111111111,512.0,537.0,539.0,512.0,537.0,508.0,19.0,88.0,51.0,517.0,566.0,539.0,517.0,516.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,559.0,559.0,559.0,559.0,559.0,564.0,564.0,564.0,564.0,566.0,566.0,566.0,566.0,552.0,552.0,552.0,537.0,537.0,537.0,537.0,508.0,516.0,516.0,516.0,516.0,520.0,520.0,520.0,520.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,539.0,539.0,539.0,539.0
0,512.5777777777778,535.9555555555555,512.1111111111111,509.0,521.0,524.0,509.0,521.0,516.0,10.0,79.0,51.0,516.0,566.0,539.0,516.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,559.0,564.0,564.0,564.0,564.0,566.0,566.0,566.0,566.0,552.0,552.0,552.0,537.0,537.0,537.0,537.0,537.0,537.0,521.0,521.0,516.0,520.0,520.0,520.0,520.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,539.0,539.0,539.0,539.0,539.0,539.0,524.0,524.0
0,512.4444444444445,538.9777777777778,515.1333333333333,508.0,523.0,525.0,508.0,521.0,520.0,10.0,79.0,51.0,515.0,566.0,539.0,514.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,508.0,508.0,564.0,566.0,566.0,566.0,566.0,552.0,552.0,552.0,537.0,537.0,537.0,537.0,537.0,537.0,521.0,521.0,521.0,521.0,523.0,523.0,520.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,539.0,539.0,539.0,539.0,539.0,539.0,524.0,524.0,524.0,524.0,525.0,525.0
0,512.2,541.6444444444444,518.0222222222222,508.0,523.0,525.0,508.0,521.0,524.0,10.0,55.0,51.0,515.0,566.0,539.0,515.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,566.0,552.0,552.0,552.0,537.0,537.0,537.0,537.0,537.0,537.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,523.0,523.0,532.0,532.0,532.0,532.0,539.0,539.0,539.0,539.0,539.0,539.0,524.0,524.0,524.0,524.0,525.0,525.0,525.0,525.0,525.0,525.0
0,512.0222222222222,542.0888888888888,518.6888888888889,506.0,507.0,471.0,506.0,507.0,471.0,11.0,59.0,68.0,512.0,552.0,539.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,552.0,537.0,537.0,537.0,537.0,537.0,537.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,507.0,532.0,539.0,539.0,539.0,539.0,539.0,539.0,524.0,524.0,524.0,524.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,471.0
0,512.0444444444445,540.9333333333333,518.0666666666667,510.0,512.0,494.0,506.0,507.0,471.0,11.0,59.0,68.0,512.0,537.0,539.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,510.0,537.0,537.0,537.0,537.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,512.0,539.0,539.0,539.0,539.0,524.0,524.0,524.0,524.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,471.0,471.0,471.0,494.0
0,511.44444444444446,538.0444444444445,518.2222222222222,501.0,513.0,510.0,501.0,507.0,471.0,16.0,59.0,68.0,510.0,523.0,525.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,501.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,513.0,524.0,524.0,524.0,524.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,471.0,471.0,471.0,494.0,494.0,494.0,494.0,510.0
0,510.0444444444444,533.7777777777778,519.3555555555556,509.0,528.0,530.0,501.0,507.0,471.0,15.0,59.0,68.0,510.0,528.0,530.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,509.0,509.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,528.0,528.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,471.0,471.0,471.0,494.0,494.0,494.0,494.0,510.0,510.0,510.0,510.0,530.0,530.0
0,509.64444444444445,531.1777777777778,520.3777777777777,513.0,534.0,527.0,501.0,507.0,471.0,14.0,59.0,68.0,513.0,534.0,530.0,508.0,508.0,508.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,509.0,509.0,509.0,509.0,513.0,513.0,523.0,523.0,523.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,528.0,528.0,528.0,528.0,534.0,534.0,525.0,525.0,525.0,471.0,471.0,471.0,494.0,494.0,494.0,494.0,510.0,510.0,510.0,510.0,530.0,530.0,530.0,530.0,527.0,527.0
0,509.4888888888889,530.3555555555556,521.2222222222222,508.0,557.0,551.0,501.0,507.0,471.0,14.0,59.0,80.0,513.0,557.0,551.0,508.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,508.0,523.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,528.0,528.0,528.0,528.0,534.0,534.0,534.0,557.0,525.0,471.0,471.0,471.0,494.0,494.0,494.0,494.0,510.0,510.0,510.0,510.0,530.0,530.0,530.0,530.0,527.0,527.0,527.0,551.0
0,508.8,531.3333333333334,522.0666666666667,506.0,596.0,526.0,501.0,512.0,494.0,14.0,89.0,80.0,513.0,596.0,551.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,508.0,508.0,508.0,506.0,506.0,512.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,528.0,528.0,528.0,528.0,534.0,534.0,534.0,557.0,557.0,557.0,596.0,596.0,494.0,494.0,494.0,494.0,510.0,510.0,510.0,510.0,530.0,530.0,530.0,530.0,527.0,527.0,527.0,551.0,551.0,551.0,526.0,526.0
0,508.6,532.6888888888889,521.8,512.0,583.0,526.0,501.0,512.0,494.0,12.0,89.0,80.0,513.0,596.0,551.0,510.0,510.0,501.0,501.0,501.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,508.0,508.0,508.0,506.0,506.0,506.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,528.0,528.0,528.0,528.0,534.0,534.0,534.0,557.0,557.0,557.0,596.0,596.0,596.0,583.0,583.0,494.0,510.0,510.0,510.0,510.0,530.0,530.0,530.0,530.0,527.0,527.0,527.0,551.0,551.0,551.0,526.0,526.0,526.0,526.0,526.0
0,508.5111111111111,537.0,521.1555555555556,510.0,580.0,537.0,501.0,513.0,510.0,12.0,89.0,80.0,513.0,596.0,551.0,501.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,508.0,508.0,508.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,510.0,510.0,513.0,528.0,528.0,528.0,528.0,534.0,534.0,534.0,557.0,557.0,557.0,596.0,596.0,596.0,583.0,583.0,583.0,583.0,580.0,580.0,510.0,530.0,530.0,530.0,530.0,527.0,527.0,527.0,551.0,551.0,551.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,537.0,537.0
0,508.4,541.0,521.0,510.0,576.0,530.0,506.0,528.0,526.0,12.0,89.0,80.0,513.0,596.0,551.0,509.0,513.0,513.0,513.0,508.0,508.0,508.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,510.0,510.0,528.0,534.0,534.0,534.0,557.0,557.0,557.0,596.0,596.0,596.0,583.0,583.0,583.0,583.0,580.0,580.0,580.0,580.0,576.0,576.0,530.0,527.0,527.0,527.0,551.0,551.0,551.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,537.0,537.0,537.0,537.0,530.0,530.0
0,508.4222222222222,543.6444444444444,522.0222222222222,509.0,553.0,544.0,506.0,534.0,526.0,12.0,89.0,80.0,513.0,596.0,551.0,513.0,508.0,508.0,508.0,506.0,506.0,506.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,534.0,557.0,557.0,557.0,596.0,596.0,596.0,583.0,583.0,583.0,580.0,580.0,580.0,580.0,576.0,576.0,576.0,553.0,553.0,553.0,527.0,551.0,551.0,551.0,526.0,526.0,526.0,526.0,526.0,526.0,537.0,537.0,537.0,537.0,530.0,530.0,530.0,544.0,544.0,544.0
0,508.5777777777778,546.0888888888888,524.0,510.0,533.0,541.0,506.0,533.0,526.0,12.0,89.0,80.0,512.0,596.0,544.0,506.0,506.0,512.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,509.0,510.0,510.0,596.0,596.0,583.0,583.0,583.0,583.0,580.0,580.0,580.0,580.0,576.0,576.0,576.0,553.0,553.0,553.0,553.0,553.0,533.0,533.0,526.0,526.0,526.0,526.0,526.0,526.0,537.0,537.0,537.0,537.0,530.0,530.0,530.0,544.0,544.0,544.0,544.0,544.0,541.0,541.0
0,508.8,546.7777777777778,524.6444444444444,514.0,534.0,522.0,509.0,533.0,522.0,13.0,89.0,80.0,514.0,583.0,544.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,514.0,583.0,583.0,583.0,580.0,580.0,580.0,580.0,576.0,576.0,576.0,553.0,553.0,553.0,553.0,553.0,533.0,533.0,533.0,533.0,534.0,526.0,526.0,526.0,537.0,537.0,537.0,537.0,530.0,530.0,530.0,544.0,544.0,544.0,544.0,544.0,541.0,541.0,541.0,541.0,522.0
0,509.5111111111111,547.8222222222222,528.3555555555556,516.0,506.0,515.0,509.0,506.0,515.0,15.0,90.0,57.0,516.0,580.0,544.0,510.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,516.0,516.0,580.0,580.0,580.0,576.0,576.0,576.0,553.0,553.0,553.0,553.0,553.0,533.0,533.0,533.0,533.0,534.0,534.0,534.0,506.0,506.0,537.0,537.0,537.0,530.0,530.0,530.0,544.0,544.0,544.0,544.0,544.0,541.0,541.0,541.0,541.0,522.0,522.0,522.0,515.0,515.0
0,509.93333333333334,546.0222222222222,529.2,509.0,478.0,500.0,509.0,478.0,500.0,15.0,118.0,51.0,516.0,576.0,544.0,510.0,510.0,509.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,509.0,509.0,576.0,576.0,553.0,553.0,553.0,553.0,553.0,533.0,533.0,533.0,533.0,534.0,534.0,534.0,506.0,506.0,506.0,506.0,478.0,478.0,530.0,530.0,544.0,544.0,544.0,544.0,544.0,541.0,541.0,541.0,541.0,522.0,522.0,522.0,515.0,515.0,515.0,515.0,500.0,500.0
0,510.3333333333333,541.9111111111112,527.6888888888889,506.0,463.0,496.0,506.0,463.0,496.0,10.0,133.0,55.0,516.0,553.0,544.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,506.0,506.0,553.0,553.0,553.0,533.0,533.0,533.0,533.0,534.0,534.0,534.0,506.0,506.0,506.0,506.0,478.0,478.0,478.0,478.0,463.0,463.0,544.0,544.0,544.0,541.0,541.0,541.0,541.0,522.0,522.0,522.0,515.0,515.0,515.0,515.0,500.0,500.0,500.0,500.0,496.0,496.0
0,510.02222222222224,536.4,526.7777777777778,507.0,472.0,542.0,506.0,463.0,496.0,10.0,133.0,55.0,516.0,534.0,542.0,510.0,510.0,510.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,507.0,507.0,533.0,533.0,533.0,534.0,534.0,534.0,506.0,506.0,506.0,506.0,478.0,478.0,478.0,478.0,463.0,463.0,463.0,463.0,472.0,472.0,541.0,541.0,541.0,522.0,522.0,522.0,515.0,515.0,515.0,515.0,500.0,500.0,500.0,500.0,496.0,496.0,496.0,496.0,542.0,542.0
0,509.5777777777778,529.4666666666667,526.6888888888889,504.0,463.0,534.0,504.0,463.0,496.0,12.0,133.0,55.0,516.0,534.0,542.0,514.0,514.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,504.0,504.0,534.0,534.0,506.0,506.0,506.0,506.0,478.0,478.0,478.0,478.0,463.0,463.0,463.0,463.0,472.0,472.0,472.0,472.0,463.0,463.0,522.0,522.0,515.0,515.0,515.0,515.0,500.0,500.0,500.0,500.0,496.0,496.0,496.0,496.0,542.0,542.0,542.0,542.0,534.0,534.0
0,509.44444444444446,518.5777777777778,526.4444444444445,508.0,466.0,516.0,504.0,463.0,496.0,12.0,120.0,48.0,516.0,506.0,542.0,516.0,516.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,504.0,508.0,506.0,506.0,478.0,478.0,478.0,478.0,463.0,463.0,463.0,463.0,472.0,472.0,472.0,472.0,463.0,463.0,463.0,463.0,463.0,466.0,515.0,515.0,500.0,500.0,500.0,500.0,496.0,496.0,496.0,496.0,542.0,542.0,542.0,542.0,534.0,534.0,534.0,534.0,534.0,516.0
0,508.8666666666667,508.26666666666665,525.2,503.0,468.0,508.0,503.0,463.0,496.0,13.0,117.0,48.0,509.0,478.0,542.0,509.0,509.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,503.0,503.0,478.0,478.0,463.0,463.0,463.0,463.0,472.0,472.0,472.0,472.0,463.0,463.0,463.0,463.0,463.0,466.0,466.0,466.0,468.0,468.0,500.0,500.0,496.0,496.0,496.0,496.0,542.0,542.0,542.0,542.0,534.0,534.0,534.0,534.0,534.0,516.0,516.0,516.0,508.0,508.0
0,508.06666666666666,498.6222222222222,522.4888888888889,499.0,475.0,505.0,499.0,463.0,496.0,17.0,113.0,48.0,508.0,475.0,542.0,506.0,506.0,507.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,499.0,499.0,463.0,463.0,472.0,472.0,472.0,472.0,463.0,463.0,463.0,463.0,463.0,466.0,466.0,466.0,468.0,468.0,468.0,468.0,475.0,475.0,496.0,496.0,542.0,542.0,542.0,542.0,534.0,534.0,534.0,534.0,534.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,505.0,505.0
0,507.3333333333333,490.8666666666667,520.0888888888888,504.0,491.0,508.0,499.0,463.0,505.0,17.0,90.0,48.0,508.0,491.0,542.0,507.0,507.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,504.0,504.0,472.0,472.0,463.0,463.0,463.0,463.0,463.0,466.0,466.0,466.0,468.0,468.0,468.0,468.0,475.0,475.0,475.0,475.0,491.0,491.0,542.0,542.0,534.0,534.0,534.0,534.0,534.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,505.0,508.0,508.0
0,507.06666666666666,485.35555555555555,516.0888888888888,508.0,491.0,490.0,499.0,463.0,490.0,17.0,71.0,52.0,508.0,491.0,534.0,504.0,504.0,504.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,508.0,508.0,463.0,463.0,463.0,466.0,466.0,466.0,468.0,468.0,468.0,468.0,475.0,475.0,475.0,475.0,491.0,491.0,491.0,491.0,491.0,491.0,534.0,534.0,534.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,490.0,490.0
