,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2,emg_0,emg_1,emg_2,emg_max_0,emg_max_1,emg_max_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,54.0,54.0,54.0,54.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,549.0,549.0,549.0,549.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,506.9,93.5,544.1333333333333,507.0,54.0,538.0,507.0,138.0,538.0,507.0,138.0,549.0,1.0,137.0,21.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,530.0,530.0,530.0,530.0,530.0,519.0,519.0,519.0,519.0,507.43333333333334,146.63333333333333,536.8666666666667,507.0,138.0,519.0,511.0,223.0,519.0,511.0,223.0,538.0,4.0,169.0,30.0
0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,530.0,530.0,530.0,530.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,509.43333333333334,200.4,526.9,508.0,223.0,517.0,513.0,266.0,517.0,513.0,266.0,530.0,6.0,128.0,21.0
0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,512.2666666666667,509.73333333333335,509.06666666666666,512.0,266.0,492.0,512.0,1023.0,492.0,513.0,1023.0,517.0,2.0,800.0,27.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,841.0,841.0,841.0,841.0,841.0,841.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,498.0,498.0,498.0,498.0,498.0,498.0,512.1333333333333,796.8666666666667,499.46666666666664,511.0,841.0,492.0,511.0,841.0,498.0,512.0,1023.0,498.0,2.0,757.0,25.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,511.0,973.7333333333333,511.2,511.0,1022.0,516.0,511.0,1022.0,516.0,511.0,1022.0,516.0,0.0,181.0,18.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,510.56666666666666,789.3,495.6333333333333,510.0,485.0,469.0,510.0,485.0,469.0,511.0,1022.0,516.0,1.0,537.0,47.0
0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,485.0,485.0,485.0,485.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,469.0,469.0,469.0,469.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,510.0,771.4,486.06666666666666,510.0,485.0,469.0,510.0,1022.0,501.0,510.0,1022.0,501.0,0.0,537.0,32.0
0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,504.0,504.0,504.0,504.0,510.0,968.3,498.96666666666664,509.0,1022.0,501.0,510.0,1022.0,501.0,510.0,1022.0,504.0,0.0,537.0,32.0
0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,1022.0,1022.0,1022.0,1022.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,504.0,504.0,504.0,504.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,508.6333333333333,835.3333333333334,495.5,508.0,672.0,489.0,508.0,672.0,489.0,509.0,1022.0,504.0,2.0,350.0,15.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,0.0,0.0,0.0,0.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,495.0,495.0,495.0,495.0,507.96666666666664,662.2,490.9,506.0,0.0,489.0,506.0,0.0,495.0,508.0,672.0,495.0,3.0,1022.0,15.0
0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,507.03333333333336,224.0,490.43333333333334,506.0,0.0,488.0,507.0,0.0,488.0,507.0,0.0,495.0,2.0,672.0,7.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,488.0,488.0,488.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,507.0,0.0,507.1333333333333,507.0,0.0,488.0,507.0,0.0,529.0,507.0,0.0,529.0,1.0,0.0,41.0
0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,516.0,516.0,516.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,507.43333333333334,2.1666666666666665,523.8,507.0,0.0,516.0,508.0,5.0,523.0,508.0,5.0,523.0,1.0,5.0,13.0
0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,523.0,523.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,508.3,3.033333333333333,512.9666666666667,508.0,1.0,500.0,508.0,1.0,500.0,509.0,5.0,523.0,1.0,4.0,23.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,511.0,511.0,511.0,511.0,511.0,508.1666666666667,1.5666666666666667,505.26666666666665,506.0,1.0,500.0,506.0,1.0,511.0,509.0,2.0,511.0,3.0,4.0,23.0
0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,511.0,511.0,511.0,511.0,511.0,511.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,507.26666666666665,18.766666666666666,500.1333333333333,506.0,1.0,491.0,508.0,42.0,491.0,508.0,42.0,511.0,2.0,41.0,20.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,140.0,140.0,140.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,466.0,466.0,466.0,507.73333333333335,43.46666666666667,493.4,508.0,42.0,490.0,508.0,68.0,490.0,508.0,68.0,491.0,2.0,67.0,21.0
0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,68.0,68.0,68.0,68.0,68.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,460.0,460.0,460.0,460.0,490.0,490.0,490.0,490.0,490.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,471.0,471.0,471.0,471.0,508.26666666666665,116.0,479.4,506.0,68.0,466.0,506.0,460.0,471.0,509.0,460.0,490.0,3.0,418.0,25.0
0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,4.0,4.0,4.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,473.0,473.0,473.0,507.6,253.6,472.8,506.0,140.0,466.0,506.0,460.0,471.0,509.0,460.0,471.0,3.0,392.0,24.0
0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,510.0,460.0,460.0,460.0,460.0,460.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,92.0,92.0,92.0,92.0,92.0,471.0,471.0,471.0,471.0,471.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,469.0,469.0,469.0,469.0,469.0,507.3,214.66666666666666,470.8333333333333,506.0,4.0,469.0,510.0,92.0,469.0,510.0,460.0,473.0,4.0,456.0,7.0
0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,4.0,4.0,4.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,1022.0,1022.0,1022.0,473.0,473.0,473.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,482.0,482.0,482.0,508.46666666666664,142.73333333333332,471.03333333333336,507.0,4.0,469.0,510.0,1022.0,482.0,510.0,1022.0,482.0,4.0,1018.0,13.0
0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,92.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,469.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.8,681.0,482.6333333333333,509.0,92.0,469.0,509.0,1022.0,509.0,510.0,1022.0,509.0,1.0,930.0,40.0
0,509.0,509.0,509.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,509.0,509.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,509.46666666666664,1022.0,505.26666666666665,509.0,1022.0,501.0,510.0,1022.0,501.0,510.0,1022.0,509.0,1.0,0.0,8.0
0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,501.0,501.0,501.0,501.0,501.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,510.0,1022.0,494.46666666666664,510.0,1022.0,487.0,510.0,1022.0,487.0,510.0,1022.0,501.0,0.0,0.0,14.0
0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,510.0,1022.0,487.5,510.0,1022.0,487.0,510.0,1022.0,490.0,510.0,1022.0,490.0,0.0,0.0,3.0
0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,510.8,1022.0,493.2,510.0,1022.0,490.0,512.0,1022.0,498.0,512.0,1022.0,498.0,2.0,0.0,8.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,510.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,521.0,521.0,521.0,521.0,521.0,511.46666666666664,1022.0,501.03333333333336,510.0,1022.0,498.0,510.0,1022.0,521.0,512.0,1022.0,521.0,2.0,0.0,31.0
0,512.0,512.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,498.0,498.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,510.8,1022.0,511.8,510.0,1022.0,498.0,510.0,1022.0,521.0,512.0,1022.0,521.0,2.0,0.0,23.0
0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,539.0,539.0,539.0,539.0,539.0,539.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,508.6666666666667,949.6,526.4666666666667,505.0,298.0,521.0,507.0,298.0,549.0,510.0,1022.0,549.0,7.0,724.0,51.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,506.76666666666665,397.4,547.6,507.0,0.0,549.0,508.0,0.0,553.0,508.0,298.0,553.0,3.0,1022.0,14.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,507.4,0.0,557.2,506.0,0.0,553.0,506.0,0.0,567.0,508.0,0.0,567.0,2.0,0.0,14.0
0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,543.0,543.0,543.0,506.6666666666667,0.0,561.3333333333334,506.0,0.0,543.0,508.0,0.0,543.0,508.0,0.0,567.0,2.0,0.0,24.0
0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,567.0,567.0,567.0,567.0,567.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,530.0,506.8666666666667,0.0,555.3666666666667,506.0,0.0,530.0,506.0,0.0,530.0,508.0,0.0,567.0,2.0,0.0,37.0
0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,530.0,530.0,530.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,507.53333333333336,0.0,532.4666666666667,506.0,0.0,528.0,508.0,0.0,528.0,508.0,0.0,530.0,2.0,0.0,15.0
0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,507.23333333333335,0.0,519.0666666666667,506.0,0.0,507.0,506.0,0.0,529.0,508.0,0.0,529.0,2.0,0.0,22.0
0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,506.53333333333336,0.0,520.8666666666667,506.0,0.0,512.0,508.0,0.0,512.0,508.0,0.0,529.0,2.0,0.0,22.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,507.46666666666664,1.8666666666666667,513.5,508.0,0.0,499.0,508.0,8.0,499.0,508.0,8.0,512.0,2.0,8.0,30.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,507.46666666666664,4.8,503.8333333333333,506.0,1.0,499.0,506.0,1.0,509.0,508.0,8.0,509.0,2.0,8.0,13.0
0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,506.6666666666667,8.733333333333333,506.26666666666665,506.0,1.0,501.0,508.0,26.0,501.0,508.0,26.0,509.0,2.0,25.0,10.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,147.0,147.0,147.0,147.0,147.0,147.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,495.0,495.0,495.0,495.0,495.0,495.0,507.26666666666665,34.63333333333333,502.6,507.0,26.0,495.0,507.0,147.0,495.0,508.0,147.0,501.0,2.0,146.0,14.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,507.1333333333333,230.46666666666667,493.1,507.0,147.0,486.0,507.0,479.0,486.0,507.0,479.0,495.0,1.0,453.0,15.0
