,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2
0,507.0,501.0,470.0,511.0,511.0,507.0,507.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0,558.0,558.0,558.0,510.0,510.0,510.0,510.0,523.0,523.0,501.0,501.0,503.0,503.0,503.0,503.0,503.0,511.0,511.0,511.0,511.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,470.0,470.0,480.0,480.0,480.0,480.0,480.0,496.0,496.0,496.0,496.0,517.0,517.0,517.0,525.0,525.0,525.0,525.0,531.0,531.0,515.2444444444444,506.35555555555555,483.0888888888889,523.0,521.0,531.0,60.0,24.0,68.0,558.0,521.0,531.0
0,506.0,503.0,480.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0,558.0,558.0,558.0,510.0,510.0,510.0,510.0,523.0,523.0,523.0,523.0,506.0,506.0,503.0,503.0,503.0,511.0,511.0,511.0,511.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,530.0,530.0,480.0,480.0,480.0,496.0,496.0,496.0,496.0,517.0,517.0,517.0,525.0,525.0,525.0,525.0,531.0,531.0,531.0,531.0,532.0,532.0,515.1111111111111,508.1111111111111,487.31111111111113,506.0,530.0,532.0,60.0,33.0,69.0,558.0,530.0,532.0
0,506.0,511.0,496.0,518.0,518.0,518.0,558.0,558.0,558.0,510.0,510.0,510.0,510.0,523.0,523.0,523.0,523.0,506.0,506.0,506.0,506.0,529.0,529.0,511.0,511.0,511.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,530.0,530.0,530.0,530.0,523.0,523.0,496.0,496.0,496.0,517.0,517.0,517.0,525.0,525.0,525.0,525.0,531.0,531.0,531.0,531.0,532.0,532.0,532.0,532.0,535.0,535.0,513.4444444444445,510.0888888888889,493.3777777777778,529.0,523.0,535.0,60.0,33.0,72.0,558.0,530.0,535.0
0,491.0,521.0,517.0,558.0,558.0,510.0,510.0,510.0,510.0,523.0,523.0,523.0,523.0,506.0,506.0,506.0,506.0,529.0,529.0,529.0,529.0,491.0,491.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,530.0,530.0,530.0,530.0,523.0,523.0,523.0,523.0,521.0,521.0,517.0,517.0,525.0,525.0,525.0,525.0,531.0,531.0,531.0,531.0,532.0,532.0,532.0,532.0,535.0,535.0,535.0,535.0,546.0,546.0,514.3555555555556,511.8666666666667,500.24444444444447,491.0,521.0,546.0,67.0,33.0,82.0,558.0,530.0,546.0
0,491.0,515.0,525.0,510.0,510.0,523.0,523.0,523.0,523.0,506.0,506.0,506.0,506.0,529.0,529.0,529.0,529.0,491.0,491.0,491.0,491.0,517.0,517.0,521.0,521.0,521.0,521.0,521.0,521.0,530.0,530.0,530.0,530.0,523.0,523.0,523.0,523.0,521.0,521.0,521.0,521.0,515.0,515.0,525.0,525.0,531.0,531.0,531.0,531.0,532.0,532.0,532.0,532.0,535.0,535.0,535.0,535.0,546.0,546.0,546.0,546.0,536.0,536.0,514.0444444444445,513.3777777777777,507.0888888888889,517.0,515.0,536.0,67.0,33.0,82.0,529.0,530.0,546.0
0,491.0,513.0,525.0,523.0,523.0,506.0,506.0,506.0,506.0,529.0,529.0,529.0,529.0,491.0,491.0,491.0,491.0,517.0,517.0,517.0,517.0,511.0,511.0,521.0,521.0,530.0,530.0,530.0,530.0,523.0,523.0,523.0,523.0,521.0,521.0,521.0,521.0,515.0,515.0,515.0,515.0,513.0,513.0,531.0,531.0,532.0,532.0,532.0,532.0,535.0,535.0,535.0,535.0,546.0,546.0,546.0,546.0,536.0,536.0,536.0,536.0,525.0,525.0,514.3333333333334,514.8222222222222,512.9555555555555,511.0,513.0,525.0,67.0,33.0,80.0,529.0,530.0,546.0
0,491.0,510.0,516.0,506.0,506.0,529.0,529.0,529.0,529.0,491.0,491.0,491.0,517.0,517.0,517.0,517.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,530.0,530.0,523.0,523.0,523.0,523.0,521.0,521.0,521.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,532.0,532.0,535.0,535.0,535.0,535.0,546.0,546.0,546.0,536.0,536.0,536.0,536.0,525.0,525.0,525.0,525.0,516.0,516.0,516.0,515.0666666666667,516.0222222222222,517.7111111111111,508.0,510.0,516.0,67.0,29.0,76.0,529.0,530.0,546.0
0,491.0,507.0,510.0,529.0,491.0,491.0,491.0,491.0,517.0,517.0,517.0,517.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,529.0,529.0,523.0,521.0,521.0,521.0,521.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,535.0,546.0,546.0,546.0,546.0,536.0,536.0,536.0,536.0,525.0,525.0,525.0,525.0,516.0,516.0,516.0,516.0,516.0,510.0,510.0,515.8444444444444,516.8,522.1111111111111,529.0,507.0,510.0,67.0,27.0,66.0,529.0,523.0,546.0
0,491.0,507.0,508.0,491.0,517.0,517.0,517.0,517.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,529.0,529.0,529.0,529.0,505.0,505.0,521.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,512.0,512.0,546.0,536.0,536.0,536.0,536.0,525.0,525.0,525.0,525.0,516.0,516.0,516.0,516.0,516.0,510.0,510.0,510.0,510.0,508.0,508.0,516.4888888888889,517.2,524.3333333333334,505.0,512.0,508.0,67.0,23.0,50.0,529.0,521.0,546.0
0,499.0,507.0,498.0,517.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,529.0,529.0,529.0,529.0,505.0,505.0,505.0,505.0,499.0,499.0,515.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,510.0,510.0,536.0,525.0,525.0,525.0,525.0,516.0,516.0,516.0,516.0,516.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,498.0,498.0,514.1777777777778,516.9777777777778,524.4888888888889,499.0,510.0,498.0,67.0,23.0,48.0,529.0,515.0,536.0
0,496.0,507.0,484.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,529.0,529.0,529.0,529.0,505.0,505.0,505.0,505.0,499.0,499.0,499.0,499.0,496.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,509.0,525.0,525.0,516.0,516.0,516.0,516.0,516.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,498.0,498.0,498.0,498.0,484.0,511.24444444444447,516.2222222222222,522.7333333333333,496.0,509.0,484.0,38.0,23.0,62.0,529.0,513.0,525.0
0,496.0,503.0,476.0,508.0,508.0,529.0,529.0,529.0,529.0,505.0,505.0,505.0,505.0,499.0,499.0,499.0,499.0,496.0,496.0,496.0,496.0,506.0,506.0,510.0,510.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,503.0,503.0,516.0,516.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,498.0,498.0,498.0,498.0,484.0,484.0,484.0,484.0,476.0,476.0,509.55555555555554,514.6222222222223,517.5555555555555,506.0,503.0,476.0,38.0,27.0,70.0,529.0,512.0,516.0
0,479.0,503.0,472.0,529.0,529.0,505.0,505.0,505.0,505.0,499.0,499.0,499.0,499.0,496.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,479.0,479.0,507.0,507.0,512.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,503.0,503.0,503.0,503.0,506.0,506.0,510.0,510.0,508.0,508.0,508.0,508.0,498.0,498.0,498.0,498.0,484.0,484.0,484.0,484.0,476.0,476.0,476.0,476.0,472.0,472.0,507.6,512.7555555555556,512.4444444444445,479.0,506.0,472.0,50.0,27.0,74.0,529.0,512.0,510.0
0,479.0,503.0,472.0,505.0,505.0,505.0,499.0,499.0,499.0,499.0,496.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,479.0,479.0,479.0,508.0,508.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,498.0,498.0,498.0,498.0,484.0,484.0,484.0,484.0,476.0,476.0,476.0,476.0,472.0,472.0,472.0,497.0,497.0,506.5777777777778,511.4,509.4888888888889,508.0,508.0,497.0,50.0,20.0,74.0,508.0,512.0,508.0
0,479.0,503.0,472.0,499.0,499.0,499.0,496.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,479.0,479.0,479.0,508.0,508.0,508.0,508.0,526.0,526.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,503.0,503.0,498.0,498.0,498.0,484.0,484.0,484.0,484.0,476.0,476.0,476.0,476.0,472.0,472.0,472.0,497.0,497.0,497.0,497.0,501.0,501.0,506.35555555555555,509.8888888888889,506.0444444444444,526.0,503.0,501.0,50.0,18.0,74.0,526.0,510.0,501.0
0,479.0,503.0,472.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,479.0,479.0,479.0,508.0,508.0,508.0,508.0,526.0,526.0,526.0,526.0,498.0,498.0,509.0,509.0,509.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,503.0,503.0,484.0,484.0,484.0,476.0,476.0,476.0,476.0,472.0,472.0,472.0,497.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,507.0,507.0,507.64444444444445,508.4222222222222,502.53333333333336,498.0,503.0,507.0,50.0,12.0,64.0,526.0,509.0,507.0
0,479.0,498.0,472.0,506.0,506.0,506.0,479.0,479.0,479.0,508.0,508.0,508.0,508.0,526.0,526.0,526.0,526.0,498.0,498.0,498.0,498.0,502.0,502.0,503.0,503.0,503.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,498.0,498.0,476.0,476.0,476.0,472.0,472.0,472.0,497.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,505.0,505.0,506.26666666666665,507.1777777777778,500.1111111111111,502.0,498.0,505.0,50.0,15.0,53.0,526.0,508.0,507.0
0,479.0,498.0,472.0,479.0,479.0,508.0,508.0,508.0,508.0,526.0,526.0,526.0,526.0,498.0,498.0,498.0,498.0,502.0,502.0,502.0,502.0,507.0,507.0,506.0,506.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,503.0,503.0,472.0,472.0,497.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,494.0,494.0,505.75555555555553,506.1333333333333,498.0444444444444,507.0,503.0,494.0,50.0,14.0,44.0,526.0,508.0,507.0
0,498.0,498.0,494.0,508.0,508.0,508.0,526.0,526.0,526.0,526.0,498.0,498.0,498.0,498.0,502.0,502.0,502.0,502.0,507.0,507.0,507.0,516.0,516.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,506.0,506.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,494.0,494.0,494.0,500.0,500.0,506.0888888888889,505.8,496.84444444444443,516.0,506.0,500.0,50.0,14.0,44.0,526.0,508.0,507.0
0,479.0,498.0,494.0,526.0,526.0,526.0,498.0,498.0,498.0,498.0,502.0,502.0,502.0,502.0,507.0,507.0,507.0,516.0,516.0,516.0,516.0,479.0,479.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,511.0,511.0,501.0,501.0,501.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,494.0,494.0,494.0,500.0,500.0,500.0,500.0,498.0,498.0,503.75555555555553,505.8666666666667,495.73333333333335,479.0,511.0,498.0,50.0,14.0,38.0,526.0,511.0,507.0
0,479.0,498.0,494.0,498.0,498.0,498.0,502.0,502.0,502.0,502.0,507.0,507.0,507.0,516.0,516.0,516.0,516.0,479.0,479.0,479.0,479.0,516.0,516.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,516.0,516.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,494.0,494.0,494.0,500.0,500.0,500.0,500.0,498.0,498.0,498.0,498.0,503.0,503.0,502.55555555555554,506.1111111111111,495.02222222222224,516.0,516.0,503.0,47.0,18.0,36.0,516.0,516.0,507.0
0,479.0,498.0,494.0,502.0,502.0,502.0,507.0,507.0,507.0,516.0,516.0,516.0,516.0,479.0,479.0,479.0,479.0,516.0,516.0,516.0,516.0,515.0,515.0,498.0,498.0,498.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,515.0,515.0,505.0,505.0,505.0,494.0,494.0,494.0,500.0,500.0,500.0,500.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,503.0,513.0,513.0,503.8888888888889,506.55555555555554,495.68888888888887,515.0,515.0,513.0,47.0,18.0,41.0,516.0,516.0,513.0
0,479.0,503.0,494.0,507.0,507.0,516.0,516.0,516.0,516.0,479.0,479.0,479.0,479.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,530.0,530.0,503.0,503.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,525.0,525.0,494.0,494.0,500.0,500.0,500.0,500.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,519.0,519.0,506.1777777777778,507.5111111111111,498.22222222222223,530.0,525.0,519.0,51.0,27.0,47.0,530.0,525.0,519.0
0,479.0,506.0,498.0,516.0,479.0,479.0,479.0,479.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,530.0,530.0,530.0,530.0,523.0,523.0,523.0,506.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,525.0,525.0,525.0,525.0,531.0,531.0,531.0,500.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,508.22222222222223,509.6,501.46666666666664,523.0,531.0,510.0,51.0,33.0,47.0,530.0,531.0,519.0
0,479.0,511.0,498.0,479.0,479.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,530.0,530.0,530.0,530.0,523.0,523.0,523.0,523.0,516.0,516.0,511.0,511.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,525.0,525.0,525.0,525.0,531.0,531.0,531.0,531.0,528.0,528.0,498.0,498.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,510.0,510.0,511.22222222222223,511.75555555555553,504.75555555555553,516.0,528.0,510.0,51.0,33.0,25.0,530.0,531.0,519.0
0,509.0,515.0,503.0,516.0,516.0,515.0,515.0,515.0,515.0,530.0,530.0,530.0,530.0,523.0,523.0,523.0,523.0,516.0,516.0,516.0,516.0,516.0,509.0,516.0,516.0,515.0,515.0,515.0,515.0,525.0,525.0,525.0,525.0,531.0,531.0,531.0,531.0,528.0,528.0,528.0,528.0,528.0,524.0,503.0,503.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,504.0,511.77777777777777,513.4444444444445,505.77777777777777,509.0,524.0,504.0,51.0,33.0,25.0,530.0,531.0,519.0
0,489.0,515.0,504.0,515.0,515.0,530.0,530.0,530.0,530.0,523.0,523.0,523.0,523.0,516.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,489.0,489.0,515.0,515.0,525.0,525.0,525.0,525.0,531.0,531.0,531.0,531.0,528.0,528.0,528.0,528.0,528.0,524.0,524.0,524.0,517.0,517.0,513.0,513.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,504.0,504.0,504.0,507.0,507.0,509.3777777777778,515.0,506.1777777777778,489.0,517.0,507.0,51.0,33.0,25.0,530.0,531.0,519.0
0,489.0,509.0,504.0,530.0,530.0,523.0,523.0,523.0,523.0,516.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,489.0,489.0,489.0,489.0,517.0,517.0,525.0,525.0,531.0,531.0,531.0,531.0,528.0,528.0,528.0,528.0,528.0,524.0,524.0,524.0,517.0,517.0,517.0,517.0,509.0,509.0,519.0,519.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,506.0,506.0,509.8222222222222,515.8888888888889,506.1333333333333,517.0,509.0,506.0,51.0,33.0,25.0,530.0,531.0,519.0
0,489.0,508.0,504.0,523.0,523.0,516.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,489.0,489.0,489.0,489.0,517.0,517.0,517.0,517.0,520.0,520.0,531.0,531.0,528.0,528.0,528.0,528.0,528.0,524.0,524.0,524.0,517.0,517.0,517.0,517.0,509.0,509.0,509.0,509.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,515.0,515.0,511.2888888888889,516.8222222222222,506.6222222222222,520.0,508.0,515.0,51.0,28.0,25.0,523.0,531.0,515.0
0,483.0,508.0,504.0,516.0,516.0,516.0,509.0,509.0,509.0,489.0,489.0,489.0,489.0,517.0,517.0,517.0,517.0,520.0,520.0,520.0,520.0,483.0,483.0,528.0,528.0,528.0,524.0,524.0,524.0,517.0,517.0,517.0,517.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,512.0,512.0,510.0,510.0,510.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,515.0,515.0,515.0,515.0,509.0,509.0,510.6,517.3777777777777,508.0888888888889,483.0,512.0,509.0,51.0,25.0,21.0,520.0,528.0,515.0
0,483.0,508.0,504.0,509.0,509.0,509.0,489.0,489.0,489.0,489.0,517.0,517.0,517.0,517.0,520.0,520.0,520.0,520.0,483.0,483.0,483.0,483.0,512.0,524.0,524.0,524.0,517.0,517.0,517.0,517.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,511.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,515.0,515.0,515.0,515.0,509.0,509.0,509.0,509.0,509.0,509.0444444444444,517.7555555555556,508.68888888888887,512.0,511.0,509.0,51.0,23.0,21.0,520.0,524.0,515.0
0,483.0,508.0,499.0,489.0,517.0,517.0,517.0,517.0,520.0,520.0,520.0,520.0,483.0,483.0,483.0,483.0,512.0,512.0,512.0,512.0,512.0,497.0,497.0,517.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,507.0,506.0,506.0,506.0,506.0,515.0,515.0,515.0,515.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,499.0,499.0,511.1333333333333,517.4888888888889,509.4888888888889,497.0,510.0,499.0,47.0,23.0,20.0,520.0,517.0,515.0
0,483.0,508.0,499.0,517.0,520.0,520.0,520.0,520.0,483.0,483.0,483.0,483.0,512.0,512.0,512.0,512.0,512.0,497.0,497.0,497.0,497.0,503.0,503.0,509.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,515.0,515.0,506.0,515.0,515.0,515.0,515.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,499.0,499.0,499.0,499.0,505.0,505.0,509.6222222222222,517.1111111111111,508.8222222222222,503.0,515.0,505.0,47.0,23.0,20.0,520.0,515.0,515.0
0,483.0,507.0,499.0,520.0,483.0,483.0,483.0,483.0,512.0,512.0,512.0,512.0,512.0,497.0,497.0,497.0,497.0,497.0,503.0,503.0,503.0,489.0,489.0,508.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,507.0,507.0,515.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,499.0,499.0,499.0,499.0,499.0,505.0,505.0,505.0,517.0,517.0,507.5777777777778,516.4888888888889,508.1111111111111,489.0,507.0,517.0,47.0,24.0,20.0,520.0,515.0,517.0
0,489.0,502.0,499.0,512.0,512.0,512.0,512.0,512.0,497.0,497.0,497.0,497.0,497.0,503.0,503.0,503.0,503.0,489.0,489.0,489.0,489.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,502.0,502.0,509.0,509.0,509.0,509.0,509.0,499.0,499.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,517.0,517.0,517.0,517.0,534.0,534.0,504.3333333333333,513.8666666666667,509.24444444444447,508.0,502.0,534.0,40.0,29.0,35.0,512.0,515.0,534.0
0,489.0,502.0,499.0,512.0,512.0,497.0,497.0,497.0,497.0,497.0,503.0,503.0,503.0,503.0,489.0,489.0,489.0,489.0,508.0,508.0,508.0,510.0,510.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,502.0,502.0,502.0,504.0,504.0,509.0,509.0,499.0,499.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,517.0,517.0,517.0,517.0,534.0,534.0,534.0,537.0,537.0,503.73333333333335,512.1555555555556,510.97777777777776,510.0,504.0,537.0,37.0,26.0,38.0,512.0,515.0,537.0
0,489.0,502.0,499.0,497.0,497.0,497.0,503.0,503.0,503.0,503.0,489.0,489.0,489.0,489.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,506.0,506.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,502.0,502.0,502.0,504.0,504.0,504.0,504.0,504.0,504.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,517.0,517.0,517.0,517.0,534.0,534.0,534.0,537.0,537.0,537.0,537.0,520.0,520.0,503.1777777777778,510.1111111111111,512.7555555555556,506.0,504.0,520.0,37.0,22.0,38.0,510.0,515.0,537.0
0,489.0,502.0,504.0,503.0,503.0,503.0,489.0,489.0,489.0,489.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,525.0,525.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,502.0,502.0,502.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,502.0,502.0,505.0,505.0,505.0,517.0,517.0,517.0,517.0,534.0,534.0,534.0,537.0,537.0,537.0,537.0,520.0,520.0,520.0,520.0,504.0,504.0,504.64444444444445,508.55555555555554,513.3333333333334,525.0,502.0,504.0,42.0,15.0,38.0,525.0,515.0,537.0
0,489.0,496.0,498.0,489.0,489.0,489.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,525.0,525.0,525.0,525.0,499.0,499.0,507.0,507.0,507.0,502.0,502.0,502.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,502.0,496.0,496.0,517.0,517.0,517.0,534.0,534.0,534.0,537.0,537.0,537.0,537.0,520.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,498.0,498.0,505.44444444444446,507.31111111111113,512.8444444444444,499.0,496.0,498.0,42.0,19.0,39.0,525.0,507.0,537.0
0,499.0,496.0,495.0,508.0,508.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,525.0,525.0,525.0,525.0,499.0,499.0,499.0,499.0,516.0,516.0,502.0,502.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,501.0,501.0,534.0,534.0,537.0,537.0,537.0,537.0,520.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,498.0,498.0,498.0,498.0,495.0,495.0,504.46666666666664,506.4222222222222,511.6,516.0,501.0,495.0,42.0,19.0,42.0,525.0,504.0,537.0
0,499.0,496.0,491.0,510.0,510.0,506.0,506.0,506.0,506.0,525.0,525.0,525.0,525.0,499.0,499.0,499.0,499.0,516.0,516.0,516.0,516.0,516.0,500.0,504.0,504.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,501.0,501.0,501.0,501.0,501.0,498.0,537.0,537.0,520.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,498.0,498.0,498.0,498.0,495.0,495.0,495.0,495.0,495.0,491.0,505.4,505.55555555555554,510.0,500.0,498.0,491.0,42.0,19.0,46.0,525.0,504.0,537.0
0,499.0,496.0,482.0,506.0,525.0,525.0,525.0,525.0,499.0,499.0,499.0,499.0,516.0,516.0,516.0,516.0,516.0,500.0,500.0,500.0,500.0,511.0,511.0,504.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,501.0,501.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,501.0,501.0,520.0,504.0,504.0,504.0,504.0,498.0,498.0,498.0,498.0,495.0,495.0,495.0,495.0,495.0,491.0,491.0,491.0,491.0,482.0,482.0,505.84444444444443,504.2,507.6,511.0,501.0,482.0,36.0,19.0,55.0,525.0,504.0,520.0
