,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2
0,498.0,473.0,534.0,23.0,66.0,121.0,492.0,464.0,447.0,492.0,492.0,496.0,496.0,496.0,496.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,505.0,505.0,505.0,505.0,498.0,498.0,505.0,505.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,487.0,487.0,487.0,487.0,464.0,464.0,464.0,464.0,473.0,473.0,525.0,525.0,490.0,490.0,490.0,490.0,447.0,447.0,447.0,447.0,476.0,476.0,476.0,476.0,521.0,521.0,521.0,521.0,534.0,534.0,505.2888888888889,505.5777777777778,517.5777777777778,505.0,508.0,534.0
0,519.0,486.0,532.0,27.0,66.0,121.0,496.0,464.0,447.0,496.0,496.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,519.0,519.0,504.0,504.0,508.0,508.0,508.0,508.0,487.0,487.0,487.0,487.0,464.0,464.0,464.0,464.0,473.0,473.0,473.0,473.0,486.0,486.0,490.0,490.0,447.0,447.0,447.0,447.0,476.0,476.0,476.0,476.0,521.0,521.0,521.0,521.0,534.0,534.0,534.0,534.0,532.0,532.0,505.0,502.1333333333333,515.2444444444444,519.0,508.0,534.0
0,514.0,492.0,523.0,27.0,66.0,121.0,498.0,464.0,447.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,519.0,519.0,519.0,514.0,514.0,508.0,508.0,508.0,487.0,487.0,487.0,487.0,464.0,464.0,464.0,464.0,473.0,473.0,473.0,473.0,486.0,486.0,486.0,492.0,492.0,447.0,447.0,447.0,476.0,476.0,476.0,476.0,521.0,521.0,521.0,521.0,534.0,534.0,534.0,534.0,532.0,532.0,532.0,523.0,523.0,505.44444444444446,500.55555555555554,512.6222222222223,519.0,508.0,534.0
0,516.0,484.0,519.0,27.0,66.0,102.0,498.0,464.0,476.0,501.0,501.0,501.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,519.0,519.0,519.0,514.0,514.0,514.0,514.0,516.0,516.0,487.0,487.0,487.0,464.0,464.0,464.0,464.0,473.0,473.0,473.0,473.0,486.0,486.0,486.0,492.0,492.0,492.0,492.0,484.0,484.0,476.0,476.0,476.0,521.0,521.0,521.0,521.0,534.0,534.0,534.0,534.0,532.0,532.0,532.0,523.0,523.0,523.0,523.0,519.0,519.0,505.8888888888889,498.46666666666664,509.7111111111111,519.0,492.0,534.0
0,508.0,495.0,473.0,27.0,66.0,87.0,498.0,464.0,473.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,519.0,519.0,519.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,516.0,508.0,464.0,464.0,464.0,473.0,473.0,473.0,473.0,486.0,486.0,486.0,492.0,492.0,492.0,492.0,484.0,484.0,484.0,484.0,484.0,495.0,521.0,521.0,521.0,534.0,534.0,534.0,534.0,532.0,532.0,532.0,523.0,523.0,523.0,523.0,519.0,519.0,519.0,519.0,519.0,473.0,506.0888888888889,495.44444444444446,507.02222222222224,519.0,495.0,534.0
0,515.0,525.0,431.0,27.0,61.0,103.0,498.0,473.0,431.0,498.0,498.0,498.0,519.0,519.0,519.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,515.0,515.0,473.0,473.0,473.0,486.0,486.0,486.0,492.0,492.0,492.0,492.0,484.0,484.0,484.0,484.0,484.0,495.0,495.0,495.0,525.0,525.0,534.0,534.0,534.0,532.0,532.0,532.0,523.0,523.0,523.0,523.0,519.0,519.0,519.0,519.0,519.0,473.0,473.0,473.0,431.0,431.0,505.84444444444443,493.8,501.3333333333333,519.0,525.0,534.0
0,511.0,546.0,426.0,27.0,82.0,108.0,508.0,484.0,426.0,519.0,519.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,511.0,511.0,486.0,486.0,492.0,492.0,492.0,492.0,484.0,484.0,484.0,484.0,484.0,495.0,495.0,495.0,525.0,525.0,525.0,525.0,546.0,546.0,532.0,532.0,523.0,523.0,523.0,523.0,519.0,519.0,519.0,519.0,519.0,473.0,473.0,473.0,431.0,431.0,431.0,431.0,426.0,426.0,506.1111111111111,495.26666666666665,494.44444444444446,519.0,546.0,532.0
0,510.0,536.0,472.0,23.0,82.0,108.0,508.0,484.0,426.0,514.0,514.0,516.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,510.0,510.0,492.0,492.0,484.0,484.0,484.0,484.0,484.0,495.0,495.0,495.0,525.0,525.0,525.0,525.0,546.0,546.0,546.0,546.0,536.0,536.0,523.0,523.0,519.0,519.0,519.0,519.0,519.0,473.0,473.0,473.0,431.0,431.0,431.0,431.0,426.0,426.0,426.0,426.0,472.0,472.0,507.75555555555553,498.46666666666664,487.68888888888887,516.0,546.0,523.0
0,512.0,533.0,510.0,21.0,82.0,108.0,508.0,484.0,426.0,516.0,516.0,516.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,512.0,512.0,484.0,484.0,484.0,495.0,495.0,495.0,525.0,525.0,525.0,525.0,546.0,546.0,546.0,546.0,536.0,536.0,536.0,536.0,533.0,533.0,519.0,519.0,519.0,473.0,473.0,473.0,431.0,431.0,431.0,431.0,426.0,426.0,426.0,426.0,472.0,472.0,472.0,472.0,510.0,510.0,509.0888888888889,501.1777777777778,487.77777777777777,516.0,546.0,519.0
0,508.0,540.0,550.0,21.0,82.0,124.0,508.0,495.0,426.0,508.0,508.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,508.0,508.0,495.0,495.0,525.0,525.0,525.0,525.0,546.0,546.0,546.0,546.0,536.0,536.0,536.0,536.0,533.0,533.0,533.0,533.0,540.0,540.0,473.0,473.0,431.0,431.0,431.0,431.0,426.0,426.0,426.0,426.0,472.0,472.0,472.0,472.0,510.0,510.0,510.0,510.0,550.0,550.0,509.8,503.7111111111111,495.15555555555557,515.0,546.0,550.0
0,519.0,526.0,548.0,21.0,82.0,124.0,508.0,525.0,426.0,515.0,515.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,508.0,519.0,519.0,525.0,525.0,546.0,546.0,546.0,546.0,536.0,536.0,536.0,536.0,533.0,533.0,533.0,533.0,540.0,540.0,540.0,540.0,526.0,526.0,431.0,431.0,426.0,426.0,426.0,426.0,472.0,472.0,472.0,472.0,510.0,510.0,510.0,510.0,550.0,550.0,550.0,550.0,548.0,548.0,510.9111111111111,507.8,501.64444444444445,519.0,546.0,550.0
0,512.0,514.0,564.0,21.0,73.0,138.0,508.0,514.0,426.0,511.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,519.0,512.0,512.0,546.0,536.0,536.0,536.0,536.0,533.0,533.0,533.0,533.0,540.0,540.0,540.0,540.0,526.0,526.0,526.0,526.0,526.0,514.0,514.0,426.0,472.0,472.0,472.0,472.0,510.0,510.0,510.0,510.0,550.0,550.0,550.0,550.0,548.0,548.0,548.0,548.0,548.0,564.0,564.0,512.3111111111111,513.9555555555555,505.06666666666666,519.0,546.0,564.0
0,509.0,507.0,559.0,11.0,62.0,138.0,508.0,507.0,472.0,510.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,519.0,512.0,512.0,512.0,512.0,509.0,509.0,536.0,533.0,533.0,533.0,533.0,540.0,540.0,540.0,540.0,526.0,526.0,526.0,526.0,526.0,514.0,514.0,514.0,514.0,507.0,507.0,472.0,510.0,510.0,510.0,510.0,550.0,550.0,550.0,550.0,548.0,548.0,548.0,548.0,548.0,564.0,564.0,564.0,564.0,559.0,559.0,512.9555555555555,517.0,507.55555555555554,519.0,540.0,564.0
0,521.0,500.0,554.0,13.0,62.0,138.0,508.0,500.0,548.0,508.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,519.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,521.0,521.0,540.0,540.0,540.0,540.0,526.0,526.0,526.0,526.0,526.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,507.0,500.0,500.0,550.0,550.0,550.0,550.0,548.0,548.0,548.0,548.0,548.0,564.0,564.0,564.0,564.0,559.0,559.0,559.0,559.0,559.0,554.0,554.0,512.7111111111111,518.6222222222223,510.93333333333334,521.0,540.0,564.0
0,510.0,499.0,527.0,13.0,62.0,138.0,509.0,499.0,527.0,519.0,519.0,519.0,519.0,519.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,521.0,521.0,521.0,521.0,510.0,510.0,526.0,526.0,526.0,526.0,526.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,507.0,500.0,500.0,500.0,500.0,499.0,499.0,548.0,548.0,548.0,548.0,548.0,564.0,564.0,564.0,564.0,559.0,559.0,559.0,559.0,559.0,554.0,554.0,554.0,554.0,527.0,527.0,512.7111111111111,519.8222222222222,512.7555555555556,521.0,526.0,564.0
0,513.0,503.0,528.0,13.0,51.0,138.0,509.0,499.0,527.0,519.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,521.0,521.0,521.0,521.0,510.0,510.0,510.0,510.0,513.0,513.0,526.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,507.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,503.0,503.0,548.0,564.0,564.0,564.0,564.0,559.0,559.0,559.0,559.0,559.0,554.0,554.0,554.0,554.0,527.0,527.0,527.0,527.0,528.0,528.0,512.6666666666666,520.8444444444444,515.5555555555555,521.0,526.0,564.0
0,506.0,504.0,500.0,15.0,47.0,138.0,506.0,499.0,500.0,512.0,509.0,509.0,509.0,509.0,509.0,521.0,521.0,521.0,521.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,506.0,506.0,514.0,507.0,507.0,507.0,507.0,507.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,503.0,504.0,504.0,564.0,559.0,559.0,559.0,559.0,559.0,554.0,554.0,554.0,554.0,527.0,527.0,527.0,527.0,528.0,528.0,528.0,528.0,500.0,500.0,512.3333333333334,519.6,522.0,521.0,514.0,564.0
0,508.0,507.0,475.0,15.0,41.0,92.0,506.0,499.0,475.0,509.0,521.0,521.0,521.0,521.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,507.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,503.0,504.0,504.0,504.0,504.0,504.0,507.0,507.0,559.0,554.0,554.0,554.0,554.0,527.0,527.0,527.0,527.0,528.0,528.0,528.0,528.0,500.0,500.0,500.0,500.0,500.0,475.0,475.0,511.77777777777777,515.5333333333333,529.0,521.0,507.0,559.0
0,511.0,508.0,456.0,15.0,41.0,108.0,506.0,499.0,456.0,521.0,521.0,521.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,511.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,503.0,504.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,508.0,554.0,554.0,554.0,527.0,527.0,527.0,527.0,528.0,528.0,528.0,528.0,500.0,500.0,500.0,500.0,500.0,475.0,475.0,475.0,456.0,511.75555555555553,514.2666666666667,528.7111111111111,521.0,508.0,554.0
0,524.0,503.0,452.0,18.0,41.0,112.0,506.0,499.0,452.0,510.0,510.0,513.0,513.0,513.0,513.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,524.0,524.0,499.0,499.0,503.0,503.0,503.0,503.0,504.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,503.0,503.0,527.0,527.0,528.0,528.0,528.0,528.0,500.0,500.0,500.0,500.0,500.0,475.0,475.0,475.0,456.0,456.0,456.0,456.0,452.0,452.0,512.3111111111111,511.1333333333333,524.2222222222222,524.0,508.0,528.0
0,497.0,510.0,457.0,27.0,41.0,112.0,497.0,503.0,452.0,513.0,513.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,497.0,497.0,503.0,503.0,504.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,510.0,510.0,528.0,528.0,500.0,500.0,500.0,500.0,500.0,475.0,475.0,475.0,456.0,456.0,456.0,456.0,452.0,452.0,452.0,452.0,457.0,457.0,512.4444444444445,508.31111111111113,516.6222222222223,524.0,510.0,528.0
0,512.0,506.0,462.0,27.0,27.0,112.0,497.0,503.0,452.0,506.0,506.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,497.0,497.0,497.0,497.0,497.0,512.0,512.0,504.0,504.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,500.0,500.0,475.0,475.0,475.0,456.0,456.0,456.0,456.0,452.0,452.0,452.0,452.0,457.0,457.0,457.0,457.0,457.0,462.0,462.0,510.9111111111111,506.0444444444444,506.68888888888887,524.0,510.0,500.0
0,511.0,496.0,477.0,27.0,18.0,112.0,497.0,496.0,452.0,508.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,497.0,497.0,497.0,497.0,497.0,512.0,512.0,512.0,512.0,511.0,511.0,507.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,496.0,496.0,475.0,456.0,456.0,456.0,456.0,452.0,452.0,452.0,452.0,457.0,457.0,457.0,457.0,457.0,462.0,462.0,462.0,462.0,477.0,477.0,510.7111111111111,504.6222222222222,498.64444444444445,524.0,510.0,477.0
0,506.0,493.0,465.0,27.0,17.0,107.0,497.0,493.0,452.0,511.0,524.0,524.0,524.0,524.0,497.0,497.0,497.0,497.0,497.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,506.0,506.0,508.0,503.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,496.0,496.0,496.0,496.0,493.0,493.0,456.0,452.0,452.0,452.0,452.0,457.0,457.0,457.0,457.0,457.0,462.0,462.0,462.0,462.0,477.0,477.0,477.0,477.0,465.0,465.0,510.6,503.35555555555555,490.7111111111111,524.0,510.0,477.0
0,528.0,494.0,475.0,31.0,17.0,102.0,497.0,493.0,452.0,524.0,497.0,497.0,497.0,497.0,497.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,528.0,528.0,503.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,496.0,496.0,496.0,496.0,493.0,493.0,493.0,493.0,494.0,494.0,452.0,457.0,457.0,457.0,457.0,457.0,462.0,462.0,462.0,462.0,477.0,477.0,477.0,477.0,465.0,465.0,465.0,465.0,475.0,475.0,510.77777777777777,502.46666666666664,483.02222222222224,528.0,510.0,477.0
0,504.0,492.0,489.0,31.0,18.0,76.0,497.0,492.0,457.0,497.0,497.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,528.0,528.0,528.0,528.0,504.0,504.0,510.0,510.0,506.0,506.0,506.0,506.0,496.0,496.0,496.0,496.0,493.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,492.0,492.0,457.0,457.0,462.0,462.0,462.0,462.0,477.0,477.0,477.0,477.0,465.0,465.0,465.0,465.0,475.0,475.0,475.0,475.0,489.0,489.0,510.8222222222222,501.8888888888889,477.8222222222222,528.0,510.0,489.0
0,510.0,496.0,514.0,31.0,18.0,76.0,504.0,492.0,462.0,512.0,512.0,511.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,528.0,528.0,528.0,528.0,504.0,504.0,504.0,504.0,510.0,510.0,506.0,506.0,496.0,496.0,496.0,496.0,493.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,492.0,492.0,492.0,492.0,496.0,496.0,462.0,462.0,477.0,477.0,477.0,477.0,465.0,465.0,465.0,465.0,475.0,475.0,475.0,475.0,489.0,489.0,489.0,489.0,514.0,514.0,510.4222222222222,501.26666666666665,475.5111111111111,528.0,506.0,514.0
0,511.0,503.0,524.0,31.0,18.0,72.0,504.0,492.0,465.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,528.0,528.0,528.0,528.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,511.0,511.0,496.0,496.0,496.0,493.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,492.0,492.0,492.0,492.0,496.0,496.0,496.0,503.0,503.0,477.0,477.0,477.0,465.0,465.0,465.0,465.0,475.0,475.0,475.0,475.0,489.0,489.0,489.0,489.0,514.0,514.0,514.0,524.0,524.0,510.4222222222222,501.0888888888889,475.64444444444445,528.0,503.0,524.0
0,507.0,510.0,517.0,31.0,18.0,72.0,504.0,492.0,465.0,506.0,506.0,506.0,528.0,528.0,528.0,528.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,511.0,511.0,511.0,511.0,507.0,507.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,492.0,492.0,492.0,492.0,496.0,496.0,496.0,503.0,503.0,503.0,503.0,510.0,510.0,465.0,465.0,465.0,475.0,475.0,475.0,475.0,489.0,489.0,489.0,489.0,514.0,514.0,514.0,524.0,524.0,524.0,524.0,517.0,517.0,510.68888888888887,501.31111111111113,477.46666666666664,528.0,510.0,524.0
0,511.0,513.0,518.0,31.0,21.0,72.0,504.0,492.0,475.0,528.0,528.0,528.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,511.0,511.0,494.0,494.0,494.0,492.0,492.0,492.0,492.0,496.0,496.0,496.0,503.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,513.0,513.0,475.0,475.0,475.0,489.0,489.0,489.0,489.0,514.0,514.0,514.0,524.0,524.0,524.0,524.0,517.0,517.0,517.0,517.0,518.0,518.0,510.7111111111111,501.68888888888887,481.6666666666667,528.0,513.0,524.0
0,511.0,513.0,518.0,31.0,21.0,72.0,504.0,492.0,475.0,528.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,494.0,492.0,492.0,492.0,492.0,496.0,496.0,496.0,503.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,475.0,489.0,489.0,489.0,489.0,514.0,514.0,514.0,524.0,524.0,524.0,524.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,510.7111111111111,501.9111111111111,484.4222222222222,528.0,513.0,524.0
0,516.0,534.0,519.0,31.0,42.0,67.0,507.0,496.0,514.0,510.0,510.0,510.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,516.0,516.0,496.0,496.0,496.0,503.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,520.0,520.0,520.0,534.0,534.0,514.0,514.0,514.0,524.0,524.0,524.0,524.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,516.0,516.0,516.0,519.0,519.0,509.97777777777776,504.31111111111113,491.5777777777778,516.0,534.0,524.0
0,509.0,532.0,534.0,31.0,42.0,77.0,507.0,503.0,516.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,509.0,509.0,503.0,503.0,503.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,520.0,520.0,520.0,534.0,534.0,534.0,534.0,532.0,532.0,524.0,524.0,524.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,516.0,516.0,516.0,519.0,519.0,519.0,519.0,534.0,534.0,511.35555555555555,506.35555555555555,497.75555555555553,516.0,534.0,534.0
0,492.0,521.0,549.0,36.0,42.0,84.0,492.0,510.0,516.0,507.0,507.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,509.0,492.0,492.0,510.0,510.0,513.0,513.0,513.0,513.0,520.0,520.0,520.0,534.0,534.0,534.0,534.0,532.0,532.0,532.0,532.0,532.0,521.0,521.0,517.0,517.0,518.0,518.0,518.0,518.0,516.0,516.0,516.0,519.0,519.0,519.0,519.0,534.0,534.0,534.0,534.0,534.0,549.0,549.0,510.6,508.6666666666667,506.53333333333336,516.0,534.0,549.0
0,504.0,513.0,555.0,36.0,42.0,90.0,492.0,513.0,516.0,511.0,511.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,509.0,492.0,492.0,492.0,492.0,504.0,504.0,513.0,513.0,520.0,520.0,520.0,534.0,534.0,534.0,534.0,532.0,532.0,532.0,532.0,532.0,521.0,521.0,521.0,521.0,513.0,513.0,518.0,518.0,516.0,516.0,516.0,519.0,519.0,519.0,519.0,534.0,534.0,534.0,534.0,534.0,549.0,549.0,549.0,549.0,555.0,555.0,509.44444444444446,510.53333333333336,513.2,516.0,534.0,555.0
0,508.0,513.0,549.0,36.0,42.0,80.0,492.0,513.0,516.0,514.0,516.0,516.0,516.0,516.0,509.0,509.0,509.0,509.0,509.0,492.0,492.0,492.0,492.0,504.0,504.0,504.0,504.0,504.0,508.0,520.0,534.0,534.0,534.0,534.0,532.0,532.0,532.0,532.0,532.0,521.0,521.0,521.0,521.0,513.0,513.0,513.0,513.0,513.0,513.0,516.0,519.0,519.0,519.0,519.0,534.0,534.0,534.0,534.0,534.0,549.0,549.0,549.0,549.0,555.0,555.0,555.0,555.0,555.0,549.0,509.35555555555555,512.3111111111111,521.0666666666667,516.0,534.0,555.0
0,512.0,510.0,546.0,24.0,42.0,66.0,492.0,510.0,534.0,509.0,509.0,509.0,509.0,509.0,492.0,492.0,492.0,492.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,512.0,512.0,532.0,532.0,532.0,532.0,532.0,521.0,521.0,521.0,521.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,534.0,534.0,534.0,534.0,534.0,549.0,549.0,549.0,549.0,555.0,555.0,555.0,555.0,555.0,549.0,549.0,549.0,549.0,546.0,546.0,507.84444444444443,514.3333333333334,528.8444444444444,512.0,532.0,555.0
0,518.0,501.0,546.0,26.0,38.0,41.0,492.0,501.0,534.0,509.0,492.0,492.0,492.0,492.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,512.0,518.0,532.0,521.0,521.0,521.0,521.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,501.0,534.0,549.0,549.0,549.0,549.0,555.0,555.0,555.0,555.0,555.0,549.0,549.0,549.0,549.0,546.0,546.0,546.0,546.0,546.0,546.0,508.55555555555554,515.6444444444444,533.3555555555556,518.0,532.0,555.0
0,510.0,499.0,528.0,26.0,35.0,39.0,504.0,499.0,528.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,512.0,518.0,518.0,518.0,518.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,499.0,499.0,555.0,555.0,555.0,555.0,555.0,549.0,549.0,549.0,549.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,528.0,528.0,509.02222222222224,515.6444444444444,535.4444444444445,518.0,513.0,555.0
0,496.0,511.0,533.0,26.0,35.0,39.0,496.0,499.0,528.0,504.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,512.0,518.0,518.0,518.0,518.0,510.0,510.0,510.0,510.0,496.0,496.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,511.0,511.0,555.0,549.0,549.0,549.0,549.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,528.0,528.0,528.0,528.0,533.0,533.0,508.5777777777778,515.3555555555556,536.4888888888889,518.0,513.0,555.0
0,499.0,507.0,532.0,26.0,35.0,39.0,496.0,499.0,528.0,508.0,512.0,512.0,512.0,512.0,512.0,518.0,518.0,518.0,518.0,510.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,499.0,499.0,513.0,510.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,511.0,511.0,511.0,511.0,507.0,507.0,549.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,528.0,528.0,528.0,528.0,533.0,533.0,533.0,533.0,532.0,532.0,507.46666666666664,515.0666666666667,537.8,518.0,513.0,549.0
0,506.0,504.0,522.0,26.0,35.0,36.0,496.0,499.0,522.0,512.0,512.0,518.0,518.0,518.0,518.0,510.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,499.0,499.0,499.0,499.0,506.0,506.0,510.0,510.0,501.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,504.0,504.0,546.0,546.0,546.0,546.0,546.0,546.0,528.0,528.0,528.0,528.0,533.0,533.0,533.0,533.0,532.0,532.0,532.0,532.0,522.0,522.0,506.5111111111111,513.9333333333333,538.7333333333333,518.0,511.0,546.0
